Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
CM_007-3,-121.580361,39.007299,13.15,6.5,10.53,100.23,-6.94,-121.580361,39.007299,-94.72933465841218,117.93919326216496,1132.534319632117,4.871007964804631,0.1860012927238719,0.3305837600214938,0.061489006717516,0.8413594704548549,1.9764844870022773,-6.94,-94.72933465841218,0.0,0.0,48.27027821253006,18.038870589353703,156.3845904788924,0.0,0.075442243130869,0.0,0.0249399803986583
CM_008-1,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2719.07,-117.611779,33.94849,-3388.0124287316958,416.1040016165144,1205.878652893648,4.0625668954875485,0.6318221830622018,0.2757167816914024,0.1742039789151463,3.434420388250395,3.5299449948463,-2719.07,-3388.0124287316958,0.0,0.0,813.7764173608364,161.93885045631873,191.61009023167696,0.0,0.2567361349504888,0.0,0.0707864608724383
CM_008-2,-117.611779,33.94849,29.98,9.5,18.88,249.65,-3664.98,-117.611779,33.94849,-3388.0124287316958,416.1040016165144,1205.878652893648,4.0625668954875485,0.6318221830622018,0.2757167816914024,0.1742039789151463,3.564071609014435,3.5299449948463,-3664.98,-3388.0124287316958,0.0,0.0,813.7764173608364,161.93885045631873,191.61009023167696,0.0,0.2567361349504888,0.0,0.0707864608724383
CM_008-3,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2756.74,-117.611779,33.94849,-3388.0124287316958,416.1040016165144,1205.878652893648,4.0625668954875485,0.6318221830622018,0.2757167816914024,0.1742039789151463,3.440395807857696,3.5299449948463,-2756.74,-3388.0124287316958,0.0,0.0,813.7764173608364,161.93885045631873,191.61009023167696,0.0,0.2567361349504888,0.0,0.0707864608724383
CM_010-1,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-6.64,-79.8466751,33.666607,-117.77891456985856,116.66612523341009,1132.4014716319714,3.487368450740532,0.1839719648384822,0.2366794272060642,0.0435423792599461,0.8221680793680175,2.0710675476191307,-6.64,-117.77891456985856,0.0,0.0,50.17655799020677,17.471220779336246,156.32803195824434,0.0,0.0745225006105176,0.0,0.0176379427584608
CM_010-2,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-4.16,-79.8466751,33.666607,-117.77891456985856,116.66612523341009,1132.4014716319714,3.487368450740532,0.1839719648384822,0.2366794272060642,0.0435423792599461,0.6190933306267428,2.0710675476191307,-4.16,-117.77891456985856,0.0,0.0,50.17655799020677,17.471220779336246,156.32803195824434,0.0,0.0745225006105176,0.0,0.0176379427584608
CM_010-3,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-5.69,-79.8466751,33.666607,-117.77891456985856,116.66612523341009,1132.4014716319714,3.487368450740532,0.1839719648384822,0.2366794272060642,0.0435423792599461,0.7551122663950712,2.0710675476191307,-5.69,-117.77891456985856,0.0,0.0,50.17655799020677,17.471220779336246,156.32803195824434,0.0,0.0745225006105176,0.0,0.0176379427584608
CM_011-1,-73.506215,42.505483,24.95,6.5,8.49,102.7,-93.9,-73.506215,42.505483,-173.883998314968,114.05736510904228,1132.1352900111274,0.7318141674112462,0.1799274960481042,0.0496664922019917,0.008936367579397,1.972665592266111,2.2402596178666445,-93.9,-173.883998314968,0.0,0.0,47.27489953487361,17.51164271225602,156.33566704059143,0.0,0.0728396928534585,0.0,0.0036176920371017
CM_011-2,-73.506215,42.505483,24.95,6.5,8.49,102.7,-82.29,-73.506215,42.505483,-173.883998314968,114.05736510904228,1132.1352900111274,0.7318141674112462,0.1799274960481042,0.0496664922019917,0.008936367579397,1.915347062324192,2.2402596178666445,-82.29,-173.883998314968,0.0,0.0,47.27489953487361,17.51164271225602,156.33566704059143,0.0,0.0728396928534585,0.0,0.0036176920371017
CM_011-3,-73.506215,42.505483,24.95,6.5,8.49,102.7,-105.08,-73.506215,42.505483,-173.883998314968,114.05736510904228,1132.1352900111274,0.7318141674112462,0.1799274960481042,0.0496664922019917,0.008936367579397,2.0215200641140325,2.2402596178666445,-105.08,-173.883998314968,0.0,0.0,47.27489953487361,17.51164271225602,156.33566704059143,0.0,0.0728396928534585,0.0,0.0036176920371017
CM_012-1,-73.33724,42.763802,22.49,6.5,10.32,119.16,-38.69,-73.33724,42.763802,-114.41860949334745,116.90843026255205,1132.426864736697,1.0301317263851018,0.184364614007579,0.0699125975334918,0.0128894090585294,1.587598729721245,2.058496665567075,-38.69,-114.41860949334745,0.0,0.0,45.07174790763976,18.054151603355628,156.39100370483987,0.0,0.0745456220925723,0.0,0.0052116780752417
CM_012-2,-73.33724,42.763802,22.49,6.5,10.32,119.16,-33.77,-73.33724,42.763802,-114.41860949334745,116.90843026255205,1132.426864736697,1.0301317263851018,0.184364614007579,0.0699125975334918,0.0128894090585294,1.5285310606354117,2.058496665567075,-33.77,-114.41860949334745,0.0,0.0,45.07174790763976,18.054151603355628,156.39100370483987,0.0,0.0745456220925723,0.0,0.0052116780752417
CM_012-3,-73.33724,42.763802,22.49,6.5,10.32,119.16,-28.09,-73.33724,42.763802,-114.41860949334745,116.90843026255205,1132.426864736697,1.0301317263851018,0.184364614007579,0.0699125975334918,0.0128894090585294,1.448551739201578,2.058496665567075,-28.09,-114.41860949334745,0.0,0.0,45.07174790763976,18.054151603355628,156.39100370483987,0.0,0.0745456220925723,0.0,0.0052116780752417
CM_013-1,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-38.07,-83.1577589,41.309341,-203.02037659313936,113.07161637130471,1132.0381665720913,3.2630726388231137,0.1782381782178421,0.2214570023206005,0.0394720926472082,1.5805828768143673,2.30753962903562,-38.07,-203.02037659313936,0.0,0.0,77.99636894387109,16.591361114973008,156.22107905092872,0.0,0.0721496133516448,0.0,0.0159780370914456
CM_013-2,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-35.25,-83.1577589,41.309341,-203.02037659313936,113.07161637130471,1132.0381665720913,3.2630726388231137,0.1782381782178421,0.2214570023206005,0.0394720926472082,1.5471591213274176,2.30753962903562,-35.25,-203.02037659313936,0.0,0.0,77.99636894387109,16.591361114973008,156.22107905092872,0.0,0.0721496133516448,0.0,0.0159780370914456
CM_013-3,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-39.92,-83.1577589,41.309341,-203.02037659313936,113.07161637130471,1132.0381665720913,3.2630726388231137,0.1782381782178421,0.2214570023206005,0.0394720926472082,1.6011905326153335,2.30753962903562,-39.92,-203.02037659313936,0.0,0.0,77.99636894387109,16.591361114973008,156.22107905092872,0.0,0.0721496133516448,0.0,0.0159780370914456
CM_014-1,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-46.59,-77.4402867,35.3667814,-169.15862909064688,114.20594926827854,1132.1501821066674,3.3628983719339103,0.1800599224411372,0.2282319381115324,0.0410954250749528,1.668292710448221,2.2282941568438637,-46.59,-169.15862909064688,0.0,0.0,53.344566726782006,16.99107175220435,156.27891045293472,0.0,0.0727957478666814,0.0,0.0166143146218911
CM_014-2,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-56.28,-77.4402867,35.3667814,-169.15862909064688,114.20594926827854,1132.1501821066674,3.3628983719339103,0.1800599224411372,0.2282319381115324,0.0410954250749528,1.750354088762708,2.2282941568438637,-56.28,-169.15862909064688,0.0,0.0,53.344566726782006,16.99107175220435,156.27891045293472,0.0,0.0727957478666814,0.0,0.0166143146218911
CM_014-3,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-32.54,-77.4402867,35.3667814,-169.15862909064688,114.20594926827854,1132.1501821066674,3.3628983719339103,0.1800599224411372,0.2282319381115324,0.0410954250749528,1.51241754860084,2.2282941568438637,-32.54,-169.15862909064688,0.0,0.0,53.344566726782006,16.99107175220435,156.27891045293472,0.0,0.0727957478666814,0.0,0.0166143146218911
CM_015-1,-106.046835,39.480297,11.05,6.5,7.86,71.4,-40.73,-106.04683500000002,39.480297,-104.99335018537306,117.42469256813196,1132.4802525986431,3.587274357934601,0.1852583401637873,0.2434598042219121,0.045102959226752,1.6099144100859977,2.0211617936484894,-40.73,-104.99335018537306,0.0,0.0,46.27558817570228,18.436628208592065,156.43582790900274,0.0,0.0750554155906479,0.0,0.0182729767854934
CM_015-2,-106.046835,39.480297,11.05,6.5,7.86,71.4,-33.1,-106.04683500000002,39.480297,-104.99335018537306,117.42469256813196,1132.4802525986431,3.587274357934601,0.1852583401637873,0.2434598042219121,0.045102959226752,1.5198279937757189,2.0211617936484894,-33.1,-104.99335018537306,0.0,0.0,46.27558817570228,18.436628208592065,156.43582790900274,0.0,0.0750554155906479,0.0,0.0182729767854934
CM_015-3,-106.046835,39.480297,11.05,6.5,7.86,71.4,-22.8,-106.04683500000002,39.480297,-104.99335018537306,117.42469256813196,1132.4802525986431,3.587274357934601,0.1852583401637873,0.2434598042219121,0.045102959226752,1.3579348470004537,2.0211617936484894,-22.8,-104.99335018537306,0.0,0.0,46.27558817570228,18.436628208592065,156.43582790900274,0.0,0.0750554155906479,0.0,0.0182729767854934
CM_016-1,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3860.77,-83.96496,43.40991,-3594.576788668694,436.55128040754,1209.5361905166546,3.359658991151106,0.66895512641149,0.2280120890192996,0.1525298558332534,3.586673929905294,3.5556477656047742,-3860.77,-3594.576788668694,0.0,0.0,293.44992537240546,78.19336748396205,161.7405463430312,0.0,0.2288968297759074,0.0,0.0521912443270996
CM_016-2,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3462.55,-83.96496,43.40991,-3594.576788668694,436.55128040754,1209.5361905166546,3.359658991151106,0.66895512641149,0.2280120890192996,0.1525298558332534,3.5393960534276854,3.5556477656047742,-3462.55,-3594.576788668694,0.0,0.0,293.44992537240546,78.19336748396205,161.7405463430312,0.0,0.2288968297759074,0.0,0.0521912443270996
CM_016-3,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3840.88,-83.96496,43.40991,-3594.576788668694,436.55128040754,1209.5361905166546,3.359658991151106,0.66895512641149,0.2280120890192996,0.1525298558332534,3.584430738784042,3.5556477656047742,-3840.88,-3594.576788668694,0.0,0.0,293.44992537240546,78.19336748396205,161.7405463430312,0.0,0.2288968297759074,0.0,0.0521912443270996
CM_018-1,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.78,-102.126046,41.316592,-131.27594916982284,116.04647494667344,1132.3403190962458,3.518375349551728,0.1830504984351905,0.2387837919021753,0.0437094921259379,0.250420002308894,2.118185167067464,-1.78,-131.27594916982284,0.0,0.0,52.77578699541152,17.370072194600663,156.29648023141257,0.0,0.0745775854816817,0.0,0.0178079186522245
CM_018-2,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.64,-102.126046,41.316592,-131.27594916982284,116.04647494667344,1132.3403190962458,3.518375349551728,0.1830504984351905,0.2387837919021753,0.0437094921259379,0.21484384804769785,2.118185167067464,-1.64,-131.27594916982284,0.0,0.0,52.77578699541152,17.370072194600663,156.29648023141257,0.0,0.0745775854816817,0.0,0.0178079186522245
CM_018-3,-102.126046,41.316592,20.47,8.0,8.26,91.71,-0.86,-102.126046,41.316592,-131.27594916982284,116.04647494667344,1132.3403190962458,3.518375349551728,0.1830504984351905,0.2387837919021753,0.0437094921259379,-0.06550154875643228,2.118185167067464,-0.86,-131.27594916982284,0.0,0.0,52.77578699541152,17.370072194600663,156.29648023141257,0.0,0.0745775854816817,0.0,0.0178079186522245
CM_020-1,-79.04489,33.82767,30.16,6.5,4.36,57.87,-18.49,-79.04489,33.82767,-172.66976292754774,114.3875218856878,1132.1710956826112,2.235059155185501,0.1810132698573139,0.1516881648994227,0.0274575707270999,1.266936911159173,2.2372162927299653,-18.49,-172.66976292754774,0.0,0.0,88.60567154745796,17.610005719653536,156.32662931943733,0.0,0.0745720181227573,0.0,0.0113116925818875
CM_020-2,-79.04489,33.82767,30.16,6.5,4.36,57.87,-21.45,-79.04489,33.82767,-172.66976292754774,114.3875218856878,1132.1710956826112,2.235059155185501,0.1810132698573139,0.1516881648994227,0.0274575707270999,1.331427296520743,2.2372162927299653,-21.45,-172.66976292754774,0.0,0.0,88.60567154745796,17.610005719653536,156.32662931943733,0.0,0.0745720181227573,0.0,0.0113116925818875
CM_020-3,-79.04489,33.82767,30.16,6.5,4.36,57.87,-15.72,-79.04489,33.82767,-172.66976292754774,114.3875218856878,1132.1710956826112,2.235059155185501,0.1810132698573139,0.1516881648994227,0.0274575707270999,1.196452541703389,2.2372162927299653,-15.72,-172.66976292754774,0.0,0.0,88.60567154745796,17.610005719653536,156.32662931943733,0.0,0.0745720181227573,0.0,0.0113116925818875
CM_021-1,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.78,-111.0953268,32.3504894,-165.1378030439667,114.5787885607716,1132.1912486014687,3.2411573848745348,0.1805567175234142,0.2199696660024309,0.0397170008481206,0.761927838420529,2.2178465025426295,-5.78,-165.1378030439667,0.0,0.0,61.42686599992456,17.26234654028153,156.28130733898115,0.0,0.0732037205961743,0.0,0.0161025979696757
CM_021-2,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-4.15,-111.0953268,32.3504894,-165.1378030439667,114.5787885607716,1132.1912486014687,3.2411573848745348,0.1805567175234142,0.2199696660024309,0.0397170008481206,0.6180480967120927,2.2178465025426295,-4.15,-165.1378030439667,0.0,0.0,61.42686599992456,17.26234654028153,156.28130733898115,0.0,0.0732037205961743,0.0,0.0161025979696757
CM_021-3,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.71,-111.0953268,32.3504894,-165.1378030439667,114.5787885607716,1132.1912486014687,3.2411573848745348,0.1805567175234142,0.2199696660024309,0.0397170008481206,0.756636108245848,2.2178465025426295,-5.71,-165.1378030439667,0.0,0.0,61.42686599992456,17.26234654028153,156.28130733898115,0.0,0.0732037205961743,0.0,0.0161025979696757
CM_022-1,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-6.39,-123.24972440000002,44.550507,-105.67473644315342,117.36217327743128,1132.4745258715789,4.4156215595291375,0.1850614690097803,0.2996777645465546,0.0554588073365524,0.8055008581584001,2.0239711733553087,-6.39,-105.67473644315342,0.0,0.0,57.46510688970572,17.820547527662793,156.35834869784307,0.0,0.0749426973778179,0.0,0.0224586600192734
CM_022-2,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-4.79,-123.24972440000002,44.550507,-105.67473644315342,117.36217327743128,1132.4745258715789,4.4156215595291375,0.1850614690097803,0.2996777645465546,0.0554588073365524,0.6803355134145632,2.0239711733553087,-4.79,-105.67473644315342,0.0,0.0,57.46510688970572,17.820547527662793,156.35834869784307,0.0,0.0749426973778179,0.0,0.0224586600192734
CM_022-3,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-9.54,-123.24972440000002,44.550507,-105.67473644315342,117.36217327743128,1132.4745258715789,4.4156215595291375,0.1850614690097803,0.2996777645465546,0.0554588073365524,0.9795483747040951,2.0239711733553087,-9.54,-105.67473644315342,0.0,0.0,57.46510688970572,17.820547527662793,156.35834869784307,0.0,0.0749426973778179,0.0,0.0224586600192734
CM_023-1,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2228.76,-123.27687,44.55596,-2252.765661722742,263.4184168575529,1157.3437761307084,2.484380034241654,0.4180261941812757,0.1686089817500174,0.0704829709457399,3.3480633047801924,3.352716017683082,-2228.76,-2252.765661722742,0.0,0.0,184.9265942558053,36.316444585332846,154.82477234851464,0.0,0.1700041866742711,0.0,0.0286642328083887
CM_023-2,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2718.25,-123.27687,44.55596,-2252.765661722742,263.4184168575529,1157.3437761307084,2.484380034241654,0.4180261941812757,0.1686089817500174,0.0704829709457399,3.4342893967038757,3.352716017683082,-2718.25,-2252.765661722742,0.0,0.0,184.9265942558053,36.316444585332846,154.82477234851464,0.0,0.1700041866742711,0.0,0.0286642328083887
CM_023-3,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2289.87,-123.27687,44.55596,-2252.765661722742,263.4184168575529,1157.3437761307084,2.484380034241654,0.4180261941812757,0.1686089817500174,0.0704829709457399,3.3598108273681695,3.352716017683082,-2289.87,-2252.765661722742,0.0,0.0,184.9265942558053,36.316444585332846,154.82477234851464,0.0,0.1700041866742711,0.0,0.0286642328083887
CM_024-1,-84.41527,33.68401,23.66,6.0,7.27,85.82,-4.93,-84.41527,33.68401,-103.7543023875999,117.40848320608822,1132.4782437234217,1.1297332240669706,0.1851920559057453,0.0766723149975886,0.0141991036454562,0.69284691927723,2.0160061146800574,-4.93,-103.7543023875999,0.0,0.0,47.48953283866973,17.768000350939854,156.36107881135433,0.0,0.0750368070799591,0.0,0.0057532457088479
CM_024-2,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.02,-84.41527,33.68401,-103.7543023875999,117.40848320608822,1132.4782437234217,1.1297332240669706,0.1851920559057453,0.0766723149975886,0.0141991036454562,0.7007037171450193,2.0160061146800574,-5.02,-103.7543023875999,0.0,0.0,47.48953283866973,17.768000350939854,156.36107881135433,0.0,0.0750368070799591,0.0,0.0057532457088479
CM_024-3,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.3,-84.41527,33.68401,-103.7543023875999,117.40848320608822,1132.4782437234217,1.1297332240669706,0.1851920559057453,0.0766723149975886,0.0141991036454562,0.724275869600789,2.0160061146800574,-5.3,-103.7543023875999,0.0,0.0,47.48953283866973,17.768000350939854,156.36107881135433,0.0,0.0750368070799591,0.0,0.0057532457088479
CM_027-1,-95.28318,29.33381,32.93,7.5,10.96,152.38,-3293.85,-95.28318,29.33381,-2615.2689713817863,310.7605610906638,1169.4001855048523,3.0140025894489413,0.4787904223641225,0.204553208685733,0.0979381171825786,3.517703817767683,3.4175163611879196,-3293.85,-2615.2689713817863,0.0,0.0,236.6208731346024,59.60793429244264,158.86795675026733,0.0,0.172366135620491,0.0,0.0352580461099316
CM_027-2,-95.28318,29.33381,32.93,7.5,10.96,152.38,-2717.18,-95.28318,29.33381,-2615.2689713817863,310.7605610906638,1169.4001855048523,3.0140025894489413,0.4787904223641225,0.204553208685733,0.0979381171825786,3.434118409274495,3.4175163611879196,-2717.18,-2615.2689713817863,0.0,0.0,236.6208731346024,59.60793429244264,158.86795675026733,0.0,0.172366135620491,0.0,0.0352580461099316
CM_027-3,-95.28318,29.33381,32.93,7.5,10.96,152.38,-1941.4,-95.28318,29.33381,-2615.2689713817863,310.7605610906638,1169.4001855048523,3.0140025894489413,0.4787904223641225,0.204553208685733,0.0979381171825786,3.288115025288103,3.4175163611879196,-1941.4,-2615.2689713817863,0.0,0.0,236.6208731346024,59.60793429244264,158.86795675026733,0.0,0.172366135620491,0.0,0.0352580461099316
CM_028-1,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-42.78,-96.57826799,28.83182444,-278.71415004304174,111.14881300095644,1131.84784815168,4.095894453354608,0.1754270050630223,0.2779786440146902,0.0487649609909771,1.6312407802355091,2.4451590179763616,-42.78,-278.71415004304174,0.0,0.0,123.82889462259432,16.330652787046645,156.19263626116992,0.0,0.0706042375452849,0.0,0.0196264702145294
CM_028-2,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-30.01,-96.57826799,28.83182444,-278.71415004304174,111.14881300095644,1131.84784815168,4.095894453354608,0.1754270050630223,0.2779786440146902,0.0487649609909771,1.4772659954248526,2.4451590179763616,-30.01,-278.71415004304174,0.0,0.0,123.82889462259432,16.330652787046645,156.19263626116992,0.0,0.0706042375452849,0.0,0.0196264702145294
CM_028-3,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-41.12,-96.57826799,28.83182444,-278.71415004304174,111.14881300095644,1131.84784815168,4.095894453354608,0.1754270050630223,0.2779786440146902,0.0487649609909771,1.6140531059872194,2.4451590179763616,-41.12,-278.71415004304174,0.0,0.0,123.82889462259432,16.330652787046645,156.19263626116992,0.0,0.0706042375452849,0.0,0.0196264702145294
