Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
CM_010-2,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-4.16,-79.8466751,33.666607,-97.52744951029077,96.70522297677536,1098.7687452674013,3.2266979244234704,0.137707430871975,0.2245744267904347,0.0309255673528571,0.0,0.0,26.038963572667985,20.20842601634094,230.9957519259856,0.0,0.049210977655116,0.0,0.0110515270986945
CM_010-3,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-5.69,-79.8466751,33.666607,-97.52744951029077,96.70522297677536,1098.7687452674013,3.2266979244234704,0.137707430871975,0.2245744267904347,0.0309255673528571,0.0,0.0,26.038963572667985,20.20842601634094,230.9957519259856,0.0,0.049210977655116,0.0,0.0110515270986945
CM_011-1,-73.506215,42.505483,24.95,6.5,8.49,102.7,-93.9,-73.506215,42.505483,-133.19560373034878,95.37383129822705,1098.6523493455238,0.4909767066893222,0.1357643043320176,0.0341714083731314,0.0046392574858234,0.0,0.0,15.762204004206918,19.729759796809116,230.95446090870007,0.0,0.0482524241507392,0.0,0.0016488532906484
CM_011-2,-73.506215,42.505483,24.95,6.5,8.49,102.7,-82.29,-73.506215,42.505483,-133.19560373034878,95.37383129822705,1098.6523493455238,0.4909767066893222,0.1357643043320176,0.0341714083731314,0.0046392574858234,0.0,0.0,15.762204004206918,19.729759796809116,230.95446090870007,0.0,0.0482524241507392,0.0,0.0016488532906484
CM_011-3,-73.506215,42.505483,24.95,6.5,8.49,102.7,-105.08,-73.506215,42.505483,-133.19560373034878,95.37383129822705,1098.6523493455238,0.4909767066893222,0.1357643043320176,0.0341714083731314,0.0046392574858234,0.0,0.0,15.762204004206918,19.729759796809116,230.95446090870007,0.0,0.0482524241507392,0.0,0.0016488532906484
CM_012-1,-73.33724,42.763802,22.49,6.5,10.32,119.16,-38.69,-73.33724,42.763802,-82.13112706603145,97.2536237383438,1098.8174549675168,1.0286638865970148,0.1384089098042697,0.071593811414442,0.0099092213866053,0.0,0.0,14.404969408445348,19.95772312061368,230.97232707889836,0.0,0.0490258107771798,0.0,0.0035099446512215
CM_012-2,-73.33724,42.763802,22.49,6.5,10.32,119.16,-33.77,-73.33724,42.763802,-82.13112706603145,97.2536237383438,1098.8174549675168,1.0286638865970148,0.1384089098042697,0.071593811414442,0.0099092213866053,0.0,0.0,14.404969408445348,19.95772312061368,230.97232707889836,0.0,0.0490258107771798,0.0,0.0035099446512215
CM_012-3,-73.33724,42.763802,22.49,6.5,10.32,119.16,-28.09,-73.33724,42.763802,-82.13112706603145,97.2536237383438,1098.8174549675168,1.0286638865970148,0.1384089098042697,0.071593811414442,0.0099092213866053,0.0,0.0,14.404969408445348,19.95772312061368,230.97232707889836,0.0,0.0490258107771798,0.0,0.0035099446512215
CM_013-1,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-38.07,-83.1577589,41.309341,-173.84450230814977,94.19222830499584,1098.5501444095842,3.1741076064277016,0.1344140794479372,0.2209142017569009,0.0296939790661296,0.0,0.0,48.67120276857605,20.226812654540467,230.9988318984745,0.0,0.0489385678595299,0.0,0.0108112246538139
CM_013-2,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-35.25,-83.1577589,41.309341,-173.84450230814977,94.19222830499584,1098.5501444095842,3.1741076064277016,0.1344140794479372,0.2209142017569009,0.0296939790661296,0.0,0.0,48.67120276857605,20.226812654540467,230.9988318984745,0.0,0.0489385678595299,0.0,0.0108112246538139
