Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate
CM_042-1,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-11.88,-80.5627036,37.0421794,-77.45744683605463,97.46583079452118,1098.8364552079092,0.6940045272033649,0.1387118768524471,0.0483019088049619,0.0067000484258919,1.0748164406451748,1.8890631776063342
CM_042-2,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-8.82,-80.5627036,37.0421794,-77.45744683605463,97.46583079452118,1098.8364552079092,0.6940045272033649,0.1387118768524471,0.0483019088049619,0.0067000484258919,0.9454685851318197,1.8890631776063342
CM_042-3,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-8.79,-80.5627036,37.0421794,-77.45744683605463,97.46583079452118,1098.8364552079092,0.6940045272033649,0.1387118768524471,0.0483019088049619,0.0067000484258919,0.9439888750737718,1.8890631776063342
CM_044-1,-72.33026,42.47158,1.8,7.0,12.88,92.59,-6.87,-72.33026,42.47158,-53.73673448287254,98.4329914337062,1098.9229638135214,2.235616996905277,0.1400372436864094,0.1555963456643254,0.0217892833745099,0.8369567370595504,1.7302712713424198
CM_044-2,-72.33026,42.47158,1.8,7.0,12.88,92.59,-7.34,-72.33026,42.47158,-53.73673448287254,98.4329914337062,1098.9229638135214,2.235616996905277,0.1400372436864094,0.1555963456643254,0.0217892833745099,0.8656960599160706,1.7302712713424198
CM_044-3,-72.33026,42.47158,1.8,7.0,12.88,92.59,-11.78,-72.33026,42.47158,-53.73673448287254,98.4329914337062,1098.9229638135214,2.235616996905277,0.1400372436864094,0.1555963456643254,0.0217892833745099,1.0711452904510828,1.7302712713424198
CM_045-1,-72.3303,42.47173,0.03,6.5,13.42,91.83,-1.64,-72.3303,42.47173,-47.20223899181151,98.72143924079316,1098.9490563073591,2.245293108003851,0.1404414914829968,0.1562697917551649,0.0219467626278326,0.21484384804769785,1.6739625994545626
CM_045-2,-72.3303,42.47173,0.03,6.5,13.42,91.83,-2.11,-72.3303,42.47173,-47.20223899181151,98.72143924079316,1098.9490563073591,2.245293108003851,0.1404414914829968,0.1562697917551649,0.0219467626278326,0.3242824552976926,1.6739625994545626
CM_045-3,-72.3303,42.47173,0.03,6.5,13.42,91.83,-2.02,-72.3303,42.47173,-47.20223899181151,98.72143924079316,1098.9490563073591,2.245293108003851,0.1404414914829968,0.1562697917551649,0.0219467626278326,0.3053513694466238,1.6739625994545626
CM_046-1,-72.33038,42.47168,3.82,6.5,12.27,93.16,-9.31,-72.33038,42.47168,-53.90211680528138,98.42867669989288,1098.9225958528048,2.091566996084906,0.1400286283995581,0.1455706329632592,0.0203840560691006,0.9689496809813427,1.7316058208231275
CM_046-2,-72.33038,42.47168,3.82,6.5,12.27,93.16,-9.42,-72.33038,42.47168,-53.90211680528138,98.42867669989288,1098.9225958528048,2.091566996084906,0.1400286283995581,0.1455706329632592,0.0203840560691006,0.9740509027928774,1.7316058208231275
CM_046-3,-72.33038,42.47168,3.82,6.5,12.27,93.16,-9.44,-72.33038,42.47168,-53.90211680528138,98.42867669989288,1098.9225958528048,2.091566996084906,0.1400286283995581,0.1455706329632592,0.0203840560691006,0.974971994298069,1.7316058208231275
CM_050-1,-121.92941,45.79232,5.17,6.5,11.74,92.34,-10.54,-121.92941,45.79232,-102.67326045791658,97.5466422762589,1098.8475960896549,5.907814662498645,0.1391332496175177,0.4111770368624807,0.0572083973067788,1.0228406108765278,2.0114573535522045
CM_050-2,-121.92941,45.79232,5.17,6.5,11.74,92.34,-12.27,-121.92941,45.79232,-102.67326045791658,97.5466422762589,1098.8475960896549,5.907814662498645,0.1391332496175177,0.4111770368624807,0.0572083973067788,1.0888445627270043,2.0114573535522045
CM_050-3,-121.92941,45.79232,5.17,6.5,11.74,92.34,-7.84,-121.92941,45.79232,-102.67326045791658,97.5466422762589,1098.8475960896549,5.907814662498645,0.1391332496175177,0.4111770368624807,0.0572083973067788,0.8943160626844384,2.0114573535522045
CM_051-1,-121.928947,45.792427,5.05,6.5,11.89,93.19,-1.94,-121.928947,45.792427,-98.31351415044682,97.75072008244484,1098.8660148034485,5.907303574641497,0.1394275988627633,0.4111414657414006,0.0573244673612405,0.287801729930226,1.9926132199436744
CM_051-2,-121.928947,45.792427,5.05,6.5,11.89,93.19,-2.15,-121.928947,45.792427,-98.31351415044682,97.75072008244484,1098.8660148034485,5.907303574641497,0.1394275988627633,0.4111414657414006,0.0573244673612405,0.33243845991560533,1.9926132199436744
CM_051-3,-121.928947,45.792427,5.05,6.5,11.89,93.19,-3.19,-121.928947,45.792427,-98.31351415044682,97.75072008244484,1098.8660148034485,5.907303574641497,0.1394275988627633,0.4111414657414006,0.0573244673612405,0.5037906830571811,1.9926132199436744
CM_052-1,-121.92897,45.792488,4.67,6.5,11.74,91.16,-5.6,-121.92897,45.792488,-98.91857511354996,97.64400879095167,1098.8565809978004,5.905719204044261,0.1392827638009109,0.4110311953885409,0.0572495609021081,0.7481880270062004,1.9952778518787107
CM_052-2,-121.92897,45.792488,4.67,6.5,11.74,91.16,-4.87,-121.92897,45.792488,-98.91857511354996,97.64400879095167,1098.8565809978004,5.905719204044261,0.1392827638009109,0.4110311953885409,0.0572495609021081,0.6875289612146344,1.9952778518787107
CM_052-3,-121.92897,45.792488,4.67,6.5,11.74,91.16,-5.14,-121.92897,45.792488,-98.91857511354996,97.64400879095167,1098.8565809978004,5.905719204044261,0.1392827638009109,0.4110311953885409,0.0572495609021081,0.7109631189952758,1.9952778518787107
CM_053-1,-121.92839,45.79222,11.58,7.5,10.11,92.94,-2.95,-121.92839,45.79222,-93.41007975393886,97.6800055250546,1098.8596413778828,5.676410673464978,0.1393394625961944,0.3950715880688688,0.0550490627685412,0.46982201597816303,1.9703937428823062
CM_053-2,-121.92839,45.79222,11.58,7.5,10.11,92.94,-3.16,-121.92839,45.79222,-93.41007975393886,97.6800055250546,1098.8596413778828,5.676410673464978,0.1393394625961944,0.3950715880688688,0.0550490627685412,0.49968708261840383,1.9703937428823062
CM_053-3,-121.92839,45.79222,11.58,7.5,10.11,92.94,-5.97,-121.92839,45.79222,-93.41007975393886,97.6800055250546,1098.8596413778828,5.676410673464978,0.1393394625961944,0.3950715880688688,0.0550490627685412,0.7759743311293691,1.9703937428823062
CM_056-1,-87.40916,32.96328,13.94,6.5,9.05,87.68,-1.16,-87.40916,32.96328,-46.52707810910728,98.72121649849528,1098.9487657150669,1.012274260907342,0.1404656311382468,0.0704531125077646,0.009896240914057,0.06445798922691845,1.6677057797858819
CM_056-2,-87.40916,32.96328,13.94,6.5,9.05,87.68,-1.58,-87.40916,32.96328,-46.52707810910728,98.72121649849528,1098.9487657150669,1.012274260907342,0.1404656311382468,0.0704531125077646,0.009896240914057,0.19865708695442263,1.6677057797858819
CM_056-3,-87.40916,32.96328,13.94,6.5,9.05,87.68,-1.65,-87.40916,32.96328,-46.52707810910728,98.72121649849528,1098.9487657150669,1.012274260907342,0.1404656311382468,0.0704531125077646,0.009896240914057,0.21748394421390627,1.6677057797858819
CM_057-1,-87.40821,32.96176,9.66,6.0,10.91,95.89,-1.22,-87.40821,32.96176,-44.34890904352489,98.82199471135417,1098.9579604777769,1.0985067746693666,0.1406101388785002,0.0764547952814209,0.0107503193824478,0.08635983067474823,1.6468829409162313
CM_057-2,-87.40821,32.96176,9.66,6.0,10.91,95.89,-1.33,-87.40821,32.96176,-44.34890904352489,98.82199471135417,1098.9579604777769,1.0985067746693666,0.1406101388785002,0.0764547952814209,0.0107503193824478,0.12385164096708581,1.6468829409162313
CM_057-3,-87.40821,32.96176,9.66,6.0,10.91,95.89,-0.94,-87.40821,32.96176,-44.34890904352489,98.82199471135417,1098.9579604777769,1.0985067746693666,0.1406101388785002,0.0764547952814209,0.0107503193824478,-0.026872146400301365,1.6468829409162313
CM_058-1,-87.40832,32.96156,17.33,6.5,9.28,96.67,-0.71,-87.40832,32.96156,-48.80917652653128,98.62282670165348,1098.939872271894,1.084469007692606,0.1403366237598739,0.0754777830087933,0.0105922972363344,-0.14874165128092473,1.6885014806128769
CM_058-2,-87.40832,32.96156,17.33,6.5,9.28,96.67,-0.61,-87.40832,32.96156,-48.80917652653128,98.62282670165348,1098.939872271894,1.084469007692606,0.1403366237598739,0.0754777830087933,0.0105922972363344,-0.21467016498923297,1.6885014806128769
CM_058-3,-87.40832,32.96156,17.33,6.5,9.28,96.67,-0.81,-87.40832,32.96156,-48.80917652653128,98.62282670165348,1098.939872271894,1.084469007692606,0.1403366237598739,0.0754777830087933,0.0105922972363344,-0.09151498112135023,1.6885014806128769
CM_062-1,-71.23459,43.08808,7.34,6.0,10.35,85.97,-3.04,-71.23459,43.08808,-45.7383241851168,98.76202893853846,1098.9524878831585,0.8445949576852427,0.1405244722188925,0.0587828278118549,0.0082604258537949,0.48287358360875376,1.6602802483667234
CM_062-2,-71.23459,43.08808,7.34,6.0,10.35,85.97,-3.3,-71.23459,43.08808,-45.7383241851168,98.76202893853846,1098.9524878831585,0.8445949576852427,0.1405244722188925,0.0587828278118549,0.0082604258537949,0.5185139398778875,1.6602802483667234
CM_062-3,-71.23459,43.08808,7.34,6.0,10.35,85.97,-2.5,-71.23459,43.08808,-45.7383241851168,98.76202893853846,1098.9524878831585,0.8445949576852427,0.1405244722188925,0.0587828278118549,0.0082604258537949,0.3979400086720376,1.6602802483667234
CM_063-1,-71.035868,43.079493,9.5,6.0,10.39,90.92,-2.86,-71.035868,43.079493,-46.4663041208526,98.72001723133826,1098.9485672342128,0.2047117236662389,0.1404838450791112,0.0142476981348793,0.0020015714175142,0.456366033129043,1.6671381305431732
CM_063-2,-71.035868,43.079493,9.5,6.0,10.39,90.92,-2.76,-71.035868,43.079493,-46.4663041208526,98.72001723133826,1098.9485672342128,0.2047117236662389,0.1404838450791112,0.0142476981348793,0.0020015714175142,0.4409090820652177,1.6671381305431732
CM_063-3,-71.035868,43.079493,9.5,6.0,10.39,90.92,-2.86,-71.035868,43.079493,-46.4663041208526,98.72001723133826,1098.9485672342128,0.2047117236662389,0.1404838450791112,0.0142476981348793,0.0020015714175142,0.456366033129043,1.6671381305431732
CM_064-1,-86.7497169,33.6052817,16.14,6.5,9.36,95.15,-27.73,-86.7497169,33.6052817,-85.34848119738437,97.181494774185,1098.8114016680638,1.406098937389023,0.1382387130917174,0.0978628524488235,0.0135284347820099,1.4429498695778618,1.9311957971149118
CM_064-2,-86.7497169,33.6052817,16.14,6.5,9.36,95.15,-31.82,-86.7497169,33.6052817,-85.34848119738437,97.181494774185,1098.8114016680638,1.406098937389023,0.1382387130917174,0.0978628524488235,0.0135284347820099,1.5027001753105627,1.9311957971149118
CM_064-3,-86.7497169,33.6052817,16.14,6.5,9.36,95.15,-19.66,-86.7497169,33.6052817,-85.34848119738437,97.181494774185,1098.8114016680638,1.406098937389023,0.1382387130917174,0.0978628524488235,0.0135284347820099,1.2935835134961169,1.9311957971149118
CM_065-1,-87.661434,32.845656,14.78,6.0,8.85,87.39,-15.8,-87.661434,32.845656,-60.49189277638232,98.14271521767672,1098.8967910276758,1.569780037884206,0.1396426662112153,0.1092548668800167,0.0152566409076769,1.1986570869544226,1.7816971736870126
CM_065-2,-87.661434,32.845656,14.78,6.0,8.85,87.39,-9.38,-87.661434,32.845656,-60.49189277638232,98.14271521767672,1098.8967910276758,1.569780037884206,0.1396426662112153,0.1092548668800167,0.0152566409076769,0.9722028383790645,1.7816971736870126
CM_065-3,-87.661434,32.845656,14.78,6.0,8.85,87.39,-26.32,-87.661434,32.845656,-60.49189277638232,98.14271521767672,1098.8967910276758,1.569780037884206,0.1396426662112153,0.1092548668800167,0.0152566409076769,1.420285884941918,1.7816971736870126
CM_066-1,-68.445497,44.640715,4.32,6.0,10.39,79.94,-1.31,-68.445497,44.640715,-55.14246571492809,98.3859235178154,1098.9187826745535,0.231172977679173,0.1399887804224743,0.016089370671726,0.0022523313780999,0.11727129565576427,1.7414861818358633
CM_066-2,-68.445497,44.640715,4.32,6.0,10.39,79.94,-1.21,-68.445497,44.640715,-55.14246571492809,98.3859235178154,1098.9187826745535,0.231172977679173,0.1399887804224743,0.016089370671726,0.0022523313780999,0.08278537031645007,1.7414861818358633
CM_066-3,-68.445497,44.640715,4.32,6.0,10.39,79.94,-1.23,-68.445497,44.640715,-55.14246571492809,98.3859235178154,1098.9187826745535,0.231172977679173,0.1399887804224743,0.016089370671726,0.0022523313780999,0.08990511143939793,1.7414861818358633
CM_068-4,-92.4631118,30.1982931,22.93,6.5,3.4,39.59,-260.35,-92.4631118,30.1982931,-362.2914368118667,90.8174195842914,1098.265611170323,3.2878100705884803,0.1296870042958126,0.2288277611639623,0.0296759868450719,2.4155575820117114,2.55905806909028
CM_068-5,-92.4631118,30.1982931,22.93,6.5,3.4,39.59,-347.97,-92.4631118,30.1982931,-362.2914368118667,90.8174195842914,1098.265611170323,3.2878100705884803,0.1296870042958126,0.2288277611639623,0.0296759868450719,2.541541803153256,2.55905806909028
CM_068-6,-92.4631118,30.1982931,22.93,6.5,3.4,39.59,-333.94,-92.4631118,30.1982931,-362.2914368118667,90.8174195842914,1098.265611170323,3.2878100705884803,0.1296870042958126,0.2288277611639623,0.0296759868450719,2.5236684428304157,2.55905806909028
CM_069-1,-111.84597,40.66522,4.67,6.5,11.04,85.68,-1590.24,-111.84597,40.66522,-1556.003727026547,152.91647901869587,1105.5922257259133,3.9307600669931175,0.2223526375875967,0.2735763339400404,0.0608304194331131,3.2014626732575473,3.1920106329011797
CM_069-2,-111.84597,40.66522,4.67,6.5,11.04,85.68,-1622.5,-111.84597,40.66522,-1556.003727026547,152.91647901869587,1105.5922257259133,3.9307600669931175,0.2223526375875967,0.2735763339400404,0.0608304194331131,3.2101847054724066,3.1920106329011797
CM_069-3,-111.84597,40.66522,4.67,6.5,11.04,85.68,-2128.42,-111.84597,40.66522,-1556.003727026547,152.91647901869587,1105.5922257259133,3.9307600669931175,0.2223526375875967,0.2735763339400404,0.0608304194331131,3.3280573311814714,3.1920106329011797
CM_070-1,-72.41875,43.71559,0.27,6.0,14.27,98.33,-6.65,-72.41875,43.71559,-49.45214626891023,98.61110973452756,1098.9389893170314,0.6137578581770384,0.1402975326094071,0.0427168338706081,0.0059930663929322,0.8228216453031046,1.6941851451246406
CM_070-2,-72.41875,43.71559,0.27,6.0,14.27,98.33,-8.15,-72.41875,43.71559,-49.45214626891023,98.61110973452756,1098.9389893170314,0.6137578581770384,0.1402975326094071,0.0427168338706081,0.0059930663929322,0.9111576087399766,1.6941851451246406
CM_070-3,-72.41875,43.71559,0.27,6.0,14.27,98.33,-5.59,-72.41875,43.71559,-49.45214626891023,98.61110973452756,1098.9389893170314,0.6137578581770384,0.1402975326094071,0.0427168338706081,0.0059930663929322,0.7474118078864233,1.6941851451246406
CM_071-4,-96.20896,40.989942,10.41,6.5,11.23,100.5,-173.48,-96.20896,40.989942,-357.6448475616752,90.76970969759044,1098.2615681780255,2.4353076302944383,0.1296996195759749,0.169494581749379,0.0219833827730833,2.2392494134767245,2.5534519727282716
CM_071-5,-96.20896,40.989942,10.41,6.5,11.23,100.5,-436.09,-96.20896,40.989942,-357.6448475616752,90.76970969759044,1098.2615681780255,2.4353076302944383,0.1296996195759749,0.169494581749379,0.0219833827730833,2.6395761279607166,2.5534519727282716
CM_071-6,-96.20896,40.989942,10.41,6.5,11.23,100.5,-203.87,-96.20896,40.989942,-357.6448475616752,90.76970969759044,1098.2615681780255,2.4353076302944383,0.1296996195759749,0.169494581749379,0.0219833827730833,2.30935332291878,2.5534519727282716
CM_072-4,-96.8252242,31.1355617,16.31,7.0,12.55,127.98,-469.44,-96.8252242,31.1355617,-330.5813699748156,91.16697434948745,1098.2945350430166,4.293337275621007,0.1301036961350672,0.2988112864215104,0.0388764528103127,2.6715800921631887,2.5192783751122763
CM_072-5,-96.8252242,31.1355617,16.31,7.0,12.55,127.98,-326.59,-96.8252242,31.1355617,-330.5813699748156,91.16697434948745,1098.2945350430166,4.293337275621007,0.1301036961350672,0.2988112864215104,0.0388764528103127,2.5140028827542698,2.5192783751122763
CM_072-6,-96.8252242,31.1355617,16.31,7.0,12.55,127.98,-132.3,-96.8252242,31.1355617,-330.5813699748156,91.16697434948745,1098.2945350430166,4.293337275621007,0.1301036961350672,0.2988112864215104,0.0388764528103127,2.121559844187501,2.5192783751122763
CM_073-1,-72.9688981,44.3676591,0.09,6.0,12.81,87.86,-4.26,-72.9688981,44.3676591,-45.10056433851581,98.81192236263948,1098.957241531405,1.988590538641685,0.1405575101611581,0.1384035911623589,0.019453664171144,0.6294095991027189,1.6541819761921501
CM_073-2,-72.9688981,44.3676591,0.09,6.0,12.81,87.86,-4.29,-72.9688981,44.3676591,-45.10056433851581,98.81192236263948,1098.957241531405,1.988590538641685,0.1405575101611581,0.1384035911623589,0.019453664171144,0.6324572921847242,1.6541819761921501
CM_073-3,-72.9688981,44.3676591,0.09,6.0,12.81,87.86,-3.81,-72.9688981,44.3676591,-45.10056433851581,98.81192236263948,1098.957241531405,1.988590538641685,0.1405575101611581,0.1384035911623589,0.019453664171144,0.5809249756756193,1.6541819761921501
CM_074-1,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-5.88,-116.1946675,43.6042604,-53.43607279679402,98.43612735010416,1098.9231718978508,1.0668552671863334,0.1400661033868135,0.0742518871330465,0.0104001724998432,0.7693773260761385,1.727834532825386
CM_074-2,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-9.31,-116.1946675,43.6042604,-53.43607279679402,98.43612735010416,1098.9231718978508,1.0668552671863334,0.1400661033868135,0.0742518871330465,0.0104001724998432,0.9689496809813427,1.727834532825386
CM_074-3,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-6.41,-116.1946675,43.6042604,-53.43607279679402,98.43612735010416,1098.9231718978508,1.0668552671863334,0.1400661033868135,0.0742518871330465,0.0104001724998432,0.8068580295188175,1.727834532825386
CM_075-1,-82.927775,29.953092,21.35,7.0,4.95,55.85,-54.1,-82.927775,29.953092000000005,-132.80447895424956,95.42373308957468,1098.6565622438377,4.079967060222395,0.1358820022419343,0.2839609673214178,0.0385851847981906,1.7331972651065695,2.1232127222632737
CM_075-2,-82.927775,29.953092,21.35,7.0,4.95,55.85,-55.85,-82.927775,29.953092000000005,-132.80447895424956,95.42373308957468,1098.6565622438377,4.079967060222395,0.1358820022419343,0.2839609673214178,0.0385851847981906,1.7470231774516278,2.1232127222632737
CM_075-3,-82.927775,29.953092,21.35,7.0,4.95,55.85,-56.1,-82.927775,29.953092000000005,-132.80447895424956,95.42373308957468,1098.6565622438377,4.079967060222395,0.1358820022419343,0.2839609673214178,0.0385851847981906,1.7489628612561614,2.1232127222632737
CM_076-1,-94.8625,39.76778,1.56,7.5,12.3,87.88,-8.97,-94.8625,39.76778,-74.98709114016884,97.59873915380297,1098.8484856461612,3.806663827956316,0.1388964111946362,0.2649393798770045,0.0367991290490483,0.9527924430440922,1.8749865070034861
CM_076-2,-94.8625,39.76778,1.56,7.5,12.3,87.88,-8.68,-94.8625,39.76778,-74.98709114016884,97.59873915380297,1098.8484856461612,3.806663827956316,0.1388964111946362,0.2649393798770045,0.0367991290490483,0.9385197251764918,1.8749865070034861
CM_076-3,-94.8625,39.76778,1.56,7.5,12.3,87.88,-9.82,-94.8625,39.76778,-74.98709114016884,97.59873915380297,1098.8484856461612,3.806663827956316,0.1388964111946362,0.2649393798770045,0.0367991290490483,0.9921114877869497,1.8749865070034861
CM_077-1,-105.658917,35.776694,0.39,6.5,10.34,71.53,-7.12,-105.658917,35.776694,-46.43632504091816,98.78888564632196,1098.955318421457,4.837856127647457,0.1404930974249277,0.3367091659053096,0.0473053136494007,0.8524799936368563,1.6668578424704361
CM_077-2,-105.658917,35.776694,0.39,6.5,10.34,71.53,-6.18,-105.658917,35.776694,-46.43632504091816,98.78888564632196,1098.955318421457,4.837856127647457,0.1404930974249277,0.3367091659053096,0.0473053136494007,0.7909884750888159,1.6668578424704361
CM_077-3,-105.658917,35.776694,0.39,6.5,10.34,71.53,-6.63,-105.658917,35.776694,-46.43632504091816,98.78888564632196,1098.955318421457,4.837856127647457,0.1404930974249277,0.3367091659053096,0.0473053136494007,0.8215135284047731,1.6668578424704361
CM_078-4,-75.185,39.96766,9.64,6.75,12.43,109.2,-161.32,-75.185,39.96766,-291.0853873422509,91.51627652124044,1098.3235828386037,2.756910494235971,0.130672200178289,0.191877767444314,0.0250730900372465,2.207688213335581,2.4640204041474503
CM_078-5,-75.185,39.96766,9.64,6.75,12.43,109.2,-167.81,-75.185,39.96766,-291.0853873422509,91.51627652124044,1098.3235828386037,2.756910494235971,0.130672200178289,0.191877767444314,0.0250730900372465,2.2248178373950402,2.4640204041474503
CM_078-6,-75.185,39.96766,9.64,6.75,12.43,109.2,-230.42,-75.185,39.96766,-291.0853873422509,91.51627652124044,1098.3235828386037,2.756910494235971,0.130672200178289,0.191877767444314,0.0250730900372465,2.3625201722887965,2.4640204041474503
CM_079-1,-81.64963,26.72027,24.15,6.5,8.11,96.66,-54.03,-81.64963,26.72027,-163.37759926746594,94.45797209673286,1098.572892456369,4.820190019790638,0.1346138841190508,0.3354796253228045,0.0451602154075065,1.7326349675391959,2.2131925100823278
CM_079-2,-81.64963,26.72027,24.15,6.5,8.11,96.66,-82.28,-81.64963,26.72027,-163.37759926746594,94.45797209673286,1098.572892456369,4.820190019790638,0.1346138841190508,0.3354796253228045,0.0451602154075065,1.9152942830226865,2.2131925100823278
CM_079-3,-81.64963,26.72027,24.15,6.5,8.11,96.66,-91.47,-81.64963,26.72027,-163.37759926746594,94.45797209673286,1098.572892456369,4.820190019790638,0.1346138841190508,0.3354796253228045,0.0451602154075065,1.9612786790850432,2.2131925100823278
CM_080-4,-92.590164,30.189567,15.67,6.5,2.31,23.2,-165.39,-92.590164,30.189567,-236.95804685475483,92.50506200308423,1098.4067079527947,3.548387962147809,0.1318250320545763,0.2469636796793753,0.0325559949900497,2.2185092471989316,2.3746714614856317
CM_080-5,-92.590164,30.189567,15.67,6.5,2.31,23.2,-209.54,-92.590164,30.189567,-236.95804685475483,92.50506200308423,1098.4067079527947,3.548387962147809,0.1318250320545763,0.2469636796793753,0.0325559949900497,2.3212669395747887,2.3746714614856317
CM_080-6,-92.590164,30.189567,15.67,6.5,2.31,23.2,-128.32,-92.590164,30.189567,-236.95804685475483,92.50506200308423,1098.4067079527947,3.548387962147809,0.1318250320545763,0.2469636796793753,0.0325559949900497,2.1082943509400884,2.3746714614856317
CM_081-1,-81.830278,31.669166,20.28,6.5,6.88,76.13,-29.63,-81.830278,31.669166,-83.9469336391076,97.24082803488072,1098.8166423165353,3.799680521237832,0.1383687910066483,0.2644533498425427,0.0365920902953708,1.4717316514800511,1.9240048371275922
CM_081-2,-81.830278,31.669166,20.28,6.5,6.88,76.13,-20.53,-81.830278,31.669166,-83.9469336391076,97.24082803488072,1098.8166423165353,3.799680521237832,0.1383687910066483,0.2644533498425427,0.0365920902953708,1.3123889493705918,1.9240048371275922
CM_081-3,-81.830278,31.669166,20.28,6.5,6.88,76.13,-8.66,-81.830278,31.669166,-83.9469336391076,97.24082803488072,1098.8166423165353,3.799680521237832,0.1383687910066483,0.2644533498425427,0.0365920902953708,0.9375178920173467,1.9240048371275922
CM_082-1,-81.606667,31.426667,20.26,6.5,6.53,72.21,-124.31,-81.606667,31.426667,-141.1372686581426,95.13104794532244,1098.6311078951053,3.802552685896265,0.1354569544365576,0.2646532491659139,0.0358491231137541,2.094506066454455,2.149641708548202
CM_082-2,-81.606667,31.426667,20.26,6.5,6.53,72.21,-95.54,-81.606667,31.426667,-141.1372686581426,95.13104794532244,1098.6311078951053,3.802552685896265,0.1354569544365576,0.2646532491659139,0.0358491231137541,1.9801852369473352,2.149641708548202
CM_082-3,-81.606667,31.426667,20.26,6.5,6.53,72.21,-93.27,-81.606667,31.426667,-141.1372686581426,95.13104794532244,1098.6311078951053,3.802552685896265,0.1354569544365576,0.2646532491659139,0.0358491231137541,1.9697419767628543,2.149641708548202
CM_084-1,-105.751041,39.844312,0.61,6.5,9.6,66.78,-11.39,-105.751041,39.844312,-52.95523393546248,98.51922508652656,1098.930879899205,5.811382195224398,0.1401587984847668,0.4044654491745905,0.056689391384912,1.0565237240791003,1.7239088909204563
CM_084-2,-105.751041,39.844312,0.61,6.5,9.6,66.78,-11.61,-105.751041,39.844312,-52.95523393546248,98.51922508652656,1098.930879899205,5.811382195224398,0.1401587984847668,0.4044654491745905,0.056689391384912,1.0648322197385738,1.7239088909204563
CM_084-3,-105.751041,39.844312,0.61,6.5,9.6,66.78,-12.07,-105.751041,39.844312,-52.95523393546248,98.51922508652656,1098.930879899205,5.811382195224398,0.1401587984847668,0.4044654491745905,0.056689391384912,1.0817072700973491,1.7239088909204563
CM_085-1,-78.782094,35.8365411,12.32,6.0,10.09,94.26,-21.52,-78.782094,35.8365411,-88.25848584371406,96.99885813429998,1098.7946893572332,0.4817987268765969,0.1381189993884417,0.0335326316410624,0.0046314935291246,1.3328422669943516,1.9457564724499403
CM_085-2,-78.782094,35.8365411,12.32,6.0,10.09,94.26,-65.41,-78.782094,35.8365411,-88.25848584371406,96.99885813429998,1098.7946893572332,0.4817987268765969,0.1381189993884417,0.0335326316410624,0.0046314935291246,1.8156441491319653,1.9457564724499403
CM_085-3,-78.782094,35.8365411,12.32,6.0,10.09,94.26,-22.17,-78.782094,35.8365411,-88.25848584371406,96.99885813429998,1098.7946893572332,0.4817987268765969,0.1381189993884417,0.0335326316410624,0.0046314935291246,1.3457656931144881,1.9457564724499403
CM_088-1,-122.379308,45.537135,9.64,6.5,10.92,95.95,-13.57,-122.379308,45.537135,-69.28163606280435,97.81222552540234,1098.8674169012993,2.9504376313810456,0.1391824191794847,0.2053470313514752,0.0285806965948237,1.132579847659737,1.8406181348502026
CM_088-2,-122.379308,45.537135,9.64,6.5,10.92,95.95,-18.39,-122.379308,45.537135,-69.28163606280435,97.81222552540234,1098.8674169012993,2.9504376313810456,0.1391824191794847,0.2053470313514752,0.0285806965948237,1.2645817292380774,1.8406181348502026
CM_088-3,-122.379308,45.537135,9.64,6.5,10.92,95.95,-20.44,-122.379308,45.537135,-69.28163606280435,97.81222552540234,1098.8674169012993,2.9504376313810456,0.1391824191794847,0.2053470313514752,0.0285806965948237,1.310480891462675,1.8406181348502026
CM_089-1,-116.831793,34.16866,8.32,7.5,9.16,77.95,-3.56,-116.83179300000002,34.16866,-51.495428988529945,98.56872634414223,1098.9352132894658,5.440838439237284,0.1401890160792436,0.3786760342523835,0.0530862206546315,0.5514499979728752,1.7117686804360934
CM_089-2,-116.831793,34.16866,8.32,7.5,9.16,77.95,-3.77,-116.83179300000002,34.16866,-51.495428988529945,98.56872634414223,1098.9352132894658,5.440838439237284,0.1401890160792436,0.3786760342523835,0.0530862206546315,0.5763413502057929,1.7117686804360934
CM_089-3,-116.831793,34.16866,8.32,7.5,9.16,77.95,-3.35,-116.83179300000002,34.16866,-51.495428988529945,98.56872634414223,1098.9352132894658,5.440838439237284,0.1401890160792436,0.3786760342523835,0.0530862206546315,0.5250448070368452,1.7117686804360934
