Sample_ID,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
100001,-67.9273612252,47.1601807342,-4.461607186386683,2.369598052618865,21.469027685214947,1.249089524853065,0.1859795451606479,0.0856874131230781,0.0159361061186225,0.0,0.0,1.9568679156933504,0.661692563833517,5.720255039003479,0.0,0.213958911906941,0.0,0.0183335856759343
100002,-68.0024586084,46.8479089414,-10.114568402352717,2.187336992904174,21.450228350741344,1.8704400075519707,0.1767344456286142,0.1283119924233554,0.0226771488484446,0.0,0.0,1.8077045943234515,0.5530399655378588,5.706400122109963,0.0,0.2055769735481531,0.0,0.0263779910723269
100003,-67.8319392853,46.7736187052,-9.893478836978415,2.17997660098122,21.44918580137292,1.9970982162340176,0.1771686234588678,0.1370007325311105,0.0242722311953933,0.0,0.0,1.966865176841401,0.5396214598550655,5.706340142575542,0.0,0.2077842978701695,0.0,0.0284666010166757
100004,-67.2980373631,45.1687180464,-9.82741113358281,2.1360799068804224,21.443826850304337,1.3814980051691257,0.1737457687194164,0.094770621274372,0.0164659944453324,0.0,0.0,1.5988852040142152,0.5185265844531104,5.708317287879434,0.0,0.2047707503357819,0.0,0.0194062512281413
100005,-67.9355420529,44.6060839859,-5.335810475481743,2.277529426496943,21.45848801114909,0.7968216247084812,0.1733127610492954,0.0546618816211989,0.0094736016279196,0.0,0.0,1.915617399619432,0.6995748683193298,5.727146320057917,0.0,0.2041897152598516,0.0,0.0111613940438003
100006,-68.6437497835,45.2562592587,-8.378830528463913,2.0236520994274696,21.43127436255445,1.5484338229437735,0.1665316903463305,0.1062224012293579,0.017689396029371,0.0,0.0,1.4621918623569763,0.543973667409218,5.717541336946864,0.0,0.202926186564316,0.0,0.0215553068091783
100007,-68.6976688239,44.8272759862,-8.4789858837478,2.008725267248888,21.42985777747088,1.5176554494139498,0.1651054472261248,0.1041110079661595,0.0171892945314153,0.0,0.0,1.1762681692962165,0.5300664010941946,5.716286051547889,0.0,0.2021389821478452,0.0,0.0210448931806656
100008,-69.8848789022,45.0515545607,-7.133339533710419,2.0246570117452007,21.43139282429491,0.552405577563082,0.1660522873123113,0.0378949658886207,0.0062925457634274,0.0,0.0,0.7982481801671647,0.5470525980384446,5.717737016418485,0.0,0.2037027778824111,0.0,0.0077193098192712
100009,-69.6814483853,44.4726905408,-7.1340574051539765,2.0219817628824206,21.43115808795497,1.3008623287143153,0.1643244339902458,0.0892390221508785,0.014664151804786,0.0,0.0,0.797406332625286,0.5614091027716953,5.719054198676599,0.0,0.2023148532163716,0.0,0.0180543796676275
100010,-70.9770838575,44.389592367,-3.5690712866137746,2.4939125509368445,21.483697901304986,1.5494151476236273,0.1906210545763107,0.1062897200016136,0.0202610585173283,0.0,0.0,1.855396695946917,0.7073280349965161,5.7232365906120455,0.0,0.2167983472427507,0.0,0.0230434356252445
100011,-70.2064326548,44.0731455038,-12.20854603889248,2.7125418983985083,21.51994928036723,2.2105559750884454,0.1889514533185791,0.1516439128663529,0.0286533377230133,0.0,0.0,4.050845737420685,1.1026556216016787,5.744873890154006,0.0,0.2153283131465081,0.0,0.0326532279564478
100013,-69.9744186896,43.918531399,-11.52943123877828,2.6094466730316785,21.507599464553948,2.086811108468408,0.1831739602821389,0.1431550277248507,0.0262222733626602,0.0,0.0,3.6659203554018776,1.1271288833872508,5.747950571295035,0.0,0.2099091359906951,0.0,0.0300495481824474
100014,-70.3019546667,43.7268608231,-5.517828321117511,2.229104198496116,21.45321975724169,0.99474377104334,0.177670454231082,0.0682393205331107,0.0121241110755381,0.0,0.0,1.679537218980117,0.6161166746512059,5.7183131516105785,0.0,0.2070049186909184,0.0,0.0141258749984801
100015,-70.7813953823,43.8061260977,-5.6903818332016485,2.1667322076809232,21.446003050310868,1.127390579951299,0.1747605749368277,0.0773388780013325,0.013515786784482,0.0,0.0,1.3131710660894902,0.590254916200741,5.719025734714084,0.0,0.2093339422615978,0.0,0.0161896522221077
100016,-70.8521447672,43.4072254227,-5.540440639115232,2.2470302067085037,21.456228845963484,0.1281886624647972,0.1750551906584875,0.0087937290800737,0.0015393879207113,0.0,0.0,2.0075080905323315,0.6888046699379852,5.7218569789732445,0.0,0.205560259614285,0.0,0.0018076412326776
100017,-70.7435056312,43.3151044661,-6.9628302027934525,2.1090337350233788,21.44055199310872,0.1545198471663767,0.1678897159335863,0.0106000456463821,0.001779638652454,0.0,0.0,2.0036730388999486,0.6080578287870896,5.7196349757892495,0.0,0.2016532306807115,0.0,0.0021375334499559
100018,-71.1021736139,43.2522405659,-3.928865615361096,2.4432327673005703,21.47687844073308,0.3576508711187337,0.1875216393407636,0.024534813027901,0.004600808359911,0.0,0.0,1.120901855016173,0.7248491099529079,5.729575495202945,0.0,0.217339675301205,0.0,0.0053323882970597
100019,-70.8894448683,43.1802865919,-7.989749037187968,2.0234193151101345,21.431265847824392,0.775283057009816,0.1687405367634411,0.0531843380890874,0.0089743537565609,0.0,0.0,1.648338844727578,0.5359220629013046,5.716724830601311,0.0,0.2085545523010468,0.0,0.0110918358195971
