Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate,Observed_RR_percent_error
CM_002-1,-77.388447,38.7819267,19.95,6.5,9.58,,-83.28,-77.388447,38.7819267,-85.07849849621618,109.33027331778683,700.9345243730853,0.5184288958527846,0.0873605072342393,0.0354835283422339,0.003099859034438,1.9205407165024797,1.9298198166730742,-83.28,-85.07849849621618,2.159580326868616
CM_002-2,-77.388447,38.7819267,19.95,6.5,9.58,,-173.76,-77.388447,38.7819267,-85.07849849621618,109.33027331778683,700.9345243730853,0.5184288958527846,0.0873605072342393,0.0354835283422339,0.003099859034438,2.239949807908753,1.9298198166730742,-173.76,-85.07849849621618,51.03677572731573
CM_003-1,-77.1803039,40.1046605,14.93,6.5,9.58,,-6.67,-77.1803039,40.1046605,-90.58456501996238,110.77037985906266,701.0396307237309,0.6095759300770045,0.0865290886917825,0.0417220277740327,0.0036101690416602,0.8241258339165489,1.9570542032206728,-6.67,-90.58456501996238,1258.0894305841437
CM_003-2,-77.1803039,40.1046605,14.93,6.5,9.58,,-8.08,-77.1803039,40.1046605,-90.58456501996238,110.77037985906266,701.0396307237309,0.6095759300770045,0.0865290886917825,0.0417220277740327,0.0036101690416602,0.9074113607745862,1.9570542032206728,-8.08,-90.58456501996238,1021.0961017322077
CM_003-3,-77.1803039,40.1046605,14.93,6.5,9.58,,-9.91,-77.1803039,40.1046605,-90.58456501996238,110.77037985906266,701.0396307237309,0.6095759300770045,0.0865290886917825,0.0417220277740327,0.0036101690416602,0.9960736544852753,1.9570542032206728,-9.91,-90.58456501996238,814.072300907794
CM_004-1,-73.19778,42.72306,14.89,6.5,11.49,,-7.22,-73.19778,42.72306,-76.68448694867162,111.45628002503808,701.0960414672238,0.4453015756400572,0.0945171744194071,0.0304783765073007,0.0028807300283608,0.8585371975696391,1.8847075163087614,-7.22,-76.68448694867162,962.11200759933
CM_004-2,-73.19778,42.72306,14.89,6.5,11.49,,-17.87,-73.19778,42.72306,-76.68448694867162,111.45628002503808,701.0960414672238,0.4453015756400572,0.0945171744194071,0.0304783765073007,0.0028807300283608,1.2521245525056444,1.8847075163087614,-17.87,-76.68448694867162,329.1241575191473
CM_004-3,-73.19778,42.72306,14.89,6.5,11.49,,-9.84,-73.19778,42.72306,-76.68448694867162,111.45628002503808,701.0960414672238,0.4453015756400572,0.0945171744194071,0.0304783765073007,0.0028807300283608,0.9929950984313415,1.8847075163087614,-9.84,-76.68448694867162,679.3138917547928
CM_011-1,-73.506215,42.505483,24.95,6.5,8.76,,-93.9,-73.506215,42.505483,-127.98584805879928,117.37405143256412,702.6063431148277,0.4318144214421077,0.0892272784751267,0.0295552570167257,0.0026371351482353,1.972665592266111,2.1071619505091186,-93.9,-127.98584805879928,36.300157677102526
CM_011-2,-73.506215,42.505483,24.95,6.5,8.76,,-82.29,-73.506215,42.505483,-127.98584805879928,117.37405143256412,702.6063431148277,0.4318144214421077,0.0892272784751267,0.0295552570167257,0.0026371351482353,1.915347062324192,2.1071619505091186,-82.29,-127.98584805879928,55.530256481710126
