Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-71.514167281,42.8933420742,-14.9883268989,5.85340464561,27.3652362659,0.00611014004424,0.286709239676,0.000420150743086,0.0001204611001,0,0,4.00053105734,2.86197507187,9.74451053214,0,0.255148819745,0,0.000107200966213,100025
-94.1813773075,36.6230937984,-14.6514525258,5.93709614247,27.425885897,0.0134808010799,0.312601934668,0.000926978522604,0.000289775279561,0,0,4.11788341524,3.406911244,9.78650822371,0,0.279615233645,0,0.000259197316182,102183
-79.1226984845,35.77278906,-13.1424754498,4.97797936524,27.1910063789,0.0406164629742,0.250203490891,0.00279290441407,0.000698794434126,0,0,3.80052964221,2.48439873594,9.6417149095,0,0.213017503844,0,0.000594937526761,103191
-72.0394479844,42.589443982,-10.4757573721,3.93187460076,26.9847835641,0.0580070693269,0.203561766865,0.003988732354,0.000811953405531,0,0,2.1381283874,1.28309863952,9.51284146734,0,0.165665247921,0,0.000660794334316,100079
-86.1351997157,35.422818282,-8.90365319014,4.10369229001,27.0135031522,0.0564349619869,0.211096885342,0.00388062974714,0.000819188852787,0,0,1.7675902633,1.8161074245,9.58942097312,0,0.175161370849,0,0.000679736426266,101317
-80.2059299151,40.0234068447,-12.6378738022,4.90937632584,27.1700741934,0.062299064514,0.249446337277,0.00428386224532,0.0010685937465,0,0,3.40270348706,2.50925564212,9.67457765054,0,0.217668721387,0,0.000932462817539,101109
-79.4059366209,39.5105649203,-10.2880611804,4.72210336041,27.1444144468,0.0659699162795,0.2448434122,0.00453628053457,0.00111067840478,0,0,4.58942978706,2.85790212697,9.74746715372,0,0.225806482449,0,0.00102432155091,101120
-77.4307825305,38.5686260993,-14.0509324047,5.73067090218,27.3740972343,0.0613136606304,0.265335474021,0.0042161030498,0.00111868170124,0,0,5.66273778054,2.99279500729,9.67485085026,0,0.226610204365,0,0.000955411973737,100600
-83.1767086079,36.618893891,-12.3491570232,4.68823469957,27.1234788211,0.0677086131476,0.248531859542,0.00465583831489,0.00115712415413,0,0,3.16066154311,1.5703843933,9.49841351597,0,0.209939507123,0,0.000977444401071,101264
-91.0147004764,36.993448762,-12.4353788081,4.48848845928,27.1164444031,0.0830766827689,0.233981519958,0.00571259083193,0.00133664068575,0,0,3.7487946212,2.10970194477,9.51797512157,0,0.199437632615,0,0.00113930559162,102157
-70.7435056312,43.3151044661,-14.1029902899,5.41034183799,27.2793296684,0.0757796351105,0.261987199355,0.00521082491923,0.00136516942692,0,0,3.94946846425,2.70479155989,9.68252807963,0,0.228165674467,0,0.00118893138223,100017
-79.1103381165,40.8397782942,-11.4267977758,4.60928704612,27.1141554166,0.089945069176,0.243301897363,0.0061848807683,0.00150479322589,0,0,3.60541698204,2.4681343643,9.67428190593,0,0.210953270586,0,0.00130472082626,101081
-73.4315026816,43.1014738944,-9.21219412122,3.76476997397,26.9591389575,0.128302206889,0.18868285684,0.00882242750145,0.00166464082524,0,0,1.43730627621,1.38559615783,9.53287553622,0,0.156825905391,0,0.00138358518066,100164
-79.1723718886,38.9939481805,-7.88302871176,4.28205266334,27.0442536214,0.110610351906,0.224401740795,0.00760588484225,0.00170677379889,0,0,2.22340048014,2.13547237743,9.64540620911,0,0.200890286732,0,0.00152794838681,100495
-73.7396750721,42.0144464324,-9.51829421276,3.81406886461,26.9675634348,0.130930164263,0.192698650443,0.00900313338307,0.00173489165268,0,0,1.84109642198,1.43705703216,9.5357921678,0,0.163072531273,0,0.00146816375016,103109
-75.1729853127,41.477361937,-8.46858032103,4.26997037345,27.0416531869,0.125784512285,0.21816260301,0.00864930360392,0.00188695458846,0,0,2.41058019842,2.01551730022,9.6217147132,0,0.191687472968,0,0.00165796315077,100296
-71.6311427616,42.3273972203,-17.0943680557,7.0687291666,27.6581050653,0.0832676348115,0.354030787148,0.00572572124171,0.00202708159819,0,0,3.76097623333,3.42086682725,9.90006671223,0,0.311977925692,0,0.00178629863608,100030
-76.3282949733,39.905942085,-11.8922400441,4.64585032253,27.1224335001,0.126941481182,0.242054586026,0.00872886010159,0.00211286061837,0,0,3.39764474802,2.47633469092,9.67002654968,0,0.210847789733,0,0.00184046085931,100476
