Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate,Observed_RR_percent_error
CM_002-1,-77.388447,38.7819267,19.95,6.5,9.58,,-83.28,-77.388447,38.7819267,-149.24093492161325,117.42833515640017,992.9496537295664,0.4195514339780452,0.1168826318755634,0.0284474303222823,0.003325010526165,1.9205407165024797,2.173887961020265,-83.28,-149.24093492161325,79.20381234583724
CM_002-2,-77.388447,38.7819267,19.95,6.5,9.58,,-173.76,-77.388447,38.7819267,-149.24093492161325,117.42833515640017,992.9496537295664,0.4195514339780452,0.1168826318755634,0.0284474303222823,0.003325010526165,2.239949807908753,2.173887961020265,-173.76,-149.24093492161325,14.11087999446751
CM_003-1,-77.1803039,40.1046605,14.93,6.5,9.58,,-6.67,-77.1803039,40.1046605,-73.99283315147972,121.30445367358064,993.4178193883567,0.6252187897563484,0.1201821420793431,0.0423925805452166,0.0050948311381951,0.8241258339165489,1.8691896565756037,-6.67,-73.99283315147972,1009.3378283580167
CM_003-2,-77.1803039,40.1046605,14.93,6.5,9.58,,-8.08,-77.1803039,40.1046605,-73.99283315147972,121.30445367358064,993.4178193883567,0.6252187897563484,0.1201821420793431,0.0423925805452166,0.0050948311381951,0.9074113607745862,1.8691896565756037,-8.08,-73.99283315147972,815.7528855381154
CM_003-3,-77.1803039,40.1046605,14.93,6.5,9.58,,-9.91,-77.1803039,40.1046605,-73.99283315147972,121.30445367358064,993.4178193883567,0.6252187897563484,0.1201821420793431,0.0423925805452166,0.0050948311381951,0.9960736544852753,1.8691896565756037,-9.91,-73.99283315147972,646.6481649997953
CM_004-1,-73.19778,42.72306,14.89,6.5,11.49,,-7.22,-73.19778,42.72306,-69.67961421381733,121.58969521770156,993.4531419364532,0.5878938892890168,0.1204050421413474,0.0398617883244323,0.0047995603030327,0.8585371975696391,1.8431057375037092,-7.22,-69.67961421381733,865.0916096096583
CM_004-2,-73.19778,42.72306,14.89,6.5,11.49,,-17.87,-73.19778,42.72306,-69.67961421381733,121.58969521770156,993.4531419364532,0.5878938892890168,0.1204050421413474,0.0398617883244323,0.0047995603030327,1.2521245525056444,1.8431057375037092,-17.87,-69.67961421381733,289.9250935300354
CM_004-3,-73.19778,42.72306,14.89,6.5,11.49,,-9.84,-73.19778,42.72306,-69.67961421381733,121.58969521770156,993.4531419364532,0.5878938892890168,0.1204050421413474,0.0398617883244323,0.0047995603030327,0.9929950984313415,1.8431057375037092,-9.84,-69.67961421381733,608.1261607095257
CM_005-1,-122.58061,48.81862,5.31,6.3,11.39,,-1.16,-122.58061,48.81862,-93.23071651072236,121.6457719008087,993.46069117661,2.4652236473785427,0.1206061311347332,0.1671529930733442,0.0201596758021668,0.06445798922691845,1.9695590219389298,-1.16,-93.23071651072236,7937.130733682963
CM_005-2,-122.58061,48.81862,5.31,6.3,11.39,,-1.8,-122.58061,48.81862,-93.23071651072236,121.6457719008087,993.46069117661,2.4652236473785427,0.1206061311347332,0.1671529930733442,0.0201596758021668,0.25527250510330607,1.9695590219389298,-1.8,-93.23071651072236,5079.484250595687
CM_005-3,-122.58061,48.81862,5.31,6.3,11.39,,-2.56,-122.58061,48.81862,-93.23071651072236,121.6457719008087,993.46069117661,2.4652236473785427,0.1206061311347332,0.1671529930733442,0.0201596758021668,0.4082399653118496,1.9695590219389298,-2.56,-93.23071651072236,3541.824863700092
CM_011-1,-73.506215,42.505483,24.95,6.5,8.76,,-93.9,-73.506215,42.505483,-156.563474517052,117.04046153850626,992.9045648524532,0.5559526908784942,0.1159697157984653,0.0376960347538198,0.0043715984371295,1.972665592266111,2.19469045078765,-93.9,-156.563474517052,66.7342646613972
CM_011-2,-73.506215,42.505483,24.95,6.5,8.76,,-82.29,-73.506215,42.505483,-156.563474517052,117.04046153850626,992.9045648524532,0.5559526908784942,0.1159697157984653,0.0376960347538198,0.0043715984371295,1.915347062324192,2.19469045078765,-82.29,-156.563474517052,90.25820211089072
CM_011-3,-73.506215,42.505483,24.95,6.5,8.76,,-105.08,-73.506215,42.505483,-156.563474517052,117.04046153850626,992.9045648524532,0.5559526908784942,0.1159697157984653,0.0376960347538198,0.0043715984371295,2.0215200641140325,2.19469045078765,-105.08,-156.563474517052,48.99455131047962
CM_012-1,-73.33724,42.763802,22.49,6.5,10.4,,-38.69,-73.33724,42.763802,-93.31936396287531,120.10243057807725,993.2718765138364,1.0497969290280125,0.1189427505201232,0.0711808435688319,0.0084664453184194,1.587598729721245,1.9699717701093395,-38.69,-93.31936396287531,141.1976323672146
CM_012-2,-73.33724,42.763802,22.49,6.5,10.4,,-33.77,-73.33724,42.763802,-93.31936396287531,120.10243057807725,993.2718765138364,1.0497969290280125,0.1189427505201232,0.0711808435688319,0.0084664453184194,1.5285310606354117,1.9699717701093395,-33.77,-93.31936396287531,176.33806325992097
CM_012-3,-73.33724,42.763802,22.49,6.5,10.4,,-28.09,-73.33724,42.763802,-93.31936396287531,120.10243057807725,993.2718765138364,1.0497969290280125,0.1189427505201232,0.0711808435688319,0.0084664453184194,1.448551739201578,1.9699717701093395,-28.09,-93.31936396287531,232.21560684540873
CM_017-1,-110.5660089,45.597409,0.38,6.0,12.06,,-2.54,-110.5660089,45.597409,-61.136143783639305,122.28837640914236,993.5395663345088,1.3403277115722856,0.1209277477151749,0.0908801069333777,0.0109899266435676,0.40483371661993806,1.786298041745271,-2.54,-61.136143783639305,2306.934794631469
CM_017-2,-110.5660089,45.597409,0.38,6.0,12.06,,-2.85,-110.5660089,45.597409,-61.136143783639305,122.28837640914236,993.5395663345088,1.3403277115722856,0.1209277477151749,0.0908801069333777,0.0109899266435676,0.4548448600085102,1.786298041745271,-2.85,-61.136143783639305,2045.1278520575195
CM_017-3,-110.5660089,45.597409,0.38,6.0,12.06,,-2.5,-110.5660089,45.597409,-61.136143783639305,122.28837640914236,993.5395663345088,1.3403277115722856,0.1209277477151749,0.0908801069333777,0.0109899266435676,0.3979400086720376,1.786298041745271,-2.5,-61.136143783639305,2345.4457513455723
CM_020-1,-79.04489,33.82767,30.16,6.5,4.44,,-18.49,-79.04489,33.82767,-91.23059811595463,120.33783308566362,993.3010565142246,2.10940648239617,0.119165811856831,0.1430270261749978,0.0170439316916118,1.266936911159173,1.9601405221465649,-18.49,-91.23059811595463,393.40507363956
CM_020-2,-79.04489,33.82767,30.16,6.5,4.44,,-21.45,-79.04489,33.82767,-91.23059811595463,120.33783308566362,993.3010565142246,2.10940648239617,0.119165811856831,0.1430270261749978,0.0170439316916118,1.331427296520743,1.9601405221465649,-21.45,-91.23059811595463,325.31747373405426
