Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-119.972775825,39.5227100953,-8.7038700296,4.53327668213,24.7534184508,0.0276122247362,0.173704449282,0.00187639583079,0.000325938304422,0,0,2.8733028872,2.80495727428,9.45158263782,0,0.198248838076,0,0.000371993293225,102534
-91.0062332217,37.477176391,-11.1079064267,3.98707259229,24.6290106947,0.0346525666479,0.153725038084,0.0023548240754,0.000361995420672,0,0,1.9254020428,1.59420635465,9.25534189498,0,0.164584297789,0,0.000387567066866,102141
-81.6270867727,36.8062571725,-9.66810231346,3.89048912377,24.6183388261,0.0541225842252,0.147408678153,0.00367791412542,0.000542156459588,0,0,1.32695946636,1.84396666688,9.2875534688,0,0.16226595447,0,0.000596800246021,101232
-79.5889140431,40.6024169556,-10.6001863195,3.79737423138,24.6015754439,0.0671008162987,0.146109529472,0.00455985322256,0.00066623800881,0,0,2.04116937842,1.78524826397,9.28261401297,0,0.162380279822,0,0.000740430242226,101096
-79.5687731754,40.7564064193,-8.15726496734,3.70748805181,24.5908070648,0.0798661610514,0.14441967681,0.00542732550708,0.000783812595673,0,0,1.28329357837,2.05170192224,9.32889787,0,0.16508885585,0,0.00089599095829,101084
-80.493955069,39.1062165618,-11.3368797795,3.94519070767,24.6226317873,0.0997287697406,0.147030187443,0.00677709418704,0.000996437428638,0,0,1.76379197023,1.52304316115,9.24226533538,0,0.148860567356,0,0.0010088420857,103544
-75.1729853127,41.477361937,-10.352144772,3.79205643745,24.6037506351,0.115421231419,0.142128499473,0.00784347945475,0.00111478196555,0,0,2.70116774441,1.32891463978,9.19685049249,0,0.142038683103,0,0.0011140774927,100296
-91.0727309652,37.0522590629,-11.4842777496,4.11070567027,24.657944896,0.122713046729,0.161435871701,0.00833899663885,0.0013462131915,0,0,2.30068693388,1.50796058215,9.21529518948,0,0.177828948618,0,0.00148291500481,102156
-71.3521754796,42.7816340779,-13.0138955067,5.04333649202,24.8617103695,0.102842774266,0.201482167233,0.00698870716514,0.00140809986579,0,0,2.89593423729,3.21134530766,9.55169321568,0,0.233910772114,0,0.00163473388908,102550
-78.6354192332,37.4145907428,-10.9432392519,3.92528932585,24.6208571659,0.135482310388,0.153362022939,0.0092067352336,0.00141196354009,0,0,2.40809771428,1.62925906049,9.2562062635,0,0.16644291124,0,0.0015323958153,100607
