Sample_ID,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
100001,-67.9273612252,47.1601807342,-78.3173017235757,161.25383459971448,1072.951563710209,1.656880096374863,0.1639144744323253,0.1201118988279184,0.0196880787694468,0.0,0.0,31.21444796729674,62.567719177873904,388.26115707399,0.0,0.0768846039197182,0.0,0.0092347557674297
100002,-68.0024586084,46.8479089414,-756.6937855625889,209.11886701496368,1085.398017872914,2.0183750332199524,0.2102268210112979,0.1463176836497299,0.0307599014914194,0.0,0.0,645.3719978888349,115.04691600586716,387.1909115336579,0.0,0.1112909988202397,0.0,0.0162838411584423
100003,-67.8319392853,46.7736187052,-260.0309557312545,159.73182471779248,1072.765913319845,2.160261980332554,0.1656737668143953,0.1566034675600312,0.0259450863668663,0.0,0.0,268.07878409961216,58.88186344316335,387.5549887126443,0.0,0.0834950250992109,0.0,0.0130756104545482
100004,-67.2980373631,45.1687180464,-657.4500581430574,204.73586540075536,1084.4294931703018,1.2557623332506098,0.2038652994740473,0.0910337438739941,0.0185586214571154,0.0,0.0,629.9232408486299,116.56025176088208,388.0552320779354,0.0,0.1098208619027464,0.0,0.0099974042144758
100005,-67.9355420529,44.6060839859,-51.49942320413916,162.92553145213313,1073.2061589325945,0.3752029158099251,0.1657920120519271,0.027199514776177,0.0045094622815784,0.0,0.0,23.03776069904198,63.34831951647587,388.3813170620449,0.0,0.0781613597552905,0.0,0.0021259510595901
100006,-68.6437497835,45.2562592587,-142.54946001874592,161.56983880000158,1073.0002794049078,1.323412116640144,0.1652383398422028,0.0959378669641274,0.0158526138651544,0.0,0.0,202.18658863830856,62.20693070715882,388.1995621605873,0.0,0.0793913890534627,0.0,0.0076166405211083
100007,-68.6976688239,44.8272759862,-131.86002039787002,162.21670880162787,1073.0981996250418,1.2331306660733692,0.1657006976449638,0.089393110659649,0.0148125008009572,0.0,0.0,205.54116736474728,62.585726044927846,388.2594424887267,0.0,0.0792143543100905,0.0,0.0070812175406745
100008,-69.8848789022,45.0515545607,-125.92298545853448,162.7584684763738,1073.1814681004953,0.1750181233913049,0.1662263523418762,0.0126875560735038,0.0021090061662315,0.0,0.0,206.61288331707615,63.05076943286229,388.3308726722616,0.0,0.0798780914019088,0.0,0.0010134577637061
100009,-69.6814483853,44.4726905408,-55.9558993249673,162.60028727255036,1073.1578897652937,1.0184917765214323,0.1655258759429026,0.0738333337978198,0.0122213272506688,0.0,0.0,17.645884605501543,63.61633409891176,388.4218726917584,0.0,0.0784370217807149,0.0,0.0057912668112424
100010,-70.9770838575,44.389592367,-39.908065909005344,163.75215698046412,1073.3335894746165,1.5371891299049352,0.1665362932499227,0.1114351639895277,0.0185579991485131,0.0,0.0,22.58278924805961,63.91312240046474,388.4688432497522,0.0,0.07852257166332,0.0,0.0087501756501815
100011,-70.2064326548,44.0731455038,-706.6714807177627,210.51591072662845,1085.8018347735158,1.932303961842741,0.2088897866202651,0.140078149576088,0.0292608947751105,0.0,0.0,686.7571775570107,113.32161854096486,386.26415748357925,0.0,0.1036010394210098,0.0,0.0145122418962544
100013,-69.9744186896,43.918531399,-86.03124308784056,161.48848424609804,1072.9914378852122,1.8059072453218288,0.164360868418919,0.1309152960538823,0.0215173517487359,0.0,0.0,70.79254167183441,63.49245541346593,388.3971797551316,0.0,0.078298061099966,0.0,0.010250413849347
100014,-70.3019546667,43.7268608231,-81.32919639727426,161.317661178151,1072.9651988382034,0.8059985217255863,0.1641143959927852,0.0584291000349203,0.0095890564606329,0.0,0.0,30.351446629948025,63.19780733081378,388.3507883055898,0.0,0.0777009937989173,0.0,0.0045399991394896
100015,-70.7813953823,43.8061260977,-48.15313689020364,163.09795349391464,1073.2336954927976,0.629159963076888,0.1660232695314803,0.0456095754889016,0.0075722508446102,0.0,0.0,19.973922627894105,63.75796798444216,388.4442084486698,0.0,0.0786376454662432,0.0,0.0035866296271621
100016,-70.8521447672,43.4072254227,-54.8674972044734,162.51850163508846,1073.150379152362,0.5647999005663692,0.1654548722062241,0.0409439335189513,0.0067743732879981,0.0,0.0,43.73121849391794,63.42777389364042,388.37605801207616,0.0,0.0787280530360002,0.0,0.0032234361695824
100017,-70.7435056312,43.3151044661,-56.00461218178831,162.43993580769543,1073.138350158481,0.5442280262851712,0.1653996942380288,0.0394526204856364,0.0065254513652132,0.0,0.0,43.27996435954565,63.549972557299455,388.3964442545548,0.0,0.0787479062412179,0.0,0.0031068112589732
100018,-71.1021736139,43.2522405659,-55.97268574622972,162.47023878192044,1073.143844580619,0.7368751321989395,0.1656160385421566,0.0534181510907977,0.0088469025699042,0.0,0.0,40.86236975487466,63.98598708058536,388.4652394865991,0.0,0.0794472849111405,0.0,0.0042439270691369
100019,-70.8894448683,43.1802865919,-130.57760611016937,158.99735836730895,1072.6233415344984,0.840704709247307,0.1618316087391032,0.0609450491934818,0.0098628353556649,0.0,0.0,67.14873528144487,62.88180078293488,388.2855489761438,0.0,0.0775403680909228,0.0,0.0047257015477819
100020,-71.2312026375,43.0816073977,-54.9781117198763,162.5740300910132,1073.1603122423708,0.7898100195847195,0.165650239511069,0.0572555499780553,0.0094843955672027,0.0,0.0,41.62599218850388,64.1945782539021,388.49735280210575,0.0,0.079360794447882,0.0,0.0045438459328088
100021,-71.0594449203,43.0980643491,-54.0134701799377,162.62345572406517,1073.1674460353124,0.4941143881245898,0.1656102668426672,0.0358197418906117,0.0059321170127396,0.0,0.0,42.55628972744845,64.1032102274945,388.4833549565351,0.0,0.0790546357601339,0.0,0.0028317166481843
100022,-71.527171193,43.2078545482,-627.5103123838073,206.27282842070176,1084.7658349401831,1.894911777190856,0.2048759763703464,0.1373674849301135,0.0281432975965958,0.0,0.0,666.5021183275026,114.75088109727146,387.37523608109495,0.0,0.1063420279279032,0.0,0.0146079369188239
100023,-71.3479227542,43.2227657814,-53.7519266664293,162.65935497865152,1073.1734445221605,1.145620457983214,0.1657349799801483,0.0830492495175349,0.0137641657061549,0.0,0.0,41.639501874802846,64.1953351431089,388.4968547372853,0.0,0.0794265324168486,0.0,0.0065963139089994
100024,-71.5018674879,43.0229070829,-71.79049424314206,161.33155600255506,1072.9679644477633,0.5620081415444276,0.164482814593902,0.0407415510545056,0.0067012849883662,0.0,0.0,39.455784682590746,62.88609387504543,388.2981068386839,0.0,0.0786825852508407,0.0,0.0032056505640976
100025,-71.514167281,42.8933420742,-63.73108568854351,161.99873747836068,1073.0721553840008,0.606400852903268,0.1651538066346224,0.0439597035732644,0.0072601123836541,0.0,0.0,39.15290225181131,64.10679056199258,388.4864042581906,0.0,0.0793579664074092,0.0,0.0034885526794467
100026,-71.4705561494,42.7933420569,-142.94237709324244,158.41588321252243,1072.5369236407182,1.2822845253136543,0.1611178121491427,0.0929564121809772,0.0149769337558329,0.0,0.0,67.47434576591691,63.10126697307263,388.3223134759832,0.0,0.0772648463675455,0.0,0.0071822629060414
100027,-71.7895840108,42.4104253072,-57.6896336752981,162.29973821515122,1073.1166797388082,0.7071844843118232,0.1654363562289976,0.0512657925085712,0.0084812259118098,0.0,0.0,42.1397888917269,63.66039729506576,388.41593270316616,0.0,0.0792195948537394,0.0,0.0040612553123848
