Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate,Observed_RR_percent_error
CM_056-3,-87.40916,32.96328,13.94,6.5,9.47,,-1.65,-87.40916,32.96328,-34.57565365984756,308.47677519373855,872.8757357035599,0.8435945484021472,0.0359439356072948,0.0581702649892291,0.002090868259032,0.21748394421390627,1.5387703992855104,-1.65,-34.57565365984756,1995.4941612028827
CM_062-1,-71.23459,43.08808,7.34,6.0,10.84,,-3.04,-71.23459,43.08808,-37.65270807976812,300.7472519180893,869.2792538597616,0.7783555050116543,0.0384144812527123,0.0536716910607265,0.0020617701700536,0.48287358360875376,1.575796217238037,-3.04,-37.65270807976812,1138.5759236765828
CM_062-2,-71.23459,43.08808,7.34,6.0,10.84,,-3.3,-71.23459,43.08808,-37.65270807976812,300.7472519180893,869.2792538597616,0.7783555050116543,0.0384144812527123,0.0536716910607265,0.0020617701700536,0.5185139398778874,1.575796217238037,-3.3,-37.65270807976812,1040.9911539323673
CM_062-3,-71.23459,43.08808,7.34,6.0,10.84,,-2.5,-71.23459,43.08808,-37.65270807976812,300.7472519180893,869.2792538597616,0.7783555050116543,0.0384144812527123,0.0536716910607265,0.0020617701700536,0.3979400086720376,1.575796217238037,-2.5,-37.65270807976812,1406.1083231907246
CM_063-1,-71.035868,43.079493,9.5,6.0,10.71,,-2.86,-71.035868,43.079493,-38.41832960765619,299.6001381451781,868.9069696682725,0.1232937713590409,0.0382398064564474,0.0085017516590895,0.0003251053379843,0.456366033129043,1.5845384782261416,-2.86,-38.41832960765619,1243.2982380299368
CM_063-2,-71.035868,43.079493,9.5,6.0,10.71,,-2.76,-71.035868,43.079493,-38.41832960765619,299.6001381451781,868.9069696682725,0.1232937713590409,0.0382398064564474,0.0085017516590895,0.0003251053379843,0.4409090820652177,1.5845384782261416,-2.76,-38.41832960765619,1291.9684640455143
CM_063-3,-71.035868,43.079493,9.5,6.0,10.71,,-2.86,-71.035868,43.079493,-38.41832960765619,299.6001381451781,868.9069696682725,0.1232937713590409,0.0382398064564474,0.0085017516590895,0.0003251053379843,0.456366033129043,1.5845384782261416,-2.86,-38.41832960765619,1243.2982380299368
CM_066-1,-68.445497,44.640715,4.32,6.0,10.75,,-1.31,-68.445497,44.640715,-33.06552946583243,307.2877679027717,872.1086927221777,0.4262940470725919,0.0395201746089621,0.0293952085495488,0.0011617037745449,0.11727129565576427,1.5193754812891571,-1.31,-33.06552946583243,2424.086218765834
CM_066-2,-68.445497,44.640715,4.32,6.0,10.75,,-1.21,-68.445497,44.640715,-33.06552946583243,307.2877679027717,872.1086927221777,0.4262940470725919,0.0395201746089621,0.0293952085495488,0.0011617037745449,0.08278537031645007,1.5193754812891571,-1.21,-33.06552946583243,2632.688385605986
CM_066-3,-68.445497,44.640715,4.32,6.0,10.75,,-1.23,-68.445497,44.640715,-33.06552946583243,307.2877679027717,872.1086927221777,0.4262940470725919,0.0395201746089621,0.0293952085495488,0.0011617037745449,0.08990511143939793,1.5193754812891571,-1.23,-33.06552946583243,2588.2544281164573
CM_070-1,-72.41875,43.71559,0.27,6.0,14.37,,-6.65,-72.41875,43.71559,-52.715000271370194,276.85305988671564,860.0674925149784,0.6574260669605859,0.0349495592604594,0.0453329725735655,0.0015843674114125,0.8228216453031046,1.721934213089705,-6.65,-52.715000271370194,692.706770998048
CM_070-2,-72.41875,43.71559,0.27,6.0,14.37,,-8.15,-72.41875,43.71559,-52.715000271370194,276.85305988671564,860.0674925149784,0.6574260669605859,0.0349495592604594,0.0453329725735655,0.0015843674114125,0.9111576087399766,1.721934213089705,-8.15,-52.715000271370194,546.8098192806159
CM_070-3,-72.41875,43.71559,0.27,6.0,14.37,,-5.59,-72.41875,43.71559,-52.715000271370194,276.85305988671564,860.0674925149784,0.6574260669605859,0.0349495592604594,0.0453329725735655,0.0015843674114125,0.7474118078864233,1.721934213089705,-5.59,-52.715000271370194,843.0232606685188
CM_085-1,-78.782094,35.8365411,12.32,6.0,10.41,,-21.52,-78.782094,35.8365411,-72.37218926180357,245.81331949365293,846.9948815747036,0.4544524064764849,0.0342307889509835,0.0313368749949862,0.0010726859543366,1.3328422669943516,1.859571710251312,-21.52,-72.37218926180357,236.30199471098314
CM_085-2,-78.782094,35.8365411,12.32,6.0,10.41,,-65.41,-78.782094,35.8365411,-72.37218926180357,245.81331949365293,846.9948815747036,0.4544524064764849,0.0342307889509835,0.0313368749949862,0.0010726859543366,1.8156441491319653,1.859571710251312,-65.41,-72.37218926180357,10.643921818993384
CM_085-3,-78.782094,35.8365411,12.32,6.0,10.41,,-22.17,-78.782094,35.8365411,-72.37218926180357,245.81331949365293,846.9948815747036,0.4544524064764849,0.0342307889509835,0.0313368749949862,0.0010726859543366,1.3457656931144881,1.859571710251312,-22.17,-72.37218926180357,226.44199035545137
CM_093-1,-90.64121,46.37655,11.96,7.0,11.34,,-1.16,-90.64121,46.37655,-46.97818902974877,285.2723018178319,864.1846420681502,0.7031776642623581,0.0355152178420439,0.0484877849698352,0.0017220542458818,0.06445798922691845,1.671896271071937,-1.16,-46.97818902974877,3949.8438818748946
CM_093-2,-90.64121,46.37655,11.96,7.0,11.34,,-1.39,-90.64121,46.37655,-46.97818902974877,285.2723018178319,864.1846420681502,0.7031776642623581,0.0355152178420439,0.0484877849698352,0.0017220542458818,0.14301480025409505,1.671896271071937,-1.39,-46.97818902974877,3279.725829478329
CM_093-3,-90.64121,46.37655,11.96,7.0,11.34,,-2.2,-90.64121,46.37655,-46.97818902974877,285.2723018178319,864.1846420681502,0.7031776642623581,0.0355152178420439,0.0484877849698352,0.0017220542458818,0.3424226808222063,1.671896271071937,-2.2,-46.97818902974877,2035.3722286249435
CM_094-1,-70.8911464,43.1798044,17.04,7.0,9.32,,-12.93,-70.8911464,43.1798044,-86.47823345272181,237.59286951983267,845.3242780524904,0.7461290314094158,0.0377970841338145,0.0514495068222658,0.0019446413380044,1.1115985248803941,1.9369068094192254,-12.93,-86.47823345272181,568.8185108485832
CM_094-2,-70.8911464,43.1798044,17.04,7.0,9.32,,-29.9,-70.8911464,43.1798044,-86.47823345272181,237.59286951983267,845.3242780524904,0.7461290314094158,0.0377970841338145,0.0514495068222658,0.0019446413380044,1.4756711883244296,1.9369068094192254,-29.9,-86.47823345272181,189.22486104589237
CM_094-3,-70.8911464,43.1798044,17.04,7.0,9.32,,-28.74,-70.8911464,43.1798044,-86.47823345272181,237.59286951983267,845.3242780524904,0.7461290314094158,0.0377970841338145,0.0514495068222658,0.0019446413380044,1.4584867637982069,1.9369068094192254,-28.74,-86.47823345272181,200.8985158410641
CM_095-4,-84.575253,36.08252,19.13,8.0,8.85,,-45.05,-84.575253,36.08252,-139.8867817169728,234.54713033347025,846.6929056196572,0.5391821071446665,0.0856118926570604,0.0371794318840294,0.0031830015315059,1.6536947953150818,2.1457766787620622,-45.05,-139.8867817169728,210.51449881680978
CM_095-5,-84.575253,36.08252,19.13,8.0,8.85,,-45.06,-84.575253,36.08252,-139.8867817169728,234.54713033347025,846.6929056196572,0.5391821071446665,0.0856118926570604,0.0371794318840294,0.0031830015315059,1.653791187387812,2.1457766787620622,-45.06,-139.8867817169728,210.44558747663734
CM_095-6,-84.575253,36.08252,19.13,8.0,8.85,,-38.66,-84.575253,36.08252,-139.8867817169728,234.54713033347025,846.6929056196572,0.5391821071446665,0.0856118926570604,0.0371794318840294,0.0031830015315059,1.5872618496925341,2.1457766787620622,-38.66,-139.8867817169728,261.8385455689933
CM_096-1,-82.593379,35.689577,18.75,6.5,8.75,,-2.58,-82.593379,35.689577,-70.56592543739646,251.36114410823325,850.4204419719663,0.7158718610472561,0.0377241861802556,0.0493631163623881,0.0018621833920922,0.41161970596323016,1.8485950414649943,-2.58,-70.56592543739646,2635.1133890463743
CM_096-2,-82.593379,35.689577,18.75,6.5,8.75,,-3.73,-82.593379,35.689577,-70.56592543739646,251.36114410823325,850.4204419719663,0.7158718610472561,0.0377241861802556,0.0493631163623881,0.0018621833920922,0.5717088318086876,1.8485950414649943,-3.73,-70.56592543739646,1791.8478669543288
CM_096-3,-82.593379,35.689577,18.75,6.5,8.75,,-2.39,-82.593379,35.689577,-70.56592543739646,251.36114410823325,850.4204419719663,0.7158718610472561,0.0377241861802556,0.0493631163623881,0.0018621833920922,0.3783979009481377,1.8485950414649943,-2.39,-70.56592543739646,2852.549181481023
CM_100-1,-81.60461,34.42521,16.99,6.5,8.24,,-2.07,-81.60461,34.42521,-38.85713956502789,298.5215412948154,868.5157961020292,0.6845888303223063,0.0360118363496497,0.0472059874544509,0.0016999742949332,0.3159703454569177,1.5894708272249713,-2.07,-38.85713956502789,1777.156500725985
CM_100-2,-81.60461,34.42521,16.99,6.5,8.24,,-2.51,-81.60461,34.42521,-38.85713956502789,298.5215412948154,868.5157961020292,0.6845888303223063,0.0360118363496497,0.0472059874544509,0.0016999742949332,0.3996737214810381,1.5894708272249713,-2.51,-38.85713956502789,1448.0932097620678
CM_100-3,-81.60461,34.42521,16.99,6.5,8.24,,-1.17,-81.60461,34.42521,-38.85713956502789,298.5215412948154,868.5157961020292,0.6845888303223063,0.0360118363496497,0.0472059874544509,0.0016999742949332,0.06818586174616162,1.5894708272249713,-1.17,-38.85713956502789,3221.1230397459735
CM_101-1,-80.9569115,33.9959631,21.04,6.5,8.85,,-2.07,-80.9569115,33.9959631,-46.85897019423071,283.10627925407323,862.104931694397,0.4282215853013148,0.0352367182649342,0.0295281224117283,0.0010404741303145,0.3159703454569177,1.6707927400040634,-2.07,-46.85897019423071,2163.7183668710486
CM_101-2,-80.9569115,33.9959631,21.04,6.5,8.85,,-3.29,-80.9569115,33.9959631,-46.85897019423071,283.10627925407323,862.104931694397,0.4282215853013148,0.0352367182649342,0.0295281224117283,0.0010404741303145,0.5171958979499743,1.6707927400040634,-3.29,-46.85897019423071,1324.2848083352799
CM_101-3,-80.9569115,33.9959631,21.04,6.5,8.85,,-1.63,-80.9569115,33.9959631,-46.85897019423071,283.10627925407323,862.104931694397,0.4282215853013148,0.0352367182649342,0.0295281224117283,0.0010404741303145,0.21218760440395779,1.6707927400040634,-1.63,-46.85897019423071,2774.7834474988163
CM_108-1,-78.63541,37.41459,22.11,6.8,8.54,,-3.78,-78.63541,37.41459,-68.21400981244197,265.57090248891546,855.3510451156242,0.2057535119293066,0.0400333869380578,0.0141877829036025,0.000567985002773,0.5774917998372253,1.8338735793395728,-3.78,-68.21400981244197,1704.6034341915868
CM_108-2,-78.63541,37.41459,22.11,6.8,8.54,,-3.29,-78.63541,37.41459,-68.21400981244197,265.57090248891546,855.3510451156242,0.2057535119293066,0.0400333869380578,0.0141877829036025,0.000567985002773,0.5171958979499743,1.8338735793395728,-3.29,-68.21400981244197,1973.3741584328864
CM_108-3,-78.63541,37.41459,22.11,6.8,8.54,,-5.13,-78.63541,37.41459,-68.21400981244197,265.57090248891546,855.3510451156242,0.2057535119293066,0.0400333869380578,0.0141877829036025,0.000567985002773,0.7101173651118162,1.8338735793395728,-5.13,-68.21400981244197,1229.7077936148532
CM_113-1,-119.97538,39.52207,13.14,6.5,8.94,,-85.25,-119.97538,39.52207,-200.25463800084404,232.32371484518825,842.9567039794149,0.5310469531660129,0.0575680926876052,0.0366184703847371,0.0021080554971868,1.9306943876645353,2.301582583357263,-85.25,-200.25463800084404,134.90280117401062
CM_113-2,-119.97538,39.52207,13.14,6.5,8.94,,-59.89,-119.97538,39.52207,-200.25463800084404,232.32371484518825,842.9567039794149,0.5310469531660129,0.0575680926876052,0.0366184703847371,0.0021080554971868,1.7773543130842089,2.301582583357263,-59.89,-200.25463800084404,234.37074303029556
CM_113-3,-119.97538,39.52207,13.14,6.5,8.94,,-51.65,-119.97538,39.52207,-200.25463800084404,232.32371484518825,842.9567039794149,0.5310469531660129,0.0575680926876052,0.0366184703847371,0.0021080554971868,1.7130703258556395,2.301582583357263,-51.65,-200.25463800084404,287.7146911923408
SSS012-1,-120.8178,46.7521,19.15,8.22,9.48,,-35.91,-120.8178,46.7521,-185.50449417110025,273.86523877099376,863.127995306015,1.0094341433160916,0.0986623778303831,0.0696057741448096,0.0068674711878514,1.5552154051260731,2.2683544356225824,-35.91,-185.50449417110025,416.5817158760798
SSS012-2,-120.8178,46.7521,19.15,8.22,9.48,,-58.05,-120.8178,46.7521,-185.9106251192708,275.0340728663536,863.8809545021426,1.0094341433160916,0.1013283415672432,0.0696057741448096,0.0070530376575976,1.7638022240745925,2.26930421117483,-58.05,-185.9106251192708,220.25947479633214
SSS012-3,-120.8178,46.7521,19.15,8.22,9.48,,-13.61,-120.8178,46.7521,-188.98971662211605,278.66296305980194,865.9614934821553,1.0094341433160916,0.1048147066049425,0.0696057741448096,0.007295708794998,1.1338581252033346,2.2764381738252477,-13.61,-188.98971662211605,1288.6092330794716
SSS024-3,-120.7125,46.8331,17.71,7.9,9.08,,-1713.76,-120.7125,46.8331,-355.63533226728015,432.15962006483767,945.176388332364,0.8279570373480972,0.1221090879702186,0.0570919766533109,0.0069714491995527,3.2339500019665834,2.55100490147266,-1713.76,-355.63533226728015,79.24824174521052
SSS046-1,-120.8346,47.1683,17.61,6.94,9.11,,-20.56,-120.8346,47.1683,-127.47253482143049,219.89550189515248,838.861361374194,0.732867025640186,0.0558903967279084,0.0505350220246269,0.0028244224296099,1.3130231103232382,2.105416621943282,-20.56,-127.47253482143049,520.0026012715491
SSS046-2,-120.8346,47.1683,17.61,6.94,9.11,,-49.41,-120.8346,47.1683,-129.6901507786785,219.6825549077053,838.364795292121,0.732867025640186,0.0580685979696277,0.0505350220246269,0.0029344978773343,1.6938148538894167,2.112906995167417,-49.41,-129.6901507786785,162.4775364879144
SSS046-3,-120.8346,47.1683,17.61,6.94,9.11,,-23.47,-120.8346,47.1683,-130.5337867411144,219.8670769518507,838.2680449576103,0.732867025640186,0.0579295788487723,0.0505350220246269,0.002927472543,1.3705130895985926,2.115722936931525,-23.47,-130.5337867411144,456.17293029874054
S19S_0006-D,-76.717163,39.311369,25.7,7.5,,,-1575.97,-76.717163,39.311369,-355.6396485835202,349.4741517380648,897.6075011359808,0.946449144496632,0.08203326479764,0.0652626284018529,0.0053537064770791,3.197547946047912,2.551010172436424,-1575.97,-355.6396485835202,77.43360288688741
S19S_0006-M,-76.717316,39.31162,25.7,7.5,,,-3.28,-76.717316,39.31162,-355.6396485835202,349.4741517380648,897.6075011359808,0.946449144496632,0.08203326479764,0.0652626284018529,0.0053537064770791,0.5158738437116791,2.551010172436424,-3.28,-355.6396485835202,10742.672212912204
S19S_0006-U,-76.717476,39.311813,25.7,7.5,,,-47.48,-76.717476,39.311813,-355.6396485835202,349.4741517380648,897.6075011359808,0.946449144496632,0.08203326479764,0.0652626284018529,0.0053537064770791,1.6765107102825536,2.551010172436424,-47.48,-355.6396485835202,649.0304308835725
S19S_0022-D,-87.40811,32.96161,22.3,7.0,7.45,,-0.77,-87.40811,32.96161,-42.92596535179335,298.4988705071716,868.6382063896419,0.9488871299716736,0.0380721011441671,0.0654307402766768,0.0024910857617513,-0.11350927482751812,1.6327200706877647,-0.77,-42.92596535179335,5474.800695038097
S19S_0022-M,-87.40821,32.96156,22.3,7.0,7.45,,-0.87,-87.40821,32.96156,-42.92596535179335,298.4988705071716,868.6382063896419,0.9488871299716736,0.0380721011441671,0.0654307402766768,0.0024910857617513,-0.060480747381381476,1.6327200706877647,-0.87,-42.92596535179335,4834.019005953259
S19S_0022-U,-87.40828,32.96142,22.3,7.0,7.45,,-0.37,-87.40828,32.96142,-42.75631840294989,299.42899568165313,868.8272893822348,0.9488871299716736,0.0379473752603037,0.0654307402766768,0.0024829248548384,-0.431798275933005,1.631000302567629,-0.37,-42.75631840294989,11455.761730526998
S19S_0039-D,-84.359197,35.966194,22.8,7.5,6.13,,-1671.03,-84.359197,35.966194,-410.3713629119658,409.16388632640417,926.6253380043617,0.8102404780304926,0.1148770313945344,0.05587032704432,0.0064182173138932,3.2229842468518015,2.61317704663776,-1671.03,-410.3713629119658,75.44201104037833
S19S_0039-M,-84.358455,35.966319,22.8,7.5,6.13,,-11.12,-84.358455,35.966319,-410.3713629119658,409.16388632640417,926.6253380043617,0.8102404780304926,0.1148770313945344,0.05587032704432,0.0064182173138932,1.0461047872460387,2.61317704663776,-11.12,-410.3713629119658,3590.3899542442964
S19S_0039-U,-84.357361,35.966243,22.8,7.5,6.13,,-1694.52,-84.357361,35.966243,-220.26954328330396,325.5213241198311,879.0741204083686,0.8102404780304926,0.0991216029267945,0.05587032704432,0.0055379563726772,3.229046699073886,2.342954451311373,-1694.52,-220.26954328330396,87.00106559478178
S19S_0028-D,-111.507871,33.750675,23.8,7.5,,,-9.45,-111.507871,33.750675,-137.05306204415166,224.69574474116752,841.4565262742478,0.4117216956958355,0.0929089514056499,0.0283903685553743,0.0026377193724997,0.9754318085092629,2.136888743005928,-9.45,-137.05306204415166,1350.2969528481658
S19S_0028-M,-111.508001,33.750788,23.8,7.5,,,-33.33,-111.508001,33.750788,-134.4231216263693,225.26003919083516,840.8945696498638,0.4117216956958355,0.0849428442226648,0.0283903685553743,0.0024115586536231,1.52283531366053,2.1284739765383898,-33.33,-134.4231216263693,303.30969584869274
S19S_0028-U,-111.508141,33.750837,23.8,7.5,,,-16.54,-111.508141,33.750837,-136.1091925816645,225.2982215299259,841.5919052422099,0.4117216956958355,0.0923962327914735,0.0283903685553743,0.002623163102078,1.2185355052165279,2.133887457699089,-16.54,-136.1091925816645,722.90926591091
S19S_0037-D,-75.7830393,39.8577967,19.4,6.5,8.97,,-7.5,-75.7830393,39.8577967,-68.55619344483749,249.31893169119112,849.2746941469617,0.8050376639424071,0.035024801133991,0.0555115657474779,0.0019442815509418,0.8750612633917001,1.836046695557543,-7.5,-68.55619344483749,814.0825792644998
S19S_0037-M,-75.7830477,39.8578837,19.4,6.5,8.97,,-14.69,-75.7830477,39.8578837,-68.52847189872,249.3745193508279,849.297225024167,0.8050376639424071,0.0350260888453809,0.0555115657474779,0.0019443530338173,1.1670217957902564,1.8358710476885038,-14.69,-68.52847189872,366.49742613151807
S19S_0037-U,-75.7831181,39.8579143,19.4,6.5,8.97,,-14.12,-75.7831181,39.8579143,-67.3863935170053,250.96289941416356,849.9574791768003,0.8050376639424071,0.0347244896800537,0.0555115657474779,0.0019276107919218,1.1498346967157849,1.8285722137900724,-14.12,-67.3863935170053,377.240747287573
S19S_0038-D,-75.7839486,39.8594333,19.5,6.5,8.62,,-7.06,-75.7839486,39.8594333,-69.08119462007275,248.4305285076918,848.781589198588,0.8023617251142234,0.035322837808845,0.0553270457419548,0.0019543082631855,0.8488047010518037,1.8393598392083859,-7.06,-69.08119462007275,878.4871759217104
S19S_0038-M,-75.7840693,39.8595115,19.5,6.5,8.62,,-3.59,-75.7840693,39.8595115,-68.64451477758712,249.26003932791664,849.1048485040046,0.8023617251142234,0.0353056588132058,0.0553270457419548,0.001953357800108,0.5550944485783191,1.8366058395042892,-3.59,-68.64451477758712,1812.1034756988056
S19S_0038-U,-75.784143,39.8595761,19.5,6.5,8.62,,-10.78,-75.784143,39.8595761,-80.33181722902394,230.42894487111744,842.1828907817811,0.8023617251142234,0.034789283099751,0.0553270457419548,0.0019247882573896,1.0326187608507198,1.9048875914823986,-10.78,-80.33181722902394,645.1931097312055
S19S_0064-D,-78.00803,40.61043,23.5,7.7,,,-74.17,-78.00803,40.61043,-177.46369821914115,243.64448542231207,847.2755064443667,0.4977477594110894,0.0808942058485801,0.0343223164701338,0.002776476533735,1.8702282790117943,2.249109527669965,-74.17,-177.46369821914115,139.2661429407323
