Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
CM_010-2,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-4.16,-79.8466751,33.666607,-119.01695147050586,103.55940240595676,1055.451001108113,3.3857546732331465,0.1937534974911203,0.2325333743808427,0.0450541545697003,0.0,0.0,30.87016519723344,7.701810415558655,67.56001699863212,0.0,0.0576846909313374,0.0,0.0134136158323798
CM_010-3,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-5.69,-79.8466751,33.666607,-119.01695147050586,103.55940240595676,1055.451001108113,3.3857546732331465,0.1937534974911203,0.2325333743808427,0.0450541545697003,0.0,0.0,30.87016519723344,7.701810415558655,67.56001699863212,0.0,0.0576846909313374,0.0,0.0134136158323798
CM_011-1,-73.506215,42.505483,24.95,6.5,8.49,102.7,-93.9,-73.506215,42.505483,-159.23126493637568,101.86738671348496,1055.2856561262563,0.6456957193816033,0.1906033291735537,0.0443463330754829,0.0084525587208262,0.0,0.0,24.10474111334416,7.629637065957835,67.5634582439428,0.0,0.0569288903047825,0.0,0.0025245875310735
CM_011-2,-73.506215,42.505483,24.95,6.5,8.49,102.7,-82.29,-73.506215,42.505483,-159.23126493637568,101.86738671348496,1055.2856561262563,0.6456957193816033,0.1906033291735537,0.0443463330754829,0.0084525587208262,0.0,0.0,24.10474111334416,7.629637065957835,67.5634582439428,0.0,0.0569288903047825,0.0,0.0025245875310735
CM_011-3,-73.506215,42.505483,24.95,6.5,8.49,102.7,-105.08,-73.506215,42.505483,-159.23126493637568,101.86738671348496,1055.2856561262563,0.6456957193816033,0.1906033291735537,0.0443463330754829,0.0084525587208262,0.0,0.0,24.10474111334416,7.629637065957835,67.5634582439428,0.0,0.0569288903047825,0.0,0.0025245875310735
CM_012-1,-73.33724,42.763802,22.49,6.5,10.32,119.16,-38.69,-73.33724,42.763802,-106.21668385584296,104.18684081140172,1055.5122879672192,1.036877044727183,0.1948687853780723,0.0712126368559973,0.0138771200476979,0.0,0.0,27.940027054774315,7.957733015738752,67.59767284818105,0.0,0.0581315574119115,0.0,0.004139701487848
CM_012-2,-73.33724,42.763802,22.49,6.5,10.32,119.16,-33.77,-73.33724,42.763802,-106.21668385584296,104.18684081140172,1055.5122879672192,1.036877044727183,0.1948687853780723,0.0712126368559973,0.0138771200476979,0.0,0.0,27.940027054774315,7.957733015738752,67.59767284818105,0.0,0.0581315574119115,0.0,0.004139701487848
CM_012-3,-73.33724,42.763802,22.49,6.5,10.32,119.16,-28.09,-73.33724,42.763802,-106.21668385584296,104.18684081140172,1055.5122879672192,1.036877044727183,0.1948687853780723,0.0712126368559973,0.0138771200476979,0.0,0.0,27.940027054774315,7.957733015738752,67.59767284818105,0.0,0.0581315574119115,0.0,0.004139701487848
CM_013-1,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-38.07,-83.1577589,41.309341,-190.2876560485868,100.66291295825668,1055.170639122294,3.2205933009600884,0.1884904676293527,0.2211901038492686,0.0416922261095336,0.0,0.0,52.67433675748478,7.080872740154263,67.49378068201116,0.0,0.0565739591931654,0.0,0.0125135999091005
CM_013-2,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-35.25,-83.1577589,41.309341,-190.2876560485868,100.66291295825668,1055.170639122294,3.2205933009600884,0.1884904676293527,0.2211901038492686,0.0416922261095336,0.0,0.0,52.67433675748478,7.080872740154263,67.49378068201116,0.0,0.0565739591931654,0.0,0.0125135999091005
CM_013-3,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-39.92,-83.1577589,41.309341,-190.2876560485868,100.66291295825668,1055.170639122294,3.2205933009600884,0.1884904676293527,0.2211901038492686,0.0416922261095336,0.0,0.0,52.67433675748478,7.080872740154263,67.49378068201116,0.0,0.0565739591931654,0.0,0.0125135999091005
CM_014-1,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-46.59,-77.4402867,35.3667814,-161.54957865210483,101.74368640270583,1055.2742721408783,3.2638060286701163,0.1904255878558274,0.2241579507136776,0.0426854095372096,0.0,0.0,34.21856594025591,7.503817965894567,67.53982332511937,0.0,0.05689148688264,0.0,0.0127526791126666
CM_014-2,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-56.28,-77.4402867,35.3667814,-161.54957865210483,101.74368640270583,1055.2742721408783,3.2638060286701163,0.1904255878558274,0.2241579507136776,0.0426854095372096,0.0,0.0,34.21856594025591,7.503817965894567,67.53982332511937,0.0,0.05689148688264,0.0,0.0127526791126666
CM_014-3,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-32.54,-77.4402867,35.3667814,-161.54957865210483,101.74368640270583,1055.2742721408783,3.2638060286701163,0.1904255878558274,0.2241579507136776,0.0426854095372096,0.0,0.0,34.21856594025591,7.503817965894567,67.53982332511937,0.0,0.05689148688264,0.0,0.0127526791126666
CM_015-1,-106.046835,39.480297,11.05,6.5,7.86,71.4,-40.73,-106.04683500000002,39.480297,-95.23271955168416,104.74436667973762,1055.5676442319764,3.6745386906957593,0.1958611959890971,0.2523670388157536,0.0494289100506803,0.0,0.0,26.81525688132708,8.275622494456455,67.63273584341032,0.0,0.0584059357562705,0.0,0.0147397330560731
CM_015-2,-106.046835,39.480297,11.05,6.5,7.86,71.4,-33.1,-106.04683500000002,39.480297,-95.23271955168416,104.74436667973762,1055.5676442319764,3.6745386906957593,0.1958611959890971,0.2523670388157536,0.0494289100506803,0.0,0.0,26.81525688132708,8.275622494456455,67.63273584341032,0.0,0.0584059357562705,0.0,0.0147397330560731
CM_015-3,-106.046835,39.480297,11.05,6.5,7.86,71.4,-22.8,-106.04683500000002,39.480297,-95.23271955168416,104.74436667973762,1055.5676442319764,3.6745386906957593,0.1958611959890971,0.2523670388157536,0.0494289100506803,0.0,0.0,26.81525688132708,8.275622494456455,67.63273584341032,0.0,0.0584059357562705,0.0,0.0147397330560731
CM_016-1,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3860.77,-83.96496,43.40991,-3481.623041170279,362.3156910705778,1112.7018700751858,3.305345288517711,0.6548637031713858,0.2270108639321124,0.1486611750147186,0.0,0.0,270.69055066153805,64.64090763056316,68.59389912785778,0.0,0.1522451996606503,0.0,0.0345613143044811
CM_016-2,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3462.55,-83.96496,43.40991,-3481.623041170279,362.3156910705778,1112.7018700751858,3.305345288517711,0.6548637031713858,0.2270108639321124,0.1486611750147186,0.0,0.0,270.69055066153805,64.64090763056316,68.59389912785778,0.0,0.1522451996606503,0.0,0.0345613143044811
CM_016-3,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3840.88,-83.96496,43.40991,-3481.623041170279,362.3156910705778,1112.7018700751858,3.305345288517711,0.6548637031713858,0.2270108639321124,0.1486611750147186,0.0,0.0,270.69055066153805,64.64090763056316,68.59389912785778,0.0,0.1522451996606503,0.0,0.0345613143044811
CM_017-1,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.54,-110.5660089,45.597409,-70.85342909789931,105.93517651811098,1055.686361777485,1.1203586224395736,0.1980556482750218,0.0769461452869438,0.0152396186870696,0.0,0.0,25.804808312955604,8.201345796430893,67.62562936100545,0.0,0.058800168583359,0.0,0.0045244463147119
CM_017-2,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.85,-110.5660089,45.597409,-70.85342909789931,105.93517651811098,1055.686361777485,1.1203586224395736,0.1980556482750218,0.0769461452869438,0.0152396186870696,0.0,0.0,25.804808312955604,8.201345796430893,67.62562936100545,0.0,0.058800168583359,0.0,0.0045244463147119
CM_017-3,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.5,-110.5660089,45.597409,-70.85342909789931,105.93517651811098,1055.686361777485,1.1203586224395736,0.1980556482750218,0.0769461452869438,0.0152396186870696,0.0,0.0,25.804808312955604,8.201345796430893,67.62562936100545,0.0,0.058800168583359,0.0,0.0045244463147119
CM_018-1,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.78,-102.126046,41.316592,-154.98933485605136,102.03294657075207,1055.3028980726792,3.508115895455789,0.1912382724422641,0.2409371338504043,0.0460764012447418,0.0,0.0,62.16776411281698,6.97271245849358,67.47075479823624,0.0,0.0577432673927832,0.0,0.0139124973447747
CM_018-2,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.64,-102.126046,41.316592,-154.98933485605136,102.03294657075207,1055.3028980726792,3.508115895455789,0.1912382724422641,0.2409371338504043,0.0460764012447418,0.0,0.0,62.16776411281698,6.97271245849358,67.47075479823624,0.0,0.0577432673927832,0.0,0.0139124973447747
CM_018-3,-102.126046,41.316592,20.47,8.0,8.26,91.71,-0.86,-102.126046,41.316592,-154.98933485605136,102.03294657075207,1055.3028980726792,3.508115895455789,0.1912382724422641,0.2409371338504043,0.0460764012447418,0.0,0.0,62.16776411281698,6.97271245849358,67.47075479823624,0.0,0.0577432673927832,0.0,0.0139124973447747
CM_020-1,-79.04489,33.82767,30.16,6.5,4.36,57.87,-18.49,-79.04489,33.82767,-136.79534225179805,102.8995796393871,1055.38655815001,2.1261335661311,0.1926512942839871,0.146022692200769,0.0281314606473103,0.0,0.0,44.01912511167774,8.34625469364965,67.6348896010183,0.0,0.0584367288258765,0.0,0.0085330884665607
CM_020-2,-79.04489,33.82767,30.16,6.5,4.36,57.87,-21.45,-79.04489,33.82767,-136.79534225179805,102.8995796393871,1055.38655815001,2.1261335661311,0.1926512942839871,0.146022692200769,0.0281314606473103,0.0,0.0,44.01912511167774,8.34625469364965,67.6348896010183,0.0,0.0584367288258765,0.0,0.0085330884665607
CM_020-3,-79.04489,33.82767,30.16,6.5,4.36,57.87,-15.72,-79.04489,33.82767,-136.79534225179805,102.8995796393871,1055.38655815001,2.1261335661311,0.1926512942839871,0.146022692200769,0.0281314606473103,0.0,0.0,44.01912511167774,8.34625469364965,67.6348896010183,0.0,0.0584367288258765,0.0,0.0085330884665607
CM_021-1,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.78,-111.0953268,32.3504894,-165.5451492726439,102.0614576559129,1055.3070684024533,3.181657513639962,0.1913853558423666,0.218515996926726,0.0418207618290709,0.0,0.0,111.7455043494832,7.268964324560348,67.47745880486082,0.0,0.0583101011875493,0.0,0.0127416898918956
CM_021-2,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-4.15,-111.0953268,32.3504894,-165.5451492726439,102.0614576559129,1055.3070684024533,3.181657513639962,0.1913853558423666,0.218515996926726,0.0418207618290709,0.0,0.0,111.7455043494832,7.268964324560348,67.47745880486082,0.0,0.0583101011875493,0.0,0.0127416898918956
CM_021-3,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.71,-111.0953268,32.3504894,-165.5451492726439,102.0614576559129,1055.3070684024533,3.181657513639962,0.1913853558423666,0.218515996926726,0.0418207618290709,0.0,0.0,111.7455043494832,7.268964324560348,67.47745880486082,0.0,0.0583101011875493,0.0,0.0127416898918956
CM_022-1,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-6.39,-123.24972440000002,44.550507,-93.92757704056272,104.69773375031971,1055.563210879007,4.300751750216445,0.1959074581114881,0.2953753042884096,0.0578662250520496,0.0,0.0,25.176112157787944,7.755226127639031,67.56768290318766,0.0,0.0582974147676797,0.0,0.017219616626231
CM_022-2,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-4.79,-123.24972440000002,44.550507,-93.92757704056272,104.69773375031971,1055.563210879007,4.300751750216445,0.1959074581114881,0.2953753042884096,0.0578662250520496,0.0,0.0,25.176112157787944,7.755226127639031,67.56768290318766,0.0,0.0582974147676797,0.0,0.017219616626231
CM_022-3,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-9.54,-123.24972440000002,44.550507,-93.92757704056272,104.69773375031971,1055.563210879007,4.300751750216445,0.1959074581114881,0.2953753042884096,0.0578662250520496,0.0,0.0,25.176112157787944,7.755226127639031,67.56768290318766,0.0,0.0582974147676797,0.0,0.017219616626231
CM_023-1,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2228.76,-123.27687,44.55596,-2169.4873539087557,217.83477881867884,1073.0090242413894,2.374326895249685,0.3991525355880133,0.1630685912362263,0.065089241666705,0.0,0.0,225.05214729266572,32.64365193207431,69.67760755507668,0.0,0.1111564348964018,0.0,0.0181261232453975
CM_023-2,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2718.25,-123.27687,44.55596,-2169.4873539087557,217.83477881867884,1073.0090242413894,2.374326895249685,0.3991525355880133,0.1630685912362263,0.065089241666705,0.0,0.0,225.05214729266572,32.64365193207431,69.67760755507668,0.0,0.1111564348964018,0.0,0.0181261232453975
CM_023-3,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2289.87,-123.27687,44.55596,-2169.4873539087557,217.83477881867884,1073.0090242413894,2.374326895249685,0.3991525355880133,0.1630685912362263,0.065089241666705,0.0,0.0,225.05214729266572,32.64365193207431,69.67760755507668,0.0,0.1111564348964018,0.0,0.0181261232453975
CM_024-1,-84.41527,33.68401,23.66,6.0,7.27,85.82,-4.93,-84.41527,33.68401,-102.33935091280124,104.34875077593912,1055.528806002973,1.0223890929749933,0.1950589387852863,0.0702176054275723,0.0136965715987461,0.0,0.0,40.08955680208569,7.827933173558625,67.57342093957469,0.0,0.0579537952324868,0.0,0.004069376726665
CM_024-2,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.02,-84.41527,33.68401,-102.33935091280124,104.34875077593912,1055.528806002973,1.0223890929749933,0.1950589387852863,0.0702176054275723,0.0136965715987461,0.0,0.0,40.08955680208569,7.827933173558625,67.57342093957469,0.0,0.0579537952324868,0.0,0.004069376726665
CM_024-3,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.3,-84.41527,33.68401,-102.33935091280124,104.34875077593912,1055.528806002973,1.0223890929749933,0.1950589387852863,0.0702176054275723,0.0136965715987461,0.0,0.0,40.08955680208569,7.827933173558625,67.57342093957469,0.0,0.0579537952324868,0.0,0.004069376726665
CM_027-1,-95.28318,29.33381,32.93,7.5,10.96,152.38,-3293.85,-95.28318,29.33381,-2577.902958055536,264.9091732582392,1084.6416989270406,2.91834667175238,0.4850818367782001,0.2004318282599184,0.0972258394011339,0.0,0.0,331.18097045169515,59.769460073168986,68.72816559962588,0.0,0.1534027553332753,0.0,0.0307467947115573
CM_027-2,-95.28318,29.33381,32.93,7.5,10.96,152.38,-2717.18,-95.28318,29.33381,-2577.902958055536,264.9091732582392,1084.6416989270406,2.91834667175238,0.4850818367782001,0.2004318282599184,0.0972258394011339,0.0,0.0,331.18097045169515,59.769460073168986,68.72816559962588,0.0,0.1534027553332753,0.0,0.0307467947115573
CM_027-3,-95.28318,29.33381,32.93,7.5,10.96,152.38,-1941.4,-95.28318,29.33381,-2577.902958055536,264.9091732582392,1084.6416989270406,2.91834667175238,0.4850818367782001,0.2004318282599184,0.0972258394011339,0.0,0.0,331.18097045169515,59.769460073168986,68.72816559962588,0.0,0.1534027553332753,0.0,0.0307467947115573
CM_028-1,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-42.78,-96.57826799,28.83182444,-208.7956372474069,100.06946696593238,1055.1149485834046,4.008402458101632,0.1876415593424607,0.2752967770605666,0.0516571165295984,0.0,0.0,58.42305255262433,7.794905010030956,67.55925884147415,0.0,0.0574007158210097,0.0,0.0158022320664934
CM_028-2,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-30.01,-96.57826799,28.83182444,-208.7956372474069,100.06946696593238,1055.1149485834046,4.008402458101632,0.1876415593424607,0.2752967770605666,0.0516571165295984,0.0,0.0,58.42305255262433,7.794905010030956,67.55925884147415,0.0,0.0574007158210097,0.0,0.0158022320664934
CM_028-3,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-41.12,-96.57826799,28.83182444,-208.7956372474069,100.06946696593238,1055.1149485834046,4.008402458101632,0.1876415593424607,0.2752967770605666,0.0516571165295984,0.0,0.0,58.42305255262433,7.794905010030956,67.55925884147415,0.0,0.0574007158210097,0.0,0.0158022320664934
CM_032-1,-96.798,46.804,15.02,7.6,9.38,93.04,-4001.81,-96.798,46.804,-4110.933060774758,434.0744801036714,1138.4538101683258,4.096764441639373,0.7826520935702328,0.2813654713937548,0.2202112752446976,0.0,0.0,191.182237865771,78.7932486686342,76.28830511782212,0.0,0.1710447863810516,0.0,0.0481260969495486
CM_032-2,-96.798,46.804,15.02,7.6,9.38,93.04,-3971.85,-96.798,46.804,-4110.933060774758,434.0744801036714,1138.4538101683258,4.096764441639373,0.7826520935702328,0.2813654713937548,0.2202112752446976,0.0,0.0,191.182237865771,78.7932486686342,76.28830511782212,0.0,0.1710447863810516,0.0,0.0481260969495486
CM_032-3,-96.798,46.804,15.02,7.6,9.38,93.04,-4007.87,-96.798,46.804,-4110.933060774758,434.0744801036714,1138.4538101683258,4.096764441639373,0.7826520935702328,0.2813654713937548,0.2202112752446976,0.0,0.0,191.182237865771,78.7932486686342,76.28830511782212,0.0,0.1710447863810516,0.0,0.0481260969495486
CM_033-1,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-4.36,-111.3042085,32.4712725,-168.30716983710926,101.86545680543296,1055.2878411155727,3.588078356242284,0.190918968966341,0.2464289495975632,0.0470479609806251,0.0,0.0,104.01279462892246,7.199030044259427,67.47499322245386,0.0,0.057933126071482,0.0,0.0142763994046985
CM_033-2,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-2.98,-111.3042085,32.4712725,-168.30716983710926,101.86545680543296,1055.2878411155727,3.588078356242284,0.190918968966341,0.2464289495975632,0.0470479609806251,0.0,0.0,104.01279462892246,7.199030044259427,67.47499322245386,0.0,0.057933126071482,0.0,0.0142763994046985
CM_033-3,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-2.16,-111.3042085,32.4712725,-168.30716983710926,101.86545680543296,1055.2878411155727,3.588078356242284,0.190918968966341,0.2464289495975632,0.0470479609806251,0.0,0.0,104.01279462892246,7.199030044259427,67.47499322245386,0.0,0.057933126071482,0.0,0.0142763994046985
CM_034-1,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1542.53,-84.37418,46.49794,-1947.9504759887557,195.9022634487912,1069.0221418253886,4.038281662713088,0.3546892480130879,0.2773488785689972,0.0983726651769107,0.0,0.0,220.8690625715761,29.95375782285009,63.97622895051902,0.0,0.0722427932061249,0.0,0.0200364576804107
