Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate
CM_037-2,-72.8972,41.3825,10.8,6.5,9.86,89.03,-6.7,-72.8972,41.3825,-78.13442746706544,105.529238244582,1055.645807194859,0.6439436742974531,0.1974019195617722,0.0442260027518756,0.0087302978377644,0.8260748027008264,1.8928424341910062
CM_037-3,-72.8972,41.3825,10.8,6.5,9.86,89.03,-8.2,-72.8972,41.3825,-78.13442746706544,105.529238244582,1055.645807194859,0.6439436742974531,0.1974019195617722,0.0442260027518756,0.0087302978377644,0.9138138523837167,1.8928424341910062
CM_038-1,-72.20667,41.52361,10.06,6.0,6.51,57.77,-4.09,-72.20667,41.52361,-70.93167884946982,105.86124028776251,1055.6790871592332,1.073435698414597,0.1981401323586549,0.0737234824207874,0.0146075805647957,0.6117233080073418,1.8508402390876693
CM_038-2,-72.20667,41.52361,10.06,6.0,6.51,57.77,-5.29,-72.20667,41.52361,-70.93167884946982,105.86124028776251,1055.6790871592332,1.073435698414597,0.1981401323586549,0.0737234824207874,0.0146075805647957,0.7234556720351858,1.8508402390876693
CM_038-3,-72.20667,41.52361,10.06,6.0,6.51,57.77,-5.01,-72.20667,41.52361,-70.93167884946982,105.86124028776251,1055.6790871592332,1.073435698414597,0.1981401323586549,0.0737234824207874,0.0146075805647957,0.6998377258672457,1.8508402390876693
CM_039-1,-97.69147,30.24565,24.59,7.5,9.88,118.65,-16.39,-97.69147,30.24565,-117.06896363083554,103.63208828174086,1055.4579580119257,3.961862338464466,0.1938189255863281,0.2721004051707557,0.0527382081818004,1.2145789535704992,2.0684417737195044
CM_039-2,-97.69147,30.24565,24.59,7.5,9.88,118.65,-9.11,-97.69147,30.24565,-117.06896363083554,103.63208828174086,1055.4579580119257,3.961862338464466,0.1938189255863281,0.2721004051707557,0.0527382081818004,0.9595183769729982,2.0684417737195044
CM_039-3,-97.69147,30.24565,24.59,7.5,9.88,118.65,-7.18,-97.69147,30.24565,-117.06896363083554,103.63208828174086,1055.4579580119257,3.961862338464466,0.1938189255863281,0.2721004051707557,0.0527382081818004,0.8561244442423004,2.0684417737195044
CM_040-1,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3601.52,-91.191226,30.438365,-3338.371108679107,346.9735375458318,1107.8483848951432,7.575674668124084,0.6348770240429833,0.5202967621124683,0.3303244599491639,3.556485830848241,3.5235346131979215
CM_040-2,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3105.59,-91.191226,30.438365,-3338.371108679107,346.9735375458318,1107.8483848951432,7.575674668124084,0.6348770240429833,0.5202967621124683,0.3303244599491639,3.4921441196182794,3.5235346131979215
CM_040-3,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3855.6,-91.191226,30.438365,-3338.371108679107,346.9735375458318,1107.8483848951432,7.575674668124084,0.6348770240429833,0.5202967621124683,0.3303244599491639,3.586091971599143,3.5235346131979215
