Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-72.4181499338,43.7142450081,-5.27084222297,1.93716924741,19.5727526177,0.0417401143461,0.164302520108,0.00287551081152,0.000472453672931,0,0,1.17489329456,0.824315401701,6.48949857937,0,0.172807237618,0,0.000496909080081,100068
-80.2978641547,38.8853855255,-9.87064912351,1.85875101834,19.5641304932,0.0480273274371,0.163868122673,0.00330864209304,0.000542180968382,0,0,2.21741910637,0.558958871935,6.46457454029,0,0.166125882418,0,0.000549651087312,103523
-86.9979215741,35.0104232589,-9.55346942065,1.89225507376,19.5677630015,0.0531793609715,0.166674848174,0.00366356992114,0.000610624960382,0,0,2.65265073503,0.591352207287,6.46604075568,0,0.172241549511,0,0.000631018959958,101301
-91.3899381275,37.3475849153,-14.1879512795,2.38422962406,19.6233408882,0.0630638992512,0.21384404669,0.00434452389396,0.000929050570425,0,0,2.53808261032,0.700301378799,6.47054263396,0,0.225905669326,0,0.000981452578168,102150
-73.9061416109,41.3146691515,-9.74861269974,1.90760555609,19.5693778492,0.0874938436029,0.167269483944,0.00602752285573,0.00100822063754,0,0,2.39926833627,0.585998392699,6.46513477839,0,0.166679966946,0,0.00100466731036,100220
-71.9521896582,42.0230114781,-8.75482447188,1.93072153568,19.5720514127,0.100942157378,0.162761659402,0.0069539882539,0.00113184266767,0,0,2.94179345223,0.704981714366,6.47563768791,0,0.162306667352,0,0.00112867865829,100053
-73.3986001479,41.4504455218,-6.56579664482,1.96801176322,19.5766432849,0.0995897103211,0.16827913772,0.00686081706366,0.00115453237953,0,0,3.17332404836,0.783211885751,6.48167446158,0,0.164938388081,0,0.0011316121074,100130
-71.9019858951,41.9770770293,-10.6640088234,2.11776797997,19.5936520515,0.103184328168,0.172773928864,0.00710845324399,0.00122815539511,0,0,4.0611976215,0.826309783358,6.48236550174,0,0.16135984264,0,0.00114701889687,100054
-71.0594449203,43.0980643491,-7.12124989429,1.8316250743,19.5615929592,0.141385764122,0.158806777867,0.00974018159021,0.00154680685419,0,0,2.05522677681,0.587587746506,6.46704220656,0,0.160565344955,0,0.00156393561695,100021
-74.1161126532,43.9688977411,-8.3453055565,2.02392386418,19.5828785911,0.132419029832,0.170592547793,0.00912245588922,0.00155622299227,0,0,3.4436569926,0.798031079895,6.4816843502,0,0.174314790073,0,0.00159017898328,104158
