Sample_ID,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
100001,-67.9273612252,47.1601807342,-201.0668625140424,60.7895199400956,768.9829215275115,1.340396167707181,0.1283323410147641,0.0942471085942159,0.0120949520797683,0.0,0.0,186.0998465230188,9.333885987431657,94.53742813409195,0.0,0.1397032706461781,0.0,0.0131666293195575
100002,-68.0024586084,46.8479089414,-486.5391604885137,62.31211895633663,769.1144482982014,1.7319462246730608,0.1361967465295093,0.1217781189238398,0.0165857835959106,0.0,0.0,264.6912475878274,8.880696769695914,94.40631483909932,0.0,0.156260789697332,0.0,0.0190291450308948
100003,-67.8319392853,46.7736187052,-583.2756727226802,63.64203913828207,769.2284708934205,1.8645447410829536,0.1420260706458166,0.1311015018732942,0.0186198311668291,0.0,0.0,252.855144110457,8.667788479352907,94.34003263621966,0.0,0.1621421146874734,0.0,0.0212570747524396
100004,-67.2980373631,45.1687180464,-360.8100317819979,59.89678268742841,768.9114237037787,1.109208765552532,0.1302567014444131,0.0779916576153052,0.0101589360611516,0.0,0.0,188.65699354066933,8.390020589812474,94.46193614975527,0.0,0.1458159565611859,0.0,0.0113724281589682
100005,-67.9355420529,44.6060839859,-142.77613044014043,60.21134521008128,768.9336274385718,0.5109156426302298,0.128444871018394,0.0359239478696973,0.0046142468505947,0.0,0.0,66.49596854940576,7.442784582193534,94.40391701050775,0.0,0.1410591972905612,0.0,0.0050674032500074
100006,-68.6437497835,45.2562592587,-176.02937139590307,60.50987617308258,768.9574052366719,1.2619726773722793,0.1299984874022386,0.0887329274976123,0.011535146357462,0.0,0.0,157.84925503917836,7.203761238436571,94.38226158972662,0.0,0.1428991821554973,0.0,0.0126798627696718
100007,-68.6976688239,44.8272759862,-124.1166682140198,61.15741604200987,769.0092359940782,1.2272607577819603,0.1310668880679761,0.0862922326239925,0.0113100543944645,0.0,0.0,148.61042273875563,6.842135164453568,94.34987601093604,0.0,0.1448285546527985,0.0,0.0124975793286959
100008,-69.8848789022,45.0515545607,-137.45752051599504,60.84212022369625,768.9838551525356,0.3064774375731804,0.1310622311599766,0.0215493098507176,0.0028243006289926,0.0,0.0,131.84613610753115,7.081190919384341,94.37086658719068,0.0,0.1442559762180895,0.0,0.0031086167293413
100009,-69.6814483853,44.4726905408,7.503080189751289,63.93386065864215,769.2343162118301,1.0076960705679785,0.1358535128887249,0.0708540081513664,0.0096257659096094,0.0,0.0,37.22193250547943,8.409334102287387,94.4828137155108,0.0,0.1479974322686439,0.0,0.0104862112723437
100010,-70.9770838575,44.389592367,112.56299068791388,67.73095410210566,769.5620107810233,1.7372917011842903,0.1410768623297219,0.1221539747471995,0.0172330994784389,0.0,0.0,59.467073169537706,9.868464148629892,94.59852594811632,0.0,0.151650399004099,0.0,0.0185246990103494
100011,-70.2064326548,44.0731455038,-325.3882966610704,58.70033699410203,768.8165484846661,1.9042961998231176,0.1251992196517788,0.1338965412347326,0.0167637424766607,0.0,0.0,100.01127857076222,7.452133663543271,94.40678279443006,0.0,0.137136945504801,0.0,0.0183621626785888
100013,-69.9744186896,43.918531399,-87.10831487761455,62.17432480829908,769.0978429790912,1.7844822336197812,0.1308442195130925,0.1254720767697339,0.0164172959556226,0.0,0.0,116.02482435763298,11.132668474562328,94.6939434580268,0.0,0.1409389004270564,0.0,0.0176838965342255
100014,-70.3019546667,43.7268608231,-21.988780850628597,63.111827793906514,769.1669173798643,0.6982609257339603,0.1338061473476452,0.04909673339884,0.0065694447434532,0.0,0.0,51.56769110754996,8.838517750705256,94.51757532176345,0.0,0.1453776806126246,0.0,0.0071375692271797
100015,-70.7813953823,43.8061260977,44.85106277241631,65.24607227490927,769.3460686066755,0.8608230254388024,0.136422217931687,0.0605269420440895,0.0082572196782773,0.0,0.0,58.21345290498815,9.24427065776752,94.5465136598762,0.0,0.1473786032608021,0.0,0.0089203761781054
100016,-70.8521447672,43.4072254227,-182.8863846481799,60.323835655166455,768.9454855620285,0.4395633733811704,0.1280134800239348,0.0309069646595298,0.0039565081030431,0.0,0.0,168.98597034250466,6.733491996521189,94.32310117010876,0.0,0.1402913196567049,0.0,0.0043359788586685
100017,-70.7435056312,43.3151044661,-10.874423525278706,63.29838662286507,769.1836454324541,0.2882646639698331,0.1330097539163828,0.0202687173714563,0.002695937109778,0.0,0.0,96.28213765422832,6.675853480001178,94.32724970948333,0.0,0.1438889618010572,0.0,0.0029164446996179
100018,-71.1021736139,43.2522405659,-184.82716388582656,59.80120198597855,768.9021347388483,0.6627648638883221,0.1278338637510377,0.0466009032286035,0.0059571735140005,0.0,0.0,77.72360082557235,8.084708653263023,94.45203711455692,0.0,0.1404176348003858,0.0,0.0065435886109221
100019,-70.8894448683,43.1802865919,-84.40387378914912,61.73329473781431,769.0566389544329,0.5705475560667189,0.1286081571310663,0.0401168391631298,0.0051593527546934,0.0,0.0,80.27466609976909,9.34778702937514,94.55204408961716,0.0,0.1389142671593517,0.0,0.0055728013130957
