Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-91.4609446474,37.1432351374,-112.165663619,96.3869178245,1098.74262792,0.0358691615666,0.136746532264,0.00249645197255,0.000341381150211,0,0,52.7604053185,20.5161982701,231.013095172,0,0.0476119903777,0,0.000118861047295,102154
-73.4270844722,41.1395916761,-102.160149239,96.6415767006,1098.76456411,0.0563586090364,0.137249186978,0.00392249371199,0.000538359072896,0,0,43.6676727246,20.1394041413,230.982225643,0,0.0480203321418,0,0.000188359450874,100141
-73.7396750721,42.0144464324,-76.0414689019,97.547612767,1098.84413216,0.0750647815047,0.138618261795,0.00522442158312,0.000724200238736,0,0,28.0599952161,20.2337906627,230.993078972,0,0.0486149997252,0,0.000253985253828,103109
-71.9851717969,44.1566503267,-63.8651948339,97.9896750224,1098.88300665,0.105105664772,0.139402661912,0.00731523215726,0.00101976283523,0,0,17.1403023145,20.1618573386,230.989204194,0,0.0492259511886,0,0.000360099261107,100065
-71.9019858951,41.9770770293,-81.358623617,97.3558513151,1098.82699045,0.110406094687,0.138563701963,0.00768413592139,0.00106474231965,0,0,33.4970378376,20.2399562844,230.994333153,0,0.0493882810687,0,0.000379506264656,100054
-91.0982012264,37.4938527774,-172.785890274,94.4936784398,1098.57744753,0.119757851883,0.134317891273,0.00833500735741,0.00111954061199,0,0,71.1793427483,20.3568320153,231.002775967,0,0.0478653482649,0,0.000398958029953,102140
-71.6311427616,42.3273972203,-82.7226036785,97.3024985606,1098.8220943,0.116189276669,0.138469551423,0.00808663866845,0.00111975322894,0,0,32.7602276845,20.2774838303,230.998524951,0,0.04922586935,0,0.000398071818574,100030
-73.3986001479,41.4504455218,-66.2237499503,97.9635162787,1098.88115974,0.129268405463,0.139362584714,0.00899693083729,0.00125383553598,0,0,27.4405003782,20.2489092758,230.994253059,0,0.0493739766363,0,0.000444214252959,100130
-75.1144798409,40.4313281274,-124.660633357,95.9023212664,1098.70002697,0.139466153251,0.136127505078,0.00970668223569,0.00132134643533,0,0,48.7425592848,20.24433197,230.990144821,0,0.0475988263199,0,0.000462026681879,100344
-74.9858348862,39.6444524383,-95.9190227364,96.7303300061,1098.77063478,0.143530272341,0.137919556812,0.00998954020274,0.00137775295752,0,0,22.4321669157,20.0854037678,230.986715944,0,0.0497229171637,0,0.000496709080004,100281
