Sample_ID,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
100001,-67.9273612252,47.1601807342,-3.1918686998781918,2.543265294270811,21.876194763541395,1.2254513676707757,0.090103528318543,0.0839979192946509,0.0075685088998642,0.0,0.0,3.98563597668869,0.6354355337949282,4.157067021398088,0.0,0.1294870266964093,0.0,0.0108766408181493
100002,-68.0024586084,46.8479089414,-8.47668471432644,2.2340498643831497,21.839842135596875,1.850170317233833,0.0854511871967759,0.1268189510316971,0.0108368299247082,0.0,0.0,3.383888951900136,0.4920909010088476,4.152589083396455,0.0,0.1305808955372551,0.0,0.0165601321968143
100003,-67.8319392853,46.7736187052,-8.776855643958601,2.2889652510589973,21.84613292383623,1.975762042911936,0.0879338685365072,0.1354275697952769,0.0119086701185965,0.0,0.0,3.9147976251856935,0.5060821263797943,4.150733467884194,0.0,0.1359110540401296,0.0,0.0184061037569693
100004,-67.2980373631,45.1687180464,-9.219002866144148,2.2301616088801053,21.839953700342743,1.3733097473142557,0.0872924559079928,0.0941327941399394,0.0082170827819567,0.0,0.0,2.989469772231313,0.4022382484505054,4.139919927316649,0.0,0.1329013851690583,0.0,0.0125103787310317
100005,-67.9355420529,44.6060839859,-5.170138839308522,2.2840398848032075,21.845009067262374,0.807293544703121,0.0869628336920583,0.0553355113095628,0.0048121328672785,0.0,0.0,2.3461672483926463,0.5784035644599876,4.163718523614249,0.0,0.1331751997135221,0.0,0.0073693177699008
100006,-68.6437497835,45.2562592587,-8.22890805465493,2.368876141667422,21.85715871555075,1.5442054813795096,0.0868479510282718,0.1058467523242594,0.0091925735623588,0.0,0.0,5.050960966089897,0.5690227102657082,4.144203355419694,0.0,0.1336222418230127,0.0,0.0141434803352527
100007,-68.6976688239,44.8272759862,-9.168291617540527,2.3974093202354863,21.8607994123126,1.5164390903460547,0.0872214703545892,0.1039435196585969,0.0090661066184539,0.0,0.0,4.781831767663229,0.5085751375091473,4.133224245158494,0.0,0.1293707509036986,0.0,0.013447251189806
100008,-69.8848789022,45.0515545607,-6.714049398511588,2.330240785794702,21.85053125271404,0.5668493979351442,0.0902229535501441,0.0388543937655219,0.0035055581639256,0.0,0.0,4.19376820081391,0.5397296223524756,4.154765328381569,0.0,0.1451579311676986,0.0,0.0056400234157782
100009,-69.6814483853,44.4726905408,-5.903644706596809,2.2844813624719578,21.84622770199556,1.3008855378308977,0.0872862006030102,0.0891685148028288,0.0077831808705521,0.0,0.0,3.8056717923188943,0.5889102695585936,4.158352792330844,0.0,0.1401056010219699,0.0,0.0124930083586867
100010,-70.9770838575,44.389592367,-1.6330276953371192,2.849337671138118,21.912703295886544,1.569044547029265,0.1053685241543619,0.1075493330115441,0.0113323144932123,0.0,0.0,2.788204708619352,0.6161453849976698,4.161091622316267,0.0,0.1562953629766456,0.0,0.0168094620409354
