Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
CM_017-3,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.5,-110.5660089,45.597409,-62.27733881211118,84.69968353902925,1011.9117719859864,1.1515795138832243,0.1937635342497317,0.0810047056040379,0.0156957580486974,0.0,0.0,18.397018975894326,13.892756226449546,153.76035248855618,0.0,0.0643221616147145,0.0,0.0052103977654153
CM_018-1,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.78,-102.126046,41.316592,-199.16575449440265,81.05817937900783,1011.6142970115324,3.5925494761315795,0.1865523989512112,0.2527080493996086,0.0471432928497781,0.0,0.0,120.33288226598958,14.064360275299748,153.76995666297842,0.0,0.0664767803569693,0.0,0.0167992174943759
CM_018-2,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.64,-102.126046,41.316592,-199.16575449440265,81.05817937900783,1011.6142970115324,3.5925494761315795,0.1865523989512112,0.2527080493996086,0.0471432928497781,0.0,0.0,120.33288226598958,14.064360275299748,153.76995666297842,0.0,0.0664767803569693,0.0,0.0167992174943759
CM_018-3,-102.126046,41.316592,20.47,8.0,8.26,91.71,-0.86,-102.126046,41.316592,-199.16575449440265,81.05817937900783,1011.6142970115324,3.5925494761315795,0.1865523989512112,0.2527080493996086,0.0471432928497781,0.0,0.0,120.33288226598958,14.064360275299748,153.76995666297842,0.0,0.0664767803569693,0.0,0.0167992174943759
CM_020-1,-79.04489,33.82767,30.16,6.5,4.36,57.87,-18.49,-79.04489,33.82767,-104.33568750279484,83.18926571474617,1011.7871354064732,1.9104232768245064,0.1902770977756051,0.1343834908945447,0.0255701006363683,0.0,0.0,32.24141757540848,14.07189716528292,153.77174461891107,0.0,0.0635363283057204,0.0,0.0085382335963445
CM_020-2,-79.04489,33.82767,30.16,6.5,4.36,57.87,-21.45,-79.04489,33.82767,-104.33568750279484,83.18926571474617,1011.7871354064732,1.9104232768245064,0.1902770977756051,0.1343834908945447,0.0255701006363683,0.0,0.0,32.24141757540848,14.07189716528292,153.77174461891107,0.0,0.0635363283057204,0.0,0.0085382335963445
CM_020-3,-79.04489,33.82767,30.16,6.5,4.36,57.87,-15.72,-79.04489,33.82767,-104.33568750279484,83.18926571474617,1011.7871354064732,1.9104232768245064,0.1902770977756051,0.1343834908945447,0.0255701006363683,0.0,0.0,32.24141757540848,14.07189716528292,153.77174461891107,0.0,0.0635363283057204,0.0,0.0085382335963445
CM_021-1,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.78,-111.0953268,32.3504894,-165.3692085266362,81.61227269316342,1011.6591667650562,3.054002731322212,0.1873683857586315,0.2148254542410779,0.0402514985810155,0.0,0.0,76.35335366106578,14.302241362906186,153.78955149250206,0.0,0.0656165483690408,0.0,0.0140961048091108
CM_021-2,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-4.15,-111.0953268,32.3504894,-165.3692085266362,81.61227269316342,1011.6591667650562,3.054002731322212,0.1873683857586315,0.2148254542410779,0.0402514985810155,0.0,0.0,76.35335366106578,14.302241362906186,153.78955149250206,0.0,0.0656165483690408,0.0,0.0140961048091108
CM_021-3,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.71,-111.0953268,32.3504894,-165.3692085266362,81.61227269316342,1011.6591667650562,3.054002731322212,0.1873683857586315,0.2148254542410779,0.0402514985810155,0.0,0.0,76.35335366106578,14.302241362906186,153.78955149250206,0.0,0.0656165483690408,0.0,0.0140961048091108
