Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
CM_005-3,-122.58061,48.81862,5.31,6.3,11.04,87.15,-2.56,-122.58061,48.81862,-106.32515802750795,75.88854815918216,912.0973551100466,2.389685993019283,0.1408386271554006,0.1668338836477597,0.0234966551359542
CM_006-1,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-3657.26,-119.8217832,38.9745676,-2763.7326972180786,242.15971111933936,942.1107532232256,5.359612803763806,0.4524966180192963,0.3741767836913285,0.1693137291616639
CM_006-2,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-2199.18,-119.8217832,38.9745676,-2763.7326972180786,242.15971111933936,942.1107532232256,5.359612803763806,0.4524966180192963,0.3741767836913285,0.1693137291616639
CM_006-3,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-2196.81,-119.8217832,38.9745676,-2763.7326972180786,242.15971111933936,942.1107532232256,5.359612803763806,0.4524966180192963,0.3741767836913285,0.1693137291616639
CM_007-1,-121.580361,39.007299,13.15,6.5,10.53,100.23,-2.13,-121.580361,39.007299,-73.09151860262931,76.70476532448637,912.1655630087408,4.775143902607969,0.1421317573091396,0.3333725872671919,0.0473828316669804
CM_007-2,-121.580361,39.007299,13.15,6.5,10.53,100.23,-1.78,-121.580361,39.007299,-73.09151860262931,76.70476532448637,912.1655630087408,4.775143902607969,0.1421317573091396,0.3333725872671919,0.0473828316669804
CM_007-3,-121.580361,39.007299,13.15,6.5,10.53,100.23,-6.94,-121.580361,39.007299,-73.09151860262931,76.70476532448637,912.1655630087408,4.775143902607969,0.1421317573091396,0.3333725872671919,0.0473828316669804
CM_008-1,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2719.07,-117.611779,33.94849,-3036.825194838625,265.95367942251016,947.6341733202364,4.092343458995296,0.4893102471070725,0.2857034583117224,0.139797629785854
CM_008-2,-117.611779,33.94849,29.98,9.5,18.88,249.65,-3664.98,-117.611779,33.94849,-3036.825194838625,265.95367942251016,947.6341733202364,4.092343458995296,0.4893102471070725,0.2857034583117224,0.139797629785854
CM_008-3,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2756.74,-117.611779,33.94849,-3036.825194838625,265.95367942251016,947.6341733202364,4.092343458995296,0.4893102471070725,0.2857034583117224,0.139797629785854
CM_009-1,-121.10824,37.7323106,16.62,6.25,9.35,95.97,-16.93,-121.10824,37.7323106,-102.59654062048028,75.89737920521453,912.0980227930122,5.078967671112799,0.1406958194254169,0.3545837837977101,0.0498884560163836
CM_009-2,-121.10824,37.7323106,16.62,6.25,9.35,95.97,-15.64,-121.10824,37.7323106,-102.59654062048028,75.89737920521453,912.0980227930122,5.078967671112799,0.1406958194254169,0.3545837837977101,0.0498884560163836
CM_009-3,-121.10824,37.7323106,16.62,6.25,9.35,95.97,-13.12,-121.10824,37.7323106,-102.59654062048028,75.89737920521453,912.0980227930122,5.078967671112799,0.1406958194254169,0.3545837837977101,0.0498884560163836
CM_010-1,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-6.64,-79.8466751,33.666607,-128.06102385137177,75.29071361098245,912.047626632186,3.19873775138821,0.1398340257461386,0.2233171401572051,0.0312273347262966
CM_010-2,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-4.16,-79.8466751,33.666607,-128.06102385137177,75.29071361098245,912.047626632186,3.19873775138821,0.1398340257461386,0.2233171401572051,0.0312273347262966
CM_010-3,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-5.69,-79.8466751,33.666607,-128.06102385137177,75.29071361098245,912.047626632186,3.19873775138821,0.1398340257461386,0.2233171401572051,0.0312273347262966
CM_011-1,-73.506215,42.505483,24.95,6.5,8.49,102.7,-93.9,-73.506215,42.505483,-127.87306763760547,75.20696806922786,912.0401923175098,0.4419548459892485,0.1394966718029318,0.0308546995583192,0.0043041278978648
