Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-87.6021584471,35.772649893,-1990.39017248,275.180145656,1252.22859803,0.021003120572,0.302471448131,0.00153375447063,0.000463916935809,0,0,1844.5834397,250.00851413,186.429255279,0,0.200299127839,0,0.000307209682786,101321
-84.4600478681,33.9894869254,-1012.37153267,173.79025811,1219.02794407,0.0526336961728,0.208683900428,0.0038435796497,0.000802093192907,0,0,843.990639006,71.3247321518,133.878964029,0,0.10338152107,0,0.000397355110539,100865
-92.4815561608,35.9809920622,-1351.40997524,209.272267158,1229.19293802,0.0504188181596,0.228632205412,0.00368183801502,0.000841786745345,0,0,1186.32115429,154.540332012,155.466480661,0,0.103043443319,0,0.000379389266811,102130
-93.6229328632,36.2646303517,-962.813466988,152.989597505,1214.65216504,0.0885695373501,0.188880590414,0.00646779717359,0.00122164134883,0,0,322.844920067,22.6284416594,132.772047216,0,0.083563186654,0,0.000540469742457,102115
-71.260559577,42.2562586274,-574.632901796,154.34110707,1214.92336178,0.0942450911372,0.18973312129,0.00688225491878,0.00130579170725,0,0,500.127409981,28.2231757279,132.824418109,0,0.0786893927897,0,0.000541560460583,100038
-70.9727784362,42.0354548202,-1255.15234682,183.159263969,1220.34109646,0.0915808499401,0.215725449393,0.00668769850357,0.00144270676509,0,0,819.827624873,73.473244986,135.614684766,0,0.0940846621379,0,0.000629209854188,100043
-82.5440657876,35.5682285611,-364.824850941,148.532652713,1214.06500444,0.111470707866,0.184525834695,0.00814015688514,0.00150206924378,0,0,205.450065705,19.1988136252,132.57554302,0,0.0829496863505,0,0.000675223460466,101210
-72.7060986226,41.960393717,-1369.82109337,202.464441201,1226.67833797,0.107466473915,0.231188784471,0.00784774739757,0.00181431118168,0,0,1143.29976111,118.560229921,134.502286797,0,0.109317124486,0,0.000857893179192,100099
-71.4519541948,42.1228213174,-1223.55411556,178.92522929,1219.19608428,0.114874691225,0.216660823732,0.00838873302779,0.00181750980787,0,0,797.976421811,57.4376009588,133.012589988,0,0.0968145398341,0,0.000812151327876,102551
-71.4646272019,42.2604393318,-709.53228818,162.208719936,1216.52853033,0.141400677778,0.199684689609,0.010325795205,0.00206190321047,0,0,713.590700664,48.9729059654,132.946576277,0,0.0925571881498,0,0.000955726569583,100033
