Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate,Observed_RR_percent_error
CM_006-1,-119.8217832,38.9745676,17.8,7.5,7.75,,-3657.26,-119.8217832,38.9745676,-2655.030685306249,300.53208404925056,1242.9745809517149,5.167572767801174,0.375499660137676,0.3773623927805364,0.1416994502378316,3.5631558360699276,3.4240695447704708,-3657.26,-2655.030685306249,27.403830044726142
CM_006-2,-119.8217832,38.9745676,17.8,7.5,7.75,,-2199.18,-119.8217832,38.9745676,-2655.030685306249,300.53208404925056,1242.9745809517149,5.167572767801174,0.375499660137676,0.3773623927805364,0.1416994502378316,3.3422607772495927,3.4240695447704708,-2199.18,-2655.030685306249,20.728211665541206
CM_006-3,-119.8217832,38.9745676,17.8,7.5,7.75,,-2196.81,-119.8217832,38.9745676,-2655.030685306249,300.53208404925056,1242.9745809517149,5.167572767801174,0.375499660137676,0.3773623927805364,0.1416994502378316,3.3417924968295583,3.4240695447704708,-2196.81,-2655.030685306249,20.85845773217752
CM_007-1,-121.580361,39.007299,13.15,6.5,10.71,,-2.13,-121.580361,39.007299,-88.42565564661011,160.12206822840557,1215.5269087737815,4.485450596449784,0.1968189172652138,0.3275503695510419,0.0644681090848567,0.3283796034387377,1.9465782886468028,-2.13,-88.42565564661011,4051.4392322352164
CM_007-2,-121.580361,39.007299,13.15,6.5,10.71,,-1.78,-121.580361,39.007299,-88.42565564661011,160.12206822840557,1215.5269087737815,4.485450596449784,0.1968189172652138,0.3275503695510419,0.0644681090848567,0.250420002308894,1.9465782886468028,-1.78,-88.42565564661011,4867.733463292703
CM_007-3,-121.580361,39.007299,13.15,6.5,10.71,,-6.94,-121.580361,39.007299,-88.42565564661011,160.12206822840557,1215.5269087737815,4.485450596449784,0.1968189172652138,0.3275503695510419,0.0644681090848567,0.8413594704548549,1.9465782886468028,-6.94,-88.42565564661011,1174.1448940433734
CM_008-1,-117.611779,33.94849,29.98,9.5,19.48,,-2719.07,-117.611779,33.94849,-3187.862347072331,365.742566194036,1260.3984716726286,3.923200008880728,0.4316675493092477,0.2864919778067875,0.1236692899566153,3.434420388250395,3.503499560152686,-2719.07,-3187.862347072331,17.24090762916478
CM_008-2,-117.611779,33.94849,29.98,9.5,19.48,,-3664.98,-117.611779,33.94849,-3187.862347072331,365.742566194036,1260.3984716726286,3.923200008880728,0.4316675493092477,0.2864919778067875,0.1236692899566153,3.564071609014435,3.503499560152686,-3664.98,-3187.862347072331,13.01828803779745
CM_008-3,-117.611779,33.94849,29.98,9.5,19.48,,-2756.74,-117.611779,33.94849,-3187.862347072331,365.742566194036,1260.3984716726286,3.923200008880728,0.4316675493092477,0.2864919778067875,0.1236692899566153,3.440395807857696,3.503499560152686,-2756.74,-3187.862347072331,15.638846865222373
CM_009-1,-121.10824,37.7323106,16.62,6.25,9.51,,-16.93,-121.10824,37.7323106,-111.39133803573732,158.65515522577817,1215.3361155261734,4.816950570658867,0.1950757261072391,0.3517581802767444,0.068619482431647,1.2286569581089353,2.0468514207341073,-16.93,-111.39133803573732,557.9523806009294
CM_009-2,-121.10824,37.7323106,16.62,6.25,9.51,,-15.64,-121.10824,37.7323106,-111.39133803573732,158.65515522577817,1215.3361155261734,4.816950570658867,0.1950757261072391,0.3517581802767444,0.068619482431647,1.1942367487238292,2.0468514207341073,-15.64,-111.39133803573732,612.2208314305456
CM_009-3,-121.10824,37.7323106,16.62,6.25,9.51,,-13.12,-121.10824,37.7323106,-111.39133803573732,158.65515522577817,1215.3361155261734,4.816950570658867,0.1950757261072391,0.3517581802767444,0.068619482431647,1.1179338350396415,2.0468514207341073,-13.12,-111.39133803573732,749.0193447845832
CM_015-1,-106.046835,39.480297,11.05,6.5,7.99,,-40.73,-106.04683500000002,39.480297,-104.66665071078558,159.10260755082217,1215.392941608932,4.062105234162225,0.1956449707985294,0.2966355424041853,0.0580352520314727,1.6099144100859977,2.0198083271476452,-40.73,-104.66665071078558,156.97680017379224
CM_015-2,-106.046835,39.480297,11.05,6.5,7.99,,-33.1,-106.04683500000002,39.480297,-104.66665071078558,159.10260755082217,1215.392941608932,4.062105234162225,0.1956449707985294,0.2966355424041853,0.0580352520314727,1.5198279937757189,2.0198083271476452,-33.1,-104.66665071078558,216.2134462561498
