Sample_ID,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
100001,-67.9273612252,47.1601807342,-3.577093208043156,2.2287292759323614,19.443797007066813,1.2895060216089331,0.1549405539601457,0.0888351305392718,0.0137641643368766,0.0,0.0,0.531637222745189,0.8030011114222558,5.181589989303157,0.0,0.1253203193810401,0.0,0.0111328469314379
100002,-68.0024586084,46.8479089414,-11.405181084691636,2.1214475800966666,19.435308814811908,1.884564915757536,0.1634339366340371,0.1298292272355316,0.0212185016972578,0.0,0.0,2.4989010468550803,0.5994866570516143,5.1392198316768685,0.0,0.1404548482152858,0.0,0.0182351444052744
100003,-67.8319392853,46.7736187052,-9.225856076746904,1.9138006995436645,19.409371405021734,2.0141835880797694,0.1405957513571196,0.1387587641924089,0.019508892709017,0.0,0.0,2.610267637515625,0.3729313946064476,5.136121571528337,0.0,0.1079531277292504,0.0,0.014979442594416
100004,-67.2980373631,45.1687180464,-11.715456419611323,2.245074896186064,19.451013420062196,1.363018878133801,0.1597902165299541,0.0938994916948353,0.0150042201099703,0.0,0.0,3.119281490598802,0.8429341455913621,5.165654513134736,0.0,0.1331667657883895,0.0,0.0125042916181749
100005,-67.9355420529,44.6060839859,-4.8759889163102175,2.0402632082666137,19.42277779094181,0.7509691679653201,0.1457748920893948,0.0517348837068086,0.0075416470896173,0.0,0.0,0.6278393510039757,0.7079059032642115,5.169038168587842,0.0,0.12140436405378,0.0,0.0062808406558213
100006,-68.6437497835,45.2562592587,-8.38273289865182,1.899872193633555,19.408245277274272,1.5220072608691562,0.1317760920147441,0.1048523321607531,0.0138170305707758,0.0,0.0,2.382831688976732,0.6026615477402941,5.156880619565874,0.0,0.1038338514290844,0.0,0.0108872214795726
100007,-68.6976688239,44.8272759862,-8.317804829320979,1.8690901325334912,19.40492283123658,1.486294363713509,0.1305544840631901,0.1023920412992966,0.0133677401240065,0.0,0.0,2.1573703571933804,0.563626797379223,5.153859501279124,0.0,0.102600709311126,0.0,0.0105054960651219
100008,-69.8848789022,45.0515545607,-6.375548834102418,1.850573424391652,19.402970289616263,0.5035393903635037,0.1307331961066928,0.0346892427991879,0.0045350355816588,0.0,0.0,1.50784946278689,0.5639532013884834,5.154638722877304,0.0,0.1034964632466937,0.0,0.0035902139424217
100009,-69.6814483853,44.4726905408,-5.604231476877176,1.8958772187053503,19.40749267587257,1.2681461305770367,0.1342431167540785,0.0873636300760514,0.0117279659923594,0.0,0.0,1.4389980154048974,0.5709576806647662,5.154786057188987,0.0,0.106350665147947,0.0,0.0092911801683272
100010,-70.9770838575,44.389592367,-1.8581780562582728,2.529111424227948,19.482344202136623,1.540725729687801,0.181096504035859,0.1061418628749445,0.0192219202985059,0.0,0.0,1.63205438310605,0.8056660247527091,5.174351537516995,0.0,0.148295126492069,0.0,0.0157403209811437
100011,-70.2064326548,44.0731455038,-10.052343641696726,2.130456133036849,19.441171370353597,2.178397072589093,0.1338842540111414,0.1500715662175541,0.0200922196913208,0.0,0.0,3.9680901360720777,1.0400529468286703,5.188759613928094,0.0,0.0989986673755748,0.0,0.0148568850665031
100013,-69.9744186896,43.918531399,-7.359918453506935,2.033902604043638,19.424354884449706,2.055800346511181,0.1350568514343001,0.1416257769134996,0.0191275315118738,0.0,0.0,3.662375602310121,0.8179626769037297,5.175907785984203,0.0,0.1026290754094075,0.0,0.0145349225387714
100014,-70.3019546667,43.7268608231,-4.394568345037252,2.1025065744190075,19.429526946434283,0.9678289232357054,0.147916735903766,0.0666745306299942,0.0098622789387043,0.0,0.0,0.747844864963661,0.7346083596934625,5.172294411023156,0.0,0.1202370806045421,0.0,0.0080167509136286
100015,-70.7813953823,43.8061260977,-4.0445150315932805,2.1082569919811864,19.43069867948673,1.0755728831418645,0.1547224499960821,0.0740971006550177,0.0114644849509506,0.0,0.0,1.9682315844869316,0.5999316338872148,5.152592447359578,0.0,0.1243945147295731,0.0,0.0092172728788492
100016,-70.8521447672,43.4072254227,-4.543870736711187,2.1037569408244785,19.430788896420577,0.1597089013080146,0.1499153933332417,0.0110024775830662,0.0016494407545055,0.0,0.0,1.2408187438833551,0.7503806031236149,5.169855528723893,0.0,0.1264249774484206,0.0,0.0013909879803158
100017,-70.7435056312,43.3151044661,-5.960955363684713,1.9498726833271416,19.414330240736327,0.1760309124660315,0.1419271851332148,0.0121269143577597,0.0017211388191483,0.0,0.0,1.928029137363268,0.6374711638238694,5.156353450598184,0.0,0.1184461837121948,0.0,0.0014363867258812
100018,-71.1021736139,43.2522405659,-2.9282814691876395,2.353265654591296,19.459736615525767,0.3868363276751472,0.1653503951932606,0.0266494728139982,0.0044065008614866,0.0,0.0,1.0209951945645697,0.8536826084642749,5.184385979665092,0.0,0.1362614504662656,0.0,0.0036312958197967
100019,-70.8894448683,43.1802865919,-8.490466363018667,1.8245524067232712,19.400452750841872,0.770728836032623,0.1263366700050095,0.0530961434937007,0.0067079899591022,0.0,0.0,1.6903888920435857,0.5383286838266497,5.152120171732191,0.0,0.0980994650219931,0.0,0.005208703271463
