Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate,Observed_RR_percent_error
CM_009-3,-121.10824,37.7323106,16.62,6.25,9.51,,-13.12,-121.10824,37.7323106,-76.80334472299593,212.68139496344696,1344.573498630719,5.213275913041928,0.2229407639483386,0.3728326524546885,0.0831195963631336,1.1179338350396415,1.8853801336136802,-13.12,-76.80334472299593,485.3913469740544
CM_016-1,-83.96496,43.40991,26.1,7.2,11.71,,-3860.77,-83.96496,43.40991,-3874.546568411645,480.3999499605183,1413.3261224610935,3.455376680734485,0.4962611060983484,0.2471147268237737,0.122633427666757,3.5866739299052934,3.5882208850722477,-3860.77,-3874.546568411645,0.35683473534152005
CM_016-2,-83.96496,43.40991,26.1,7.2,11.71,,-3462.55,-83.96496,43.40991,-3874.546568411645,480.3999499605183,1413.3261224610935,3.455376680734485,0.4962611060983484,0.2471147268237737,0.122633427666757,3.5393960534276854,3.5882208850722477,-3462.55,-3874.546568411645,11.898646038660656
CM_016-3,-83.96496,43.40991,26.1,7.2,11.71,,-3840.88,-83.96496,43.40991,-3874.546568411645,480.3999499605183,1413.3261224610935,3.455376680734485,0.4962611060983484,0.2471147268237737,0.122633427666757,3.584430738784042,3.5882208850722477,-3840.88,-3874.546568411645,0.8765326803140081
CM_022-1,-123.2497244,44.550507,15.67,6.25,9.59,,-6.39,-123.24972440000002,44.550507,-58.03546590246842,213.68071918799825,1344.7327322383055,4.056969230484173,0.2241300181091196,0.2901382210261515,0.065028684732739,0.8055008581584001,1.7636934752602373,-6.39,-58.03546590246842,808.2232535597562
CM_022-2,-123.2497244,44.550507,15.67,6.25,9.59,,-4.79,-123.24972440000002,44.550507,-58.03546590246842,213.68071918799825,1344.7327322383055,4.056969230484173,0.2241300181091196,0.2901382210261515,0.065028684732739,0.6803355134145632,1.7636934752602373,-4.79,-58.03546590246842,1111.5963653960002
CM_022-3,-123.2497244,44.550507,15.67,6.25,9.59,,-9.54,-123.24972440000002,44.550507,-58.03546590246842,213.68071918799825,1344.7327322383055,4.056969230484173,0.2241300181091196,0.2901382210261515,0.065028684732739,0.9795483747040951,1.7636934752602373,-9.54,-58.03546590246842,508.3382170070065
CM_023-1,-123.27687,44.55596,19.14,6.25,8.57,,-2228.76,-123.27687,44.55596,-2502.939583274828,316.6938410199073,1366.430802135288,2.103745926231189,0.3274240629060173,0.1504514986067286,0.049261440944114,3.3480633047801924,3.398450366601019,-2228.76,-2502.939583274828,12.301889089665444
CM_023-2,-123.27687,44.55596,19.14,6.25,8.57,,-2718.25,-123.27687,44.55596,-2502.939583274828,316.6938410199073,1366.430802135288,2.103745926231189,0.3274240629060173,0.1504514986067286,0.049261440944114,3.4342893967038757,3.398450366601019,-2718.25,-2502.939583274828,7.920920324663744
CM_023-3,-123.27687,44.55596,19.14,6.25,8.57,,-2289.87,-123.27687,44.55596,-2502.939583274828,316.6938410199073,1366.430802135288,2.103745926231189,0.3274240629060173,0.1504514986067286,0.049261440944114,3.3598108273681695,3.398450366601019,-2289.87,-2502.939583274828,9.304876839070687
CM_027-1,-95.28318,29.33381,32.93,7.5,11.14,,-3293.85,-95.28318,29.33381,-2749.5331135772094,340.3344962336426,1371.3234443821227,2.856000193094592,0.3528076035932793,0.2042497165244503,0.0720608530215979,3.517703817767683,3.4392589544078813,-3293.85,-2749.5331135772094,16.52524815710462
CM_027-2,-95.28318,29.33381,32.93,7.5,11.14,,-2717.18,-95.28318,29.33381,-2749.5331135772094,340.3344962336426,1371.3234443821227,2.856000193094592,0.3528076035932793,0.2042497165244503,0.0720608530215979,3.434118409274495,3.4392589544078813,-2717.18,-2749.5331135772094,1.190687167475455
CM_027-3,-95.28318,29.33381,32.93,7.5,11.14,,-1941.4,-95.28318,29.33381,-2749.5331135772094,340.3344962336426,1371.3234443821227,2.856000193094592,0.3528076035932793,0.2042497165244503,0.0720608530215979,3.288115025288103,3.4392589544078813,-1941.4,-2749.5331135772094,41.626306458082276
CM_032-1,-96.798,46.804,15.02,7.6,9.44,,-4001.81,-96.798,46.804,-4171.858823396804,519.1006251997795,1427.162533053278,4.48454147626501,0.5443479660219023,0.3207164787607321,0.1745813628831111,3.602256465132177,3.6203296033841337,-4001.81,-4171.858823396804,4.249297777675701
CM_032-2,-96.798,46.804,15.02,7.6,9.44,,-3971.85,-96.798,46.804,-4171.858823396804,519.1006251997795,1427.162533053278,4.48454147626501,0.5443479660219023,0.3207164787607321,0.1745813628831111,3.5989928386646377,3.6203296033841337,-3971.85,-4171.858823396804,5.035659035381598
CM_032-3,-96.798,46.804,15.02,7.6,9.44,,-4007.87,-96.798,46.804,-4171.858823396804,519.1006251997795,1427.162533053278,4.48454147626501,0.5443479660219023,0.3207164787607321,0.1745813628831111,3.6029136262328714,3.6203296033841337,-4007.87,-4171.858823396804,4.091670223754863
CM_034-1,-84.37418,46.49794,20.7,6.5,6.26,,-1542.53,-84.37418,46.49794,-1802.3076673231524,240.28768421719772,1349.3157541327234,3.9648077712133336,0.2492862236489804,0.2835472018882459,0.0706844111849558,3.1882336191932925,3.2558289302697068,-1542.53,-1802.3076673231524,16.841012318927504
CM_034-2,-84.37418,46.49794,20.7,6.5,6.26,,-1776.15,-84.37418,46.49794,-1802.3076673231524,240.28768421719772,1349.3157541327234,3.9648077712133336,0.2492862236489804,0.2835472018882459,0.0706844111849558,3.249479640170859,3.2558289302697068,-1776.15,-1802.3076673231524,1.472717243653536
CM_034-3,-84.37418,46.49794,20.7,6.5,6.26,,-1842.39,-84.37418,46.49794,-1802.3076673231524,240.28768421719772,1349.3157541327234,3.9648077712133336,0.2492862236489804,0.2835472018882459,0.0706844111849558,3.265381567728317,3.2558289302697068,-1842.39,-1802.3076673231524,2.1755617799080396
CM_035-1,-92.785556,45.084433,7.86,6.5,13.71,,-2420.28,-92.785556,45.084433,-1952.5611346055728,271.45736942598944,1355.8662963391837,1.7829514268968567,0.2821485346487367,0.1275095584380746,0.0359766350670101,3.383865612022011,3.2906046405038594,-2420.28,-1952.5611346055728,19.32498989350106
CM_040-1,-91.191226,30.438365,22.7,7.75,8.48,,-3601.52,-91.191226,30.438365,-3400.3071344686823,420.5586359675706,1393.765981050395,7.25340356301886,0.4364118174391091,0.5187344262672369,0.2263818337355184,3.556485830848241,3.531518146683624,-3601.52,-3400.3071344686823,5.5868873567637465
CM_040-2,-91.191226,30.438365,22.7,7.75,8.48,,-3105.59,-91.191226,30.438365,-3400.3071344686823,420.5586359675706,1393.765981050395,7.25340356301886,0.4364118174391091,0.5187344262672369,0.2263818337355184,3.4921441196182794,3.531518146683624,-3105.59,-3400.3071344686823,9.489891919689404
CM_040-3,-91.191226,30.438365,22.7,7.75,8.48,,-3855.6,-91.191226,30.438365,-3400.3071344686823,420.5586359675706,1393.765981050395,7.25340356301886,0.4364118174391091,0.5187344262672369,0.2263818337355184,3.586091971599143,3.531518146683624,-3855.6,-3400.3071344686823,11.80861255138805
CM_050-1,-121.92941,45.79232,5.17,6.5,12.3,,-10.54,-121.92941,45.79232,-34.0654848532411,214.79979754468485,1344.9044963530555,5.416467724162789,0.2251979884385474,0.3873641184965575,0.0872336202786958,1.0228406108765278,1.5323145746225066,-10.54,-34.0654848532411,223.2019435791376
CM_050-2,-121.92941,45.79232,5.17,6.5,12.3,,-12.27,-121.92941,45.79232,-34.0654848532411,214.79979754468485,1344.9044963530555,5.416467724162789,0.2251979884385474,0.3873641184965575,0.0872336202786958,1.0888445627270043,1.5323145746225066,-12.27,-34.0654848532411,177.63231339234804
CM_050-3,-121.92941,45.79232,5.17,6.5,12.3,,-7.84,-121.92941,45.79232,-34.0654848532411,214.79979754468485,1344.9044963530555,5.416467724162789,0.2251979884385474,0.3873641184965575,0.0872336202786958,0.8943160626844384,1.5323145746225066,-7.84,-34.0654848532411,334.50873537297326
CM_051-1,-121.928947,45.792427,5.05,6.5,12.44,,-1.94,-121.928947,45.792427,-29.70139100832255,215.1030274800286,1344.9535241274812,5.416026311526099,0.2255323502153611,0.3873325504293941,0.0873560204132511,0.287801729930226,1.4727767891519745,-1.94,-29.70139100832255,1430.9995365114717
CM_051-2,-121.928947,45.792427,5.05,6.5,12.44,,-2.15,-121.928947,45.792427,-29.70139100832255,215.1030274800286,1344.9535241274812,5.416026311526099,0.2255323502153611,0.3873325504293941,0.0873560204132511,0.33243845991560533,1.4727767891519745,-2.15,-29.70139100832255,1281.4600468987232
CM_051-3,-121.928947,45.792427,5.05,6.5,12.44,,-3.19,-121.928947,45.792427,-29.70139100832255,215.1030274800286,1344.9535241274812,5.416026311526099,0.2255323502153611,0.3873325504293941,0.0873560204132511,0.5037906830571811,1.4727767891519745,-3.19,-29.70139100832255,831.0780880351896
CM_052-1,-121.92897,45.792488,4.67,6.5,12.28,,-5.6,-121.92897,45.792488,-31.493408101815213,214.97613336143652,1344.9329072471603,5.414673556488155,0.225396640107903,0.3872358067969199,0.0872816497814988,0.7481880270062004,1.4982196609452971,-5.6,-31.493408101815213,462.3822875324145
CM_052-2,-121.92897,45.792488,4.67,6.5,12.28,,-4.87,-121.92897,45.792488,-31.493408101815213,214.97613336143652,1344.9329072471603,5.414673556488155,0.225396640107903,0.3872358067969199,0.0872816497814988,0.6875289612146344,1.4982196609452971,-4.87,-31.493408101815213,546.6818912077046
CM_052-3,-121.92897,45.792488,4.67,6.5,12.28,,-5.14,-121.92897,45.792488,-31.493408101815213,214.97613336143652,1344.9329072471603,5.414673556488155,0.225396640107903,0.3872358067969199,0.0872816497814988,0.7109631189952758,1.4982196609452971,-5.14,-31.493408101815213,512.7122198796735
CM_053-1,-121.92839,45.79222,11.58,7.5,10.43,,-2.95,-121.92839,45.79222,-33.4840222280054,214.86168856949055,1344.9150353009602,5.184614045137682,0.2252521487651248,0.3707828702422579,0.083519638247369,0.46982201597816303,1.5248376215585429,-2.95,-33.4840222280054,1035.0516009493356
CM_053-2,-121.92839,45.79222,11.58,7.5,10.43,,-3.16,-121.92839,45.79222,-33.4840222280054,214.86168856949055,1344.9150353009602,5.184614045137682,0.2252521487651248,0.3707828702422579,0.083519638247369,0.49968708261840383,1.5248376215585429,-3.16,-33.4840222280054,959.6209565824493
CM_053-3,-121.92839,45.79222,11.58,7.5,10.43,,-5.97,-121.92839,45.79222,-33.4840222280054,214.86168856949055,1344.9150353009602,5.184614045137682,0.2252521487651248,0.3707828702422579,0.083519638247369,0.7759743311293691,1.5248376215585429,-5.97,-33.4840222280054,460.8713941039431
CM_054-1,-121.9284984,45.7922792,14.11,7.0,9.93,,-2.43,-121.9284984,45.7922792,-31.54696338632875,214.9882257685304,1344.9354866499905,5.331398551885581,0.2253884156201391,0.381280311371964,0.0859361652872802,0.38560627359831223,1.4989575617408462,-2.43,-31.54696338632875,1198.2289459394544
CM_054-2,-121.9284984,45.7922792,14.11,7.0,9.93,,-1.98,-121.9284984,45.7922792,-31.54696338632875,214.9882257685304,1344.9354866499905,5.331398551885581,0.2253884156201391,0.381280311371964,0.0859361652872802,0.2966651902615311,1.4989575617408462,-1.98,-31.54696338632875,1493.2809791075126
CM_054-3,-121.9284984,45.7922792,14.11,7.0,9.93,,-2.32,-121.9284984,45.7922792,-31.54696338632875,214.9882257685304,1344.9354866499905,5.331398551885581,0.2253884156201391,0.381280311371964,0.0859361652872802,0.3654879848908996,1.4989575617408462,-2.32,-31.54696338632875,1259.7829045831356
CM_055-1,-121.9284934,45.7922551,16.28,6.5,9.01,,-1.27,-121.9284934,45.7922551,-29.92997462582582,215.098119951934,1344.9530218198174,5.486608867505503,0.2255084955475466,0.3923803326687726,0.0884850985025807,0.10380372095595687,1.476106348652136,-1.27,-29.92997462582582,2256.690915419356
CM_055-2,-121.9284934,45.7922551,16.28,6.5,9.01,,-1.55,-121.9284934,45.7922551,-29.92997462582582,215.098119951934,1344.9530218198174,5.486608867505503,0.2255084955475466,0.3923803326687726,0.0884850985025807,0.1903316981702915,1.476106348652136,-1.55,-29.92997462582582,1830.9661048919886
CM_055-3,-121.9284934,45.7922551,16.28,6.5,9.01,,-1.22,-121.9284934,45.7922551,-29.92997462582582,215.098119951934,1344.9530218198174,5.486608867505503,0.2255084955475466,0.3923803326687726,0.0884850985025807,0.08635983067474821,1.476106348652136,-1.22,-29.92997462582582,2353.2766086742477
CM_069-1,-111.84597,40.66522,4.67,6.5,11.54,,-1590.24,-111.84597,40.66522,-1484.905151365623,230.60838616752767,1347.5705837690884,3.8126816417265017,0.2399800641225949,0.2726677492541829,0.0654348239501824,3.2014626732575473,3.1716987138861743,-1590.24,-1484.905151365623,6.623833423532112
CM_069-2,-111.84597,40.66522,4.67,6.5,11.54,,-1622.5,-111.84597,40.66522,-1484.905151365623,230.60838616752767,1347.5705837690884,3.8126816417265017,0.2399800641225949,0.2726677492541829,0.0654348239501824,3.2101847054724066,3.1716987138861743,-1622.5,-1484.905151365623,8.480422103813687
CM_069-3,-111.84597,40.66522,4.67,6.5,11.54,,-2128.42,-111.84597,40.66522,-1484.905151365623,230.60838616752767,1347.5705837690884,3.8126816417265017,0.2399800641225949,0.2726677492541829,0.0654348239501824,3.328057331181471,3.1716987138861743,-2128.42,-1484.905151365623,30.234392114074154
CM_072-4,-96.8252242,31.1355617,16.31,7.0,13.22,,-469.44,-96.8252242,31.1355617,-402.0790591948085,196.9274197231447,1342.1478908531462,4.431578771259589,0.2063122295893912,0.3169287978250372,0.0653862869003688,2.6715800921631887,2.6043114550652007,-469.44,-402.0790591948085,14.349211998379237
CM_072-5,-96.8252242,31.1355617,16.31,7.0,13.22,,-326.59,-96.8252242,31.1355617,-402.0790591948085,196.9274197231447,1342.1478908531462,4.431578771259589,0.2063122295893912,0.3169287978250372,0.0653862869003688,2.5140028827542698,2.6043114550652007,-326.59,-402.0790591948085,23.114320461376202
CM_072-6,-96.8252242,31.1355617,16.31,7.0,13.22,,-132.3,-96.8252242,31.1355617,-402.0790591948085,196.9274197231447,1342.1478908531462,4.431578771259589,0.2063122295893912,0.3169287978250372,0.0653862869003688,2.121559844187501,2.6043114550652007,-132.3,-402.0790591948085,203.91463280030874
CM_077-1,-105.658917,35.776694,0.39,6.5,10.83,,-7.12,-105.658917,35.776694,-37.37956661207468,214.60878205782032,1344.8748345511738,4.792678520638827,0.2251184468082327,0.3427532083506694,0.0771600699024412,0.8524799936368563,1.5726342617545412,-7.12,-37.37956661207468,424.99391309093653
CM_077-2,-105.658917,35.776694,0.39,6.5,10.83,,-6.18,-105.658917,35.776694,-37.37956661207468,214.60878205782032,1344.8748345511738,4.792678520638827,0.2251184468082327,0.3427532083506694,0.0771600699024412,0.7909884750888159,1.5726342617545412,-6.18,-37.37956661207468,504.8473561824383
CM_077-3,-105.658917,35.776694,0.39,6.5,10.83,,-6.63,-105.658917,35.776694,-37.37956661207468,214.60878205782032,1344.8748345511738,4.792678520638827,0.2251184468082327,0.3427532083506694,0.0771600699024412,0.8215135284047731,1.5726342617545412,-6.63,-37.37956661207468,463.79436820625466
CM_079-1,-81.64963,26.72027,24.15,6.5,8.5,,-54.03,-81.64963,26.72027,-157.77470654964787,207.95536261442376,1343.8262655135154,4.779750125679841,0.2180795178009941,0.341828621226385,0.0745458208876286,1.7326349675391959,2.1980373810890117,-54.03,-157.77470654964787,192.01315296992016
CM_079-2,-81.64963,26.72027,24.15,6.5,8.5,,-82.28,-81.64963,26.72027,-157.77470654964787,207.95536261442376,1343.8262655135154,4.779750125679841,0.2180795178009941,0.341828621226385,0.0745458208876286,1.9152942830226865,2.1980373810890117,-82.28,-157.77470654964787,91.7534109742925
CM_079-3,-81.64963,26.72027,24.15,6.5,8.5,,-91.47,-81.64963,26.72027,-157.77470654964787,207.95536261442376,1343.8262655135154,4.779750125679841,0.2180795178009941,0.341828621226385,0.0745458208876286,1.9612786790850432,2.1980373810890117,-91.47,-157.77470654964787,72.48792669689283
CM_083-1,-98.190709,28.461375,31.07,8.0,7.8,,-45.43,-98.190709,28.461375,-236.00311310121856,204.5842827576218,1343.3127219807218,4.348037889454693,0.2138108403718117,0.3109542879254549,0.0664853976185598,1.657342736814626,2.3729177317572407,-45.43,-236.00311310121856,419.48737200356277
CM_083-3,-98.190709,28.461375,31.07,8.0,7.8,,-53.32,-98.190709,28.461375,-236.00311310121856,204.5842827576218,1343.3127219807218,4.348037889454693,0.2138108403718117,0.3109542879254549,0.0664853976185598,1.7268901407418216,2.3729177317572407,-53.32,-236.00311310121856,342.6164911875817
CM_084-1,-105.751041,39.844312,0.61,6.5,9.59,,-11.39,-105.751041,39.844312,-37.73132679358052,214.60306544418864,1344.8735991623576,5.744010411866818,0.2250579824000745,0.4107886621205253,0.0924512674896713,1.0565237240791003,1.5767020771066242,-11.39,-37.73132679358052,231.26713602792378
CM_084-2,-105.751041,39.844312,0.61,6.5,9.59,,-11.61,-105.751041,39.844312,-95.93018218650106,212.10311156005716,1344.5032460136358,5.744010411866818,0.2226589530566282,0.4107886621205253,0.0914657734352891,1.0648322197385738,1.981955269264271,-11.61,-95.93018218650106,726.2720257235234
CM_084-3,-105.751041,39.844312,0.61,6.5,9.59,,-12.07,-105.751041,39.844312,-37.73132679358052,214.60306544418864,1344.8735991623576,5.744010411866818,0.2250579824000745,0.4107886621205253,0.0924512674896713,1.0817072700973491,1.5767020771066242,-12.07,-37.73132679358052,212.60419878691403
CM_086-4,-121.433908,38.257823,21.46,6.5,7.58,,-655.72,-121.433908,38.257823,-546.5897730688883,192.63328766015948,1341.510722291353,5.281210275907616,0.2011794816081232,0.3776910465091199,0.0759836889447342,2.8167184302078807,2.7376615015950256,-655.72,-546.5897730688883,16.64280896283653
CM_086-5,-121.433908,38.257823,21.46,6.5,7.58,,-694.32,-121.433908,38.257823,-574.1656261574229,192.00450158414372,1341.4195468826506,5.281210275907616,0.2005152818418926,0.3776910465091199,0.0757328266399355,2.841559675359589,2.7590371888274916,-694.32,-574.1656261574229,17.3053309486371
CM_086-6,-121.433908,38.257823,21.46,6.5,7.58,,-669.87,-121.433908,38.257823,-556.4147941529715,192.4143809758987,1341.479016946292,5.281210275907616,0.2009349609938456,0.3776910465091199,0.0758913356980347,2.8259905284311966,2.7453986686485203,-669.87,-556.4147941529715,16.93689907698935
CM_087-4,-121.166009,37.580748,23.48,7.0,7.29,,-29.64,-121.166009,37.580748,-206.8784201659033,206.99842046060468,1343.697635064958,6.787365598413016,0.2161081717792528,0.4854052540947255,0.1049000420344548,1.4718781993072905,2.3157151910443896,-29.64,-206.8784201659033,597.9703784274739
CM_087-5,-121.166009,37.580748,23.48,7.0,7.29,,-76.63,-121.166009,37.580748,-205.77111580089485,207.0047561903827,1343.6982998778851,6.787365598413016,0.2161295609707549,0.4854052540947255,0.1049104244603907,1.8843988255566864,2.3133844125611773,-76.63,-205.77111580089485,168.52553282121215
CM_087-6,-121.166009,37.580748,23.48,7.0,7.29,,-39.93,-121.166009,37.580748,-210.4747986827755,206.92851457590223,1343.6872685102123,6.787365598413016,0.216009722489581,0.4854052540947255,0.1048522542319861,1.6012993101943376,2.323200102792962,-39.93,-210.4747986827755,427.10943822383047
CM_089-1,-116.831793,34.16866,8.32,7.5,9.59,,-3.56,-116.83179300000002,34.16866,-100.92269469127686,211.80739368511496,1344.4557596746397,5.275293701223628,0.2222516990880808,0.3772679167401087,0.0838484355069097,0.5514499979728752,2.0039888379011073,-3.56,-100.92269469127686,2734.90715424935
CM_089-2,-116.831793,34.16866,8.32,7.5,9.59,,-3.77,-116.83179300000002,34.16866,-207.80166154593692,212.09837661138755,1344.493839441747,5.275293701223628,0.2217797398891741,0.3772679167401087,0.0836703804431519,0.5763413502057929,2.3176490157781697,-3.77,-207.80166154593692,5411.980412359069
CM_089-3,-116.831793,34.16866,8.32,7.5,9.59,,-3.35,-116.83179300000002,34.16866,-43.39126586046009,214.31532623697103,1344.8270186759394,5.275293701223628,0.2246701886051323,0.3772679167401087,0.0847608540086655,0.5250448070368452,1.6374023200576178,-3.35,-43.39126586046009,1195.2616674764204
CM_090-4,-121.2992935,38.1490173,15.6,6.5,10.14,,-31.41,-121.2992935,38.1490173,-160.2831620640195,207.94592278840983,1343.8275385599868,4.959294150104433,0.2182411583233801,0.3546688920992824,0.0774033498330173,1.4970679363985049,2.204887901600749,-31.41,-160.2831620640195,410.2934163133382
CM_090-5,-121.2992935,38.1490173,15.6,6.5,10.14,,-29.48,-121.2992935,38.1490173,-227.63821594954305,204.49245606891765,1343.3090405520588,4.959294150104433,0.2141171835634348,0.3546688920992824,0.075940704273862,1.4695274791870139,2.3572451732888395,-29.48,-227.63821594954305,672.1784801544879
CM_090-6,-121.2992935,38.1490173,15.6,6.5,10.14,,-13.61,-121.2992935,38.1490173,-281.02389467289703,210.1919968181333,1344.1916679276228,4.959294150104433,0.2199506198811047,0.3546688920992824,0.0780096426697817,1.1338581252033346,2.4487432483157425,-13.61,-281.02389467289703,1964.8339064871197
CM_091-1,-85.032366,30.423663,26.62,6.5,7.61,,-25.16,-85.032366,30.423663,-116.68774285888,211.01321875937137,1344.331052688473,4.426349345144871,0.2214134378037751,0.3165548101747215,0.0700894887741065,1.4007106367732314,2.0670252391788457,-25.16,-116.68774285888,363.7827617602544
CM_091-2,-85.032366,30.423663,26.62,6.5,7.61,,-26.52,-85.032366,30.423663,-116.44466750844737,211.0285569537579,1344.3335438173112,4.426349345144871,0.2214288115689112,0.3165548101747215,0.0700943554134108,1.4235735197327355,2.066119605153378,-26.52,-116.44466750844737,339.0824566683536
CM_091-3,-85.032366,30.423663,26.62,6.5,7.61,,-42.03,-85.032366,30.423663,-67.51874781583953,212.83492535363283,1344.592404206165,4.426349345144871,0.2231270309309026,0.3165548101747215,0.0706319349211811,1.623559390005437,1.8294243793860536,-42.03,-67.51874781583953,60.64417752995368
CM_092-1,-85.013591,29.945472,26.52,7.5,5.61,,-12.9,-85.013591,29.945472,-225.9348903008928,209.14413959012143,1344.0506755605693,4.289634397949971,0.218949589298279,0.3067775036896836,0.0671688084388074,1.110589710299249,2.3539833026118373,-12.9,-225.9348903008928,1651.4332581464557
CM_092-2,-85.013591,29.945472,26.52,7.5,5.61,,-6.45,-85.013591,29.945472,-169.5760331604596,211.56998044528387,1344.4090425238326,4.289634397949971,0.2212736080419527,0.3067775036896836,0.0678817651075197,0.8095597146352678,2.2293644717315733,-6.45,-169.5760331604596,2529.085785433482
CM_092-3,-85.013591,29.945472,26.52,7.5,5.61,,-6.68,-85.013591,29.945472,-169.46939135507012,211.5728089758406,1344.4094567161435,4.289634397949971,0.2212783019266403,0.3067775036896836,0.0678832050857468,0.8247764624755457,2.229091269701407,-6.68,-169.46939135507012,2436.9669364531455
CM_102-1,-106.52276,35.86754,11.33,7.0,7.86,,-2.54,-106.52276000000002,35.86754,-138.4081452729105,209.51082872575157,1344.0913265481845,4.001767625749744,0.2199714862446436,0.2861904229321727,0.0629537326813731,0.40483371661993806,2.141161648957356,-2.54,-138.4081452729105,5349.139577673642
CM_102-2,-106.52276,35.86754,11.33,7.0,7.86,,-3.51,-106.52276000000002,35.86754,-158.1299698638329,208.44132151180696,1343.9248810956356,4.001767625749744,0.2188815070252271,0.2861904229321727,0.062641791067581,0.5453071164658241,2.1990141881674514,-3.51,-158.1299698638329,4405.127346547947
