Sample_ID,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
100001,-67.9273612252,47.1601807342,-1404.5459636996338,247.4684768703697,1352.5891542936947,1.601491103709704,0.2513701343132189,0.1145322415383682,0.0287899849386936,0.0,0.0,1130.3877334801955,112.05709022751702,329.98265760886994,0.0,0.0973686438262889,0.0,0.0111518490329758
100002,-68.0024586084,46.8479089414,-2394.43661771798,316.3429057143318,1372.796321002628,2.0306045131019874,0.3325379700094534,0.1452207171334087,0.0482914024788607,0.0,0.0,1492.301826959698,160.904587225016,322.76533003268133,0.0,0.1756216026292942,0.0,0.0255038950779446
100003,-67.8319392853,46.7736187052,-1545.4204920144489,227.3339149174484,1347.352165631075,2.1707335920725765,0.2377155371254203,0.1552421886745443,0.0369034802652951,0.0,0.0,670.7273210549553,75.56822676217314,327.3084031287758,0.0,0.0761668727490529,0.0,0.0118243120300584
100004,-67.2980373631,45.1687180464,-2169.6759860355373,314.1192109755005,1374.888563617234,1.319942727727427,0.3192282479169573,0.0943970272196363,0.0301341976078938,0.0,0.0,1687.6502820585254,178.96270886045787,319.9523614198539,0.0,0.1723719864215374,0.0,0.0162714030941366
100005,-67.9355420529,44.6060839859,-1692.381616430962,285.8650247164678,1364.0762063922814,0.4768520130436532,0.2933253736963898,0.034102549686016,0.0100031431306502,0.0,0.0,1550.9179467644033,131.40480039699486,318.8708807944007,0.0,0.1270106535995488,0.0,0.0043313871250319
100006,-68.6437497835,45.2562592587,-1856.0199993133656,306.8711469294976,1375.100813374791,1.4032930878712866,0.3158820620123053,0.10035791177166,0.0317012641096809,0.0,0.0,1973.4044877380388,195.53306597185085,320.8199141935521,0.0,0.1931420813801109,0.0,0.0193833359625399
100007,-68.6976688239,44.8272759862,-1767.0988163508136,288.14309049407814,1368.930547369991,1.32099476448539,0.2978999191402595,0.0944722646828923,0.0281432800100307,0.0,0.0,1766.0952167583705,172.48214723107898,317.6056935439596,0.0,0.1722106438043381,0.0,0.0162691295226947
100008,-69.8848789022,45.0515545607,-1879.5288391459944,302.16709266734404,1374.999628699711,0.2401744592020764,0.3119118535034559,0.0171763171889997,0.0053574969307841,0.0,0.0,1960.600971793178,194.5950901688154,315.7299426342307,0.0,0.1949815794464067,0.0,0.0033490654545836
100009,-69.6814483853,44.4726905408,-1287.547455128471,229.60336490332455,1348.314120743841,1.1044808976974088,0.2395683469929354,0.0789880584766104,0.0189230386014228,0.0,0.0,891.9879758095688,70.16801824934937,323.4420650848904,0.0,0.0704469734025887,0.0,0.0055644696546238
100010,-70.9770838575,44.389592367,-274.8537641396376,209.2450616124499,1344.047020553145,1.4652561369431285,0.2188598998180325,0.1047892613347708,0.0229341672377335,0.0,0.0,395.6389819514018,46.103977576796446,323.5042181770061,0.0,0.0479422597698566,0.0,0.0050238339880029
100011,-70.2064326548,44.0731455038,-4634.171902467517,596.6963859152272,1479.5377672813934,2.0268085542870247,0.5818656120093422,0.1449492453338727,0.0843409813464861,0.0,0.0,2169.748355070775,321.83020092677776,357.75091023023845,0.0,0.2383565174649788,0.0,0.0345495973269587
100013,-69.9744186896,43.918531399,-473.12705929421736,202.4082918067324,1343.028056959091,1.900115570488912,0.2116228883248604,0.1358886696066832,0.0287571527527889,0.0,0.0,399.6700625540652,44.94526099543236,323.20991370534074,0.0,0.0465780834517997,0.0,0.0063294337930941
100014,-70.3019546667,43.7268608231,-1530.523376012619,253.23059747367824,1353.1836626029378,0.8746444452546243,0.2589748873559324,0.0625510742033151,0.016199157395796,0.0,0.0,1042.1856088592842,81.61370576971585,323.1267172649918,0.0,0.0687474488573866,0.0,0.0043002267747669
100015,-70.7813953823,43.8061260977,-1262.6258161893368,226.8853172959984,1347.2177614465331,0.7422458053144855,0.2340214037620604,0.0530824527580572,0.0124224301095737,0.0,0.0,757.6712029359597,59.47230495462862,324.24248442239104,0.0,0.0521826201051272,0.0,0.002769981466522
100016,-70.8521447672,43.4072254227,-648.7247240762605,204.0263065814993,1343.23498916233,0.4666350614372072,0.2129158351574709,0.033371874150907,0.0071054004556103,0.0,0.0,551.9286943633119,46.5535962864444,323.6122012144152,0.0,0.0471061294142433,0.0,0.0015720198225484
100017,-70.7435056312,43.3151044661,-1088.4265676692855,213.536770677848,1344.958255180885,0.4795386159013805,0.2195928532705309,0.034294684782306,0.00753086768336,0.0,0.0,667.5355553260349,57.97475937132265,324.32077663183856,0.0,0.0469011329661677,0.0,0.0016084595710077
100018,-71.1021736139,43.2522405659,-1518.546508797152,266.77382435191373,1362.2794387854594,0.6370393256455091,0.2778286529057078,0.0455585059106866,0.0126574583255627,0.0,0.0,1590.1850154280105,128.3069152648963,307.56166845320024,0.0,0.1329922014179117,0.0,0.0060589259943731
100019,-70.8894448683,43.1802865919,-1768.2827378853406,265.4123637416252,1357.782881011345,0.8604263133849324,0.2700284366976085,0.0615342502510922,0.0166159973986618,0.0,0.0,1135.0485114705662,120.01209617931222,324.52930633179665,0.0,0.1080442251337742,0.0,0.006648420387567
100020,-71.2312026375,43.0816073977,-1444.621738472223,261.3453455315083,1361.532309250928,0.6854160107184397,0.2719192366711481,0.0490182130341068,0.013328995071218,0.0,0.0,1585.2556348384185,129.34592840588158,306.49243711530625,0.0,0.1335431474645841,0.0,0.0065460464516641
100021,-71.0594449203,43.0980643491,-1020.4268944818688,220.8237480940112,1346.602509309348,0.3955906557159022,0.2303731148484752,0.0282910622643009,0.0065175001361991,0.0,0.0,860.3188190248636,41.915033264514165,319.6549398123188,0.0,0.0417388440433766,0.0,0.0011808362356711
100022,-71.527171193,43.2078545482,-3392.200494700905,437.16069477578185,1410.4378555655207,1.979022018811324,0.4349504442191779,0.1415317433504356,0.0615592946413866,0.0,0.0,1778.2789501101986,250.49214236182527,354.6540889477242,0.0,0.2160216281978593,0.0,0.0305739176402426
100023,-71.3479227542,43.2227657814,-1092.272929070688,249.54321761413203,1357.3044852391215,1.048146021521538,0.2613737036205475,0.0749592133395609,0.0195923672110437,0.0,0.0,1496.4190777933354,110.4759001116272,309.0058318353205,0.0,0.1164764516034399,0.0,0.0087309831847773
100024,-71.5018674879,43.0229070829,-2028.309545096904,298.5819480399744,1371.4758337113558,0.4753658784627708,0.3046950114557635,0.0339962672818354,0.0103584930488919,0.0,0.0,1649.8002466905325,168.54879997801598,313.9858546941697,0.0,0.165751425871487,0.0,0.0056349297762724
100025,-71.514167281,42.8933420742,-2235.574982789972,334.31101599739856,1383.0466233136365,0.5514963559034104,0.3374463464480361,0.03944081468548,0.0133091588165492,0.0,0.0,1983.428825558281,206.05271636353663,319.9187444096551,0.0,0.1993015531829678,0.0,0.0078606156256177
100026,-71.4705561494,42.7933420569,-1964.6445273814395,281.38098165559626,1361.29707493054,1.2427887431828992,0.2865449786204596,0.0888792826795435,0.0254679121552115,0.0,0.0,1194.9517925371458,117.39707857782923,322.1537885187456,0.0,0.1047563031310411,0.0,0.0093106650784477
