Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-91.3899381275,37.3475849153,-12.6088305433,2.60307770738,21.8831872238,0.0278300377141,0.101975924093,0.0019075952939,0.000194528792892,0,0,2.61128792436,0.620109730874,4.15499659515,0,0.155777875846,0,0.000297161142858,102150
-79.9725965438,39.760747745,-4.88126314604,2.35229095459,21.8529878881,0.0677274556785,0.0869567935573,0.00464234281849,0.00040368324609,0,0,3.00112320334,0.564375089288,4.15748915996,0,0.129222511398,0,0.000599895197778,101107
-82.2389713643,36.5354166411,-12.0977485859,2.65407283934,21.8932603039,0.0584707224339,0.104845465757,0.00400784490815,0.000420204366076,0,0,3.42606866801,0.635227911298,4.13411323822,0,0.158760311735,0,0.000636286707004,101234
-80.2978641547,38.8853855255,-10.3806057982,2.31545167716,21.8489908788,0.0879483175495,0.0918312836002,0.00602837115736,0.000553593061399,0,0,3.2279608059,0.465818332865,4.14562502733,0,0.137718986732,0,0.000830221167439,103523
-72.4181499338,43.7142450081,-5.05328313324,2.30954247884,21.8478375515,0.100602775116,0.0859658112322,0.00689576429383,0.000592799971585,0,0,2.4160418381,0.611328299392,4.16756189473,0,0.130641560791,0,0.000900873410194,100068
-71.3521754796,42.7816340779,-11.0286464893,2.29959594002,21.8467359199,0.0955735933658,0.0908395811022,0.00655104167659,0.000595093881684,0,0,1.9985182741,0.466177538094,4.14906208502,0,0.133624549105,0,0.0008753799902,102550
-86.9979215741,35.0104232589,-7.90246426718,2.23005222488,21.8394156169,0.107908316016,0.0862688996425,0.0073965187514,0.000638089533868,0,0,3.89659645822,0.407060217515,4.14347824186,0,0.131484587708,0,0.000972528218501,101301
-71.9019858951,41.9770770293,-8.58053791789,2.18973449299,21.8350898968,0.117117134629,0.0858714033694,0.00802773237856,0.000689352645221,0,0,2.88496786518,0.347388338803,4.13948215049,0,0.13199879265,0,0.00105965098169,100054
-74.1161126532,43.9688977411,-8.40882411598,2.19547405106,21.8367840815,0.121104376902,0.0910238054477,0.00830103580248,0.000755591867899,0,0,2.77118558629,0.43528606382,4.14123947336,0,0.135424735298,0,0.00112416557625,104158
-71.7109029692,42.2303806253,-9.18164429743,2.15799213271,21.8317601505,0.130334825992,0.0863896154111,0.00893373207929,0.000771781678516,0,0,2.02453107528,0.312341795848,4.13768111665,0,0.13421524746,0,0.00119904306176,100046
-70.7435056312,43.3151044661,-6.17548304389,2.2128717054,21.8371549725,0.134346000129,0.0861325236249,0.00920867590023,0.00079316649453,0,0,2.18990304305,0.468974984203,4.15301654261,0,0.130064443643,0,0.00119772130765,100017
-91.0982012264,37.4938527774,-11.6360278533,2.47292886784,21.8683683961,0.128131065315,0.0926477041276,0.00878267646309,0.000813694810401,0,0,2.18045891848,0.618602190442,4.15312824111,0,0.138152456409,0,0.00121334832722,102140
-70.8521447672,43.4072254227,-4.86209721017,2.35443402647,21.8536304712,0.134917013345,0.0888520535734,0.00924781570072,0.000821687416078,0,0,1.84786286493,0.572337514078,4.15617239875,0,0.131576659455,0,0.00121679669715,100016
-71.5018674879,43.0229070829,-11.3212700915,2.39921305666,21.8594103573,0.128437181504,0.0933861590993,0.00880365903619,0.00082213990341,0,0,1.44424865714,0.614621668773,4.1568912028,0,0.146575476316,0,0.00129040051655,100024
-73.2727681735,42.09433842,-9.7916397043,2.26376615425,21.8438729129,0.136220800827,0.0899737036973,0.0093371831278,0.000840100948108,0,0,2.66815840882,0.318953346336,4.12994425139,0,0.134977754953,0,0.00126031201618,100123
-73.9061416109,41.3146691515,-7.47718676049,2.16615923727,21.8323477034,0.151073816306,0.0848786083067,0.0103552752597,0.000878941352674,0,0,2.36584901552,0.382279572831,4.14484252364,0,0.130511336966,0,0.00135148081879,100220
-71.9521896582,42.0230114781,-7.91089490626,2.1490819108,21.8307444936,0.152506791656,0.0842745155646,0.0104534978012,0.00088096346315,0,0,2.67949639824,0.374718207434,4.14365704858,0,0.131529379986,0,0.00137494208447,100053
-73.4270844722,41.1395916761,-7.9088204942,2.25565046945,21.8435671788,0.151574484411,0.0850822263749,0.0103895932915,0.000883969728375,0,0,3.72085377237,0.41815480895,4.13565581711,0,0.130714830345,0,0.00135807392446,100141
-73.3986001479,41.4504455218,-4.53431511748,2.39120517129,21.8592006148,0.149366914068,0.0867178448654,0.0102382765438,0.00088784127701,0,0,4.14678980816,0.70390115218,4.16713649226,0,0.132254988882,0,0.00135406315047,100130
-71.0594449203,43.0980643491,-7.07177667205,2.19318708778,21.8358851014,0.152571625417,0.0861653797243,0.0104579417972,0.000901112526092,0,0,2.05713494642,0.567297478924,4.16109217969,0,0.13048516336,0,0.00136460624382,100021
-86.1351997157,35.422818282,-7.73467862203,2.15254009657,21.8306987388,0.16339317304,0.0867524183196,0.0111996990859,0.000971600980151,0,0,2.66081658789,0.41314871702,4.14956868002,0,0.137771117257,0,0.001542995056,101317
-80.493955069,39.1062165618,-10.8493431476,2.46284506312,21.8677033757,0.14828924914,0.0963932312154,0.0101644085683,0.000979780185289,0,0,3.40318457414,0.54336941234,4.13981538153,0,0.146173377211,0,0.00148576592778,103544
-81.3726264907,37.7811521092,-12.0445123279,2.49593251726,21.8710688768,0.149731755764,0.0986952281242,0.0102632844259,0.00101293719771,0,0,2.06639697993,0.575273260001,4.14638460944,0,0.151539773435,0,0.00155529579659,103427
-78.6807991369,41.4975949617,-9.48470894527,2.31116453729,21.8486474887,0.161370878575,0.092415203619,0.0110610819757,0.00102221214303,0,0,3.62129683502,0.450944566763,4.14333258537,0,0.151931450866,0,0.00168052623272,101063
-76.602273646,40.6400421547,-9.5744355514,2.2019535458,21.8358104507,0.167782831277,0.0890195859048,0.0115005859004,0.00102377739451,0,0,2.25799208307,0.380521765886,4.14536992036,0,0.139644913484,0,0.00160599832307,103961
-73.3107955946,42.0484651793,-8.71689885809,2.12577714588,21.828209327,0.178749767899,0.0851571939307,0.0122523088015,0.00104337223671,0,0,1.8111568051,0.335354781385,4.14176648894,0,0.131904913481,0,0.0016161397324,100126
-91.0062332217,37.477176391,-10.3826236207,2.31380515984,21.8491761638,0.177475956851,0.0880136184269,0.0121649960934,0.00107068532433,0,0,2.32276806877,0.532540133117,4.15154836758,0,0.133720344596,0,0.00162670746961,102141
-73.9140263065,41.8001016617,-14.8578022368,3.17384543952,21.9647259411,0.119107435343,0.131986431577,0.00816415649394,0.00107755788247,0,0,3.32441595882,0.867709534803,4.16214703535,0,0.201525007974,0,0.00164528170254,103111
-71.6311427616,42.3273972203,-11.0659826092,2.40640421647,21.860818702,0.163014242191,0.0967214655735,0.0111737254702,0.00108073910339,0,0,2.42885041628,0.45684787175,4.13287766294,0,0.147756006491,0,0.0016509850531,100030
-78.2605426712,40.2146129635,-4.48966693364,2.39374802696,21.8586248268,0.181252389444,0.0894759916988,0.0124238496787,0.00111163627072,0,0,2.27175266853,0.57437335302,4.15222144795,0,0.130326442471,0,0.00161915613042,100454
-91.4609446474,37.1432351374,-8.41426334038,2.21916906643,21.8385488144,0.194516593828,0.085643804635,0.01333303759,0.00114189206655,0,0,2.89440329855,0.431305413828,4.14451485403,0,0.130237851828,0,0.00173646617406,102154
-73.7396750721,42.0144464324,-7.42150437315,2.29018307999,21.8455425667,0.188439256837,0.0889919159604,0.0129164697232,0.00114946138811,0,0,4.0690768851,0.431621363206,4.14651927621,0,0.135406338995,0,0.00174897187796,103109
-79.4059366209,39.5105649203,-7.94661124962,2.31332590919,21.8494928346,0.194066501222,0.0868646565894,0.0133021862291,0.00115548983868,0,0,4.62864933739,0.466183854233,4.1414058759,0,0.13042214076,0,0.00173489960479,101120
-91.3143743492,37.3146237606,-11.2878866045,2.40216938565,21.8591538562,0.181070246418,0.0949459378288,0.0124113647808,0.00117840866885,0,0,1.9555053471,0.571410359651,4.15412156162,0,0.150720081915,0,0.00187064191644,102152
-75.1729853127,41.477361937,-8.53113551648,2.44821281428,21.8668318825,0.195052115379,0.0888454242037,0.013369744633,0.00118784063341,0,0,5.3418258131,0.583487929076,4.14074682505,0,0.137897350796,0,0.0018436523657,100296
-79.1103381165,40.8397782942,-9.19502484145,2.28786066582,21.8462670396,0.191711605504,0.0921716474222,0.013140771141,0.00121120652446,0,0,3.69320892438,0.419456667023,4.13959961226,0,0.148671594857,0,0.00195365940318,101081
-75.8135323417,40.2512117695,-11.8206739644,2.5307019541,21.8748330247,0.175080248729,0.101638552374,0.0120007835405,0.0012197422664,0,0,2.63862331278,0.45568831612,4.13284987316,0,0.15309942971,0,0.00183731311612,100370
-115.085547215,47.3018809799,-6.05362252226,2.18669479746,21.835139895,0.215189878313,0.0839442626678,0.0147500769989,0.00123818433797,0,0,2.88447744957,0.506433504803,4.15378159655,0,0.131594851421,0,0.00194103419112,102702
-71.514167281,42.8933420742,-8.74737855596,2.11910535147,21.8274852594,0.21585603348,0.085724430128,0.0147957382543,0.00126835623018,0,0,1.8487575404,0.359153805936,4.14420226045,0,0.132853827599,0,0.00196567045925,100025
-79.5889140431,40.6024169556,-9.86718763715,2.20637250535,21.8365107567,0.210865889914,0.0884198269626,0.0144536914889,0.00127799290042,0,0,1.65054934406,0.462742794279,4.15223895396,0,0.144590916965,0,0.00208987250592,101096
-74.0473410066,44.0160862191,-7.665671503,2.1835407189,21.834369571,0.21573716938,0.0879577854179,0.0147875907772,0.00130068373643,0,0,2.42202486069,0.433643793992,4.14819664214,0,0.132677412474,0,0.00196197928104,100154
-119.972775825,39.5227100953,-5.91804567811,2.20578136963,21.8371324131,0.222245656354,0.0860551155883,0.0152337115927,0.00131093881195,0,0,3.12615677646,0.474472136526,4.14958029178,0,0.133383784898,0,0.00203193011028,102534
-74.765834875,40.6616748705,-7.94719085056,2.19033491311,21.83488472,0.228626326037,0.0887479412933,0.0156710712393,0.00139077531035,0,0,2.55644998912,0.431770075623,4.14896817743,0,0.136816517566,0,0.0021440613935,100252
-80.1645625197,39.5516902587,-11.2602548832,2.4517970651,21.8662860524,0.21597031911,0.0953167512206,0.0148035719028,0.00141102838023,0,0,2.62312278922,0.545539324606,4.14113229963,0,0.145738725623,0,0.00215745370378,103611
-74.572633889,41.1936032705,-14.4808868528,2.99352737306,21.9363871308,0.181464791714,0.115552177846,0.0124384086805,0.00143728521197,0,0,2.74996639363,0.638089236533,4.13816276392,0,0.163475271204,0,0.00203337223239,100210
-73.3259502449,42.0531561276,-6.00901453534,2.17563255183,21.8335989134,0.249065369599,0.0850642602497,0.0170720547274,0.00145222170633,0,0,2.47992966787,0.515572150007,4.15745017397,0,0.136235648445,0,0.00232582244608,100127
-78.6354192332,37.4145907428,-9.40022383384,2.19303394627,21.8351006435,0.25068345912,0.0848653068939,0.0171829658224,0.00145823766786,0,0,2.73661584356,0.40910911915,4.14699290135,0,0.130620489508,0,0.00224444740692,100607
-79.1226984845,35.77278906,-10.1242354697,2.26040642853,21.8422260541,0.243991500023,0.088441620628,0.0167242690066,0.00147912145477,0,0,3.0605509449,0.459968537951,4.15082271115,0,0.14004216546,0,0.00234210284743,103191
