Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-72.4181499338,43.7142450081,-5.43860628115,2.19618058215,20.8682731423,0.0559026293182,0.149355717863,0.00383313564261,0.00057250072557,0,0,1.43661450296,0.705635334364,5.95536014327,0,0.108590426571,0,0.000416241834535,100068
-86.9979215741,35.0104232589,-9.86705943259,2.02243994935,20.8500628498,0.0630433863802,0.141972229391,0.00432276360365,0.000613712385938,0,0,1.33386614726,0.502423155766,5.93721757832,0,0.102999588137,0,0.00044524287079,101301
-91.3899381275,37.3475849153,-14.8736686678,2.93569040019,20.9686087735,0.0592737950403,0.192971811541,0.00406428998444,0.000784293400924,0,0,3.30282886347,1.08361390895,5.97454694729,0,0.124313393409,0,0.000505245679766,102150
-74.1161126532,43.9688977411,-8.172157498,2.09603403464,20.8577727383,0.0874586643428,0.140552225699,0.00599687219789,0.000842873734647,0,0,2.8371830296,0.706498749938,5.95623577903,0,0.103691976497,0,0.000621827531001,104158
-80.2978641547,38.8853855255,-10.4542108104,2.15282546073,20.8652508434,0.0919103812103,0.148390626954,0.00630211785098,0.000935175219046,0,0,2.69017876788,0.612431554467,5.93920108326,0,0.106668187175,0,0.000672235486529,103523
-71.9521896582,42.0230114781,-8.53515990225,2.03819330043,20.8516370223,0.103054828581,0.139928827204,0.0070662711467,0.000988775034263,0,0,2.02889970329,0.591144679827,5.94522599621,0,0.101765379584,0,0.000719101765488,100053
-73.2727681735,42.09433842,-10.81159333,2.09403959938,20.8572588772,0.100253438825,0.145457036175,0.0068741852457,0.000999898611955,0,0,1.87301231707,0.593680147712,5.94513182349,0,0.108506945789,0,0.000745896845796,100123
-73.9061416109,41.3146691515,-7.88897264812,2.04330972093,20.8523891291,0.106474917233,0.140897811446,0.00730078003964,0.00102866392944,0,0,3.11552376247,0.625764000393,5.94778889164,0,0.103472987767,0,0.000755433523732,100220
-79.9725965438,39.760747745,-6.2933492411,2.09663420918,20.8578578737,0.108715068808,0.14375872001,0.00745438291934,0.00107163254695,0,0,1.32053024584,0.656052716854,5.95036630598,0,0.106389261229,0,0.000793066291709,101107
-71.0594449203,43.0980643491,-7.06512439382,2.0379435188,20.8518820633,0.111762938562,0.140519366882,0.00766336947922,0.0010768518274,0,0,1.76142489176,0.628390195893,5.94799533901,0,0.103649078108,0,0.000794301181723,100021
-70.8521447672,43.4072254227,-4.83616091994,2.29431919955,20.8795201781,0.111490267156,0.154888341578,0.00764467292599,0.00118407071141,0,0,1.22615992374,0.779982549845,5.96193871353,0,0.111103221712,0,0.000849347791016,100016
-73.3107955946,42.0484651793,-8.94840100941,1.94289022731,20.8421480779,0.129799976875,0.135524843543,0.00890013446304,0.00120618933061,0,0,1.42609719737,0.54138674019,5.94200155758,0,0.10223022897,0,0.000909862784024,100126
-81.3726264907,37.7811521092,-13.4068629633,2.57606977466,20.9166523358,0.105730035778,0.174272269189,0.00724970495266,0.00126342253305,0,0,2.55205452051,0.892315609842,5.96094359253,0,0.113402436605,0,0.000822134206298,103427
-82.2389713643,36.5354166411,-13.0703329638,2.52404508027,20.9092842329,0.113401300862,0.172081532562,0.00777570882715,0.00133805589173,0,0,2.18038677469,0.778949560903,5.94903272169,0,0.117598056488,0,0.000914408245888,101234
-71.5018674879,43.0229070829,-12.1037640524,2.2835819084,20.8813787579,0.117388761791,0.166436640352,0.00804912134455,0.00133966871437,0,0,2.06335426517,0.465803373081,5.91713253429,0,0.118742949676,0,0.000955776410749,100024
-71.9019858951,41.9770770293,-10.716402392,2.07692857173,20.8553393005,0.138410219788,0.143159053317,0.00949052223911,0.00135865417923,0,0,1.10800552674,0.563898452379,5.94304513723,0,0.103243891996,0,0.000979838453042,100054
-76.602273646,40.6400421547,-10.4200302913,2.1294906893,20.8665198449,0.132613518862,0.155028992492,0.00909305361915,0.00140968694125,0,0,2.17944035582,0.496797652848,5.91404880654,0,0.116743728,0,0.0010615569784,103961
-78.2605426712,40.2146129635,-4.84463473389,2.27757003548,20.8772496494,0.132730039449,0.155491297997,0.00910104321144,0.00141513302207,0,0,1.74481192877,0.712512506331,5.9551889314,0,0.11175753342,0,0.00101711014086,100454
-73.3986001479,41.4504455218,-6.99344220804,2.06262122455,20.8550692093,0.149566316856,0.139056478823,0.0102554743322,0.00142609014929,0,0,2.15999114604,0.710487001739,5.95426792538,0,0.104916002395,0,0.00107596336959,100130
-71.3521754796,42.7816340779,-13.045050921,2.65548562262,20.9298000058,0.131386797869,0.166245402332,0.00900893972292,0.00149769480882,0,0,4.20410150687,1.15858726437,5.99410231379,0,0.113345748252,0,0.00102112501385,102550
-78.6807991369,41.4975949617,-11.3713523219,2.21197198599,20.8743196504,0.146509929713,0.155756362408,0.0100459037514,0.00156471342541,0,0,1.84162450878,0.604654696811,5.927132945,0,0.11654535481,0,0.00117080341709,101063
