Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
CM_004-3,-73.19778,42.72306,14.89,6.5,11.31,111.85,-9.84,-73.19778,42.72306,-89.3235174059587,119.9232605070586,1119.614543195597,0.6004432142151617,0.1999432141735035,0.040561830352393,0.0081100627334177
CM_006-1,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-3657.26,-119.8217832,38.9745676,-2546.816520605528,310.050066267548,1156.997007688112,5.320673211009644,0.5143724281244972,0.3594282340713742,0.1848799734957928
CM_006-2,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-2199.18,-119.8217832,38.9745676,-2546.816520605528,310.050066267548,1156.997007688112,5.320673211009644,0.5143724281244972,0.3594282340713742,0.1848799734957928
CM_006-3,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-2196.81,-119.8217832,38.9745676,-2546.816520605528,310.050066267548,1156.997007688112,5.320673211009644,0.5143724281244972,0.3594282340713742,0.1848799734957928
CM_007-1,-121.580361,39.007299,13.15,6.5,10.53,100.23,-2.13,-121.580361,39.007299,-90.7375077168866,119.86549212320848,1119.607742370365,4.949494689539483,0.1994746792687503,0.3343539558350817,0.0666951481024408
CM_007-2,-121.580361,39.007299,13.15,6.5,10.53,100.23,-1.78,-121.580361,39.007299,-90.7375077168866,119.86549212320848,1119.607742370365,4.949494689539483,0.1994746792687503,0.3343539558350817,0.0666951481024408
CM_007-3,-121.580361,39.007299,13.15,6.5,10.53,100.23,-6.94,-121.580361,39.007299,-90.7375077168866,119.86549212320848,1119.607742370365,4.949494689539483,0.1994746792687503,0.3343539558350817,0.0666951481024408
CM_008-1,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2719.07,-117.611779,33.94849,-3044.877394341472,378.8272812392483,1178.0999701564035,4.121118891027834,0.5996224529833922,0.2783945614880631,0.1669316298567082
CM_008-2,-117.611779,33.94849,29.98,9.5,18.88,249.65,-3664.98,-117.611779,33.94849,-3044.877394341472,378.8272812392483,1178.0999701564035,4.121118891027834,0.5996224529833922,0.2783945614880631,0.1669316298567082
CM_008-3,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2756.74,-117.611779,33.94849,-3044.877394341472,378.8272812392483,1178.0999701564035,4.121118891027834,0.5996224529833922,0.2783945614880631,0.1669316298567082
CM_010-1,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-6.64,-79.8466751,33.666607,-138.1067804024821,117.0021112507026,1119.3024509789657,3.5783272532809263,0.1947617330352231,0.2417272767128233,0.0470792233344743
CM_010-2,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-4.16,-79.8466751,33.666607,-138.1067804024821,117.0021112507026,1119.3024509789657,3.5783272532809263,0.1947617330352231,0.2417272767128233,0.0470792233344743
CM_010-3,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-5.69,-79.8466751,33.666607,-138.1067804024821,117.0021112507026,1119.3024509789657,3.5783272532809263,0.1947617330352231,0.2417272767128233,0.0470792233344743
CM_011-1,-73.506215,42.505483,24.95,6.5,8.49,102.7,-93.9,-73.506215,42.505483,-172.16786891354187,115.43949031153036,1119.1415246905058,0.7700661930428505,0.1928097010519733,0.0520203968382668,0.0100300371629912
CM_011-2,-73.506215,42.505483,24.95,6.5,8.49,102.7,-82.29,-73.506215,42.505483,-172.16786891354187,115.43949031153036,1119.1415246905058,0.7700661930428505,0.1928097010519733,0.0520203968382668,0.0100300371629912
CM_011-3,-73.506215,42.505483,24.95,6.5,8.49,102.7,-105.08,-73.506215,42.505483,-172.16786891354187,115.43949031153036,1119.1415246905058,0.7700661930428505,0.1928097010519733,0.0520203968382668,0.0100300371629912
CM_012-1,-73.33724,42.763802,22.49,6.5,10.32,119.16,-38.69,-73.33724,42.763802,-115.39694909401209,118.44047091673436,1119.4566983943992,0.9838714481717444,0.1977467594407795,0.0664636152503925,0.0131429645364838
CM_012-2,-73.33724,42.763802,22.49,6.5,10.32,119.16,-33.77,-73.33724,42.763802,-115.39694909401209,118.44047091673436,1119.4566983943992,0.9838714481717444,0.1977467594407795,0.0664636152503925,0.0131429645364838
CM_012-3,-73.33724,42.763802,22.49,6.5,10.32,119.16,-28.09,-73.33724,42.763802,-115.39694909401209,118.44047091673436,1119.4566983943992,0.9838714481717444,0.1977467594407795,0.0664636152503925,0.0131429645364838
CM_013-1,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-38.07,-83.1577589,41.309341,-190.2775824054848,114.50822839977124,1119.0451222442932,3.343270534267601,0.1916102505921725,0.2258484549789964,0.0432748790543804
CM_013-2,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-35.25,-83.1577589,41.309341,-190.2775824054848,114.50822839977124,1119.0451222442932,3.343270534267601,0.1916102505921725,0.2258484549789964,0.0432748790543804
CM_013-3,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-39.92,-83.1577589,41.309341,-190.2775824054848,114.50822839977124,1119.0451222442932,3.343270534267601,0.1916102505921725,0.2258484549789964,0.0432748790543804
CM_014-1,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-46.59,-77.4402867,35.3667814,-179.8296947223452,114.9555197447952,1119.0901687794671,3.454944326904547,0.1918020247398795,0.2333923714135735,0.0447651293959653
CM_014-2,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-56.28,-77.4402867,35.3667814,-179.8296947223452,114.9555197447952,1119.0901687794671,3.454944326904547,0.1918020247398795,0.2333923714135735,0.0447651293959653
CM_014-3,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-32.54,-77.4402867,35.3667814,-179.8296947223452,114.9555197447952,1119.0901687794671,3.454944326904547,0.1918020247398795,0.2333923714135735,0.0447651293959653
CM_015-1,-106.046835,39.480297,11.05,6.5,7.86,71.4,-40.73,-106.04683500000002,39.480297,-99.987871348222,119.3291316369338,1119.551473857371,3.499642332586377,0.1990267102921915,0.2364118624838932,0.0470522752642191
CM_015-2,-106.046835,39.480297,11.05,6.5,7.86,71.4,-33.1,-106.04683500000002,39.480297,-99.987871348222,119.3291316369338,1119.551473857371,3.499642332586377,0.1990267102921915,0.2364118624838932,0.0470522752642191
CM_015-3,-106.046835,39.480297,11.05,6.5,7.86,71.4,-22.8,-106.04683500000002,39.480297,-99.987871348222,119.3291316369338,1119.551473857371,3.499642332586377,0.1990267102921915,0.2364118624838932,0.0470522752642191
CM_016-1,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3860.77,-83.96496,43.40991,-3387.022155199297,425.56352902406826,1194.141347464491,3.4493811789009285,0.6670681684762076,0.2330165632435321,0.1554379320674833
CM_016-2,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3462.55,-83.96496,43.40991,-3387.022155199297,425.56352902406826,1194.141347464491,3.4493811789009285,0.6670681684762076,0.2330165632435321,0.1554379320674833
CM_016-3,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3840.88,-83.96496,43.40991,-3387.022155199297,425.56352902406826,1194.141347464491,3.4493811789009285,0.6670681684762076,0.2330165632435321,0.1554379320674833
CM_018-1,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.78,-102.126046,41.316592,-143.96369394172422,116.93097844515182,1119.2971800128714,3.587461429224798,0.1951873827563544,0.2423443190679917,0.0473025533647521
CM_018-2,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.64,-102.126046,41.316592,-143.96369394172422,116.93097844515182,1119.2971800128714,3.587461429224798,0.1951873827563544,0.2423443190679917,0.0473025533647521
CM_018-3,-102.126046,41.316592,20.47,8.0,8.26,91.71,-0.86,-102.126046,41.316592,-143.96369394172422,116.93097844515182,1119.2971800128714,3.587461429224798,0.1951873827563544,0.2423443190679917,0.0473025533647521
CM_020-1,-79.04489,33.82767,30.16,6.5,4.36,57.87,-18.49,-79.04489,33.82767,-178.36662568523764,115.3683625263908,1119.1370111912993,2.315615774958368,0.1931781903102652,0.1564271391557925,0.0302183116575279
CM_020-2,-79.04489,33.82767,30.16,6.5,4.36,57.87,-21.45,-79.04489,33.82767,-178.36662568523764,115.3683625263908,1119.1370111912993,2.315615774958368,0.1931781903102652,0.1564271391557925,0.0302183116575279
CM_020-3,-79.04489,33.82767,30.16,6.5,4.36,57.87,-15.72,-79.04489,33.82767,-178.36662568523764,115.3683625263908,1119.1370111912993,2.315615774958368,0.1931781903102652,0.1564271391557925,0.0302183116575279
CM_024-1,-84.41527,33.68401,23.66,6.0,7.27,85.82,-4.93,-84.41527,33.68401,-109.46973732197868,118.66459780314209,1119.4781606280849,1.2122017750189358,0.1977260059700532,0.0818880480070986,0.0161913966691275
CM_024-2,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.02,-84.41527,33.68401,-109.46973732197868,118.66459780314209,1119.4781606280849,1.2122017750189358,0.1977260059700532,0.0818880480070986,0.0161913966691275
CM_024-3,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.3,-84.41527,33.68401,-109.46973732197868,118.66459780314209,1119.4781606280849,1.2122017750189358,0.1977260059700532,0.0818880480070986,0.0161913966691275
CM_027-1,-95.28318,29.33381,32.93,7.5,10.96,152.38,-3293.85,-95.28318,29.33381,-2575.3484168580703,314.2647307648896,1158.385539371738,3.103456182283759,0.5063286713022153,0.2096482401527664,0.1061509148773979
CM_027-2,-95.28318,29.33381,32.93,7.5,10.96,152.38,-2717.18,-95.28318,29.33381,-2575.3484168580703,314.2647307648896,1158.385539371738,3.103456182283759,0.5063286713022153,0.2096482401527664,0.1061509148773979
CM_027-3,-95.28318,29.33381,32.93,7.5,10.96,152.38,-1941.4,-95.28318,29.33381,-2575.3484168580703,314.2647307648896,1158.385539371738,3.103456182283759,0.5063286713022153,0.2096482401527664,0.1061509148773979
CM_028-1,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-42.78,-96.57826799,28.83182444,-282.21893992320264,111.79418917173666,1118.772577773292,4.186990544334632,0.187543768690488,0.2828443991466574,0.0530457045689607
CM_028-2,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-30.01,-96.57826799,28.83182444,-282.21893992320264,111.79418917173666,1118.772577773292,4.186990544334632,0.187543768690488,0.2828443991466574,0.0530457045689607
CM_028-3,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-41.12,-96.57826799,28.83182444,-282.21893992320264,111.79418917173666,1118.772577773292,4.186990544334632,0.187543768690488,0.2828443991466574,0.0530457045689607
CM_034-1,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1542.53,-84.37418,46.49794,-1870.9701037767256,225.63581623301735,1136.3420405358331,4.226535734393504,0.3645575924757579,0.2855158012916841,0.1040869531326832
CM_034-2,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1776.15,-84.37418,46.49794,-1870.9701037767256,225.63581623301735,1136.3420405358331,4.226535734393504,0.3645575924757579,0.2855158012916841,0.1040869531326832
CM_034-3,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1842.39,-84.37418,46.49794,-1870.9701037767256,225.63581623301735,1136.3420405358331,4.226535734393504,0.3645575924757579,0.2855158012916841,0.1040869531326832
SSS001-1,-120.5731,46.0417,15.84,8.18,9.31,93.99,-2236.81,-120.5731,46.0417,-2526.7310253560318,311.9009644355,1159.2846844025491,2.173825993733137,0.4862313920178144,0.1468487928349365,0.0714024929562667
SSS001-2,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3827.24,-120.5731,46.0417,-2526.7310253560318,311.9009644355,1159.2846844025491,2.173825993733137,0.4862313920178144,0.1468487928349365,0.0714024929562667
SSS001-3,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3800.03,-120.5731,46.0417,-2526.7310253560318,311.9009644355,1159.2846844025491,2.173825993733137,0.4862313920178144,0.1468487928349365,0.0714024929562667
SSS002-1,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.81,-120.54760000000002,46.0959,-142.94923397014037,117.32387656702709,1119.3411543027971,1.1991400214134562,0.1959049101774477,0.0810056854100914,0.0158694115241265
SSS002-2,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.53,-120.54760000000002,46.0959,-142.94923397014037,117.32387656702709,1119.3411543027971,1.1991400214134562,0.1959049101774477,0.0810056854100914,0.0158694115241265
SSS002-3,-120.5476,46.0959,20.57,8.45,9.73,108.23,-7.38,-120.54760000000002,46.0959,-142.94923397014037,117.32387656702709,1119.3411543027971,1.1991400214134562,0.1959049101774477,0.0810056854100914,0.0158694115241265
SSS003-1,-120.4811,46.2059,20.46,7.84,8.72,96.75,-37.2,-120.4811,46.2059,-215.23709823625737,113.9265295364276,1118.9893112095283,1.2959333261315302,0.191015880379432,0.0875443780162754,0.0167223664390486
SSS003-2,-120.4811,46.2059,20.46,7.84,8.72,96.75,-31.44,-120.4811,46.2059,-215.23709823625737,113.9265295364276,1118.9893112095283,1.2959333261315302,0.191015880379432,0.0875443780162754,0.0167223664390486
SSS003-3,-120.4811,46.2059,20.46,7.84,8.72,96.75,-67.87,-120.4811,46.2059,-215.23709823625737,113.9265295364276,1118.9893112095283,1.2959333261315302,0.191015880379432,0.0875443780162754,0.0167223664390486
SSS004-1,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3048.94,-120.8161,46.6659,-2717.7466028750414,334.1663535307612,1163.7097310331958,0.610676373040774,0.5377960542040741,0.041253112462719,0.0221857611060871
SSS004-2,-120.8161,46.6659,17.86,7.82,8.63,90.92,-2965.18,-120.8161,46.6659,-2717.7466028750414,334.1663535307612,1163.7097310331958,0.610676373040774,0.5377960542040741,0.041253112462719,0.0221857611060871
SSS004-3,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3263.52,-120.8161,46.6659,-2717.7466028750414,334.1663535307612,1163.7097310331958,0.610676373040774,0.5377960542040741,0.041253112462719,0.0221857611060871
SSS005-1,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.7,-120.4612,46.5814,-186.5731853869448,115.5071187724174,1119.1527888091855,2.1313703764113723,0.1937269250806263,0.1439807821612503,0.0278929541988024
SSS005-2,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.13,-120.4612,46.5814,-186.5731853869448,115.5071187724174,1119.1527888091855,2.1313703764113723,0.1937269250806263,0.1439807821612503,0.0278929541988024
SSS005-3,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.16,-120.4612,46.5814,-186.5731853869448,115.5071187724174,1119.1527888091855,2.1313703764113723,0.1937269250806263,0.1439807821612503,0.0278929541988024
SSS006-1,-120.6206,46.6218,19.43,8.59,9.74,105.93,-58.23,-120.6206,46.6218,-255.9362383085641,112.41698958278536,1118.8351320693414,2.5225489647253294,0.1884963321210791,0.1704061279075902,0.0321209300815361
SSS006-2,-120.6206,46.6218,19.43,8.59,9.74,105.93,-57.26,-120.6206,46.6218,-255.9362383085641,112.41698958278536,1118.8351320693414,2.5225489647253294,0.1884963321210791,0.1704061279075902,0.0321209300815361
SSS006-3,-120.6206,46.6218,19.43,8.59,9.74,105.93,-91.7,-120.6206,46.6218,-255.9362383085641,112.41698958278536,1118.8351320693414,2.5225489647253294,0.1884963321210791,0.1704061279075902,0.0321209300815361
SSS007-1,-121.1237,46.6646,13.61,8.04,9.23,88.83,-5.6,-121.1237,46.6646,-90.5504722459755,119.91541650090684,1119.615644403298,3.350411473409172,0.2002960226141816,0.2263308479100178,0.0453331686312718
SSS007-2,-121.1237,46.6646,13.61,8.04,9.23,88.83,-3.22,-121.1237,46.6646,-90.5504722459755,119.91541650090684,1119.615644403298,3.350411473409172,0.2002960226141816,0.2263308479100178,0.0453331686312718
SSS007-3,-121.1237,46.6646,13.61,8.04,9.23,88.83,-7.91,-121.1237,46.6646,-90.5504722459755,119.91541650090684,1119.615644403298,3.350411473409172,0.2002960226141816,0.2263308479100178,0.0453331686312718
SSS008-1,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3824.62,-121.0893,46.6592,-3276.0373212975005,409.4129868258281,1188.3218049813931,3.3905018040121417,0.656801132323314,0.2290390760158422,0.1504331244734907
SSS008-2,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3976.99,-121.0893,46.6592,-3276.0373212975005,409.4129868258281,1188.3218049813931,3.3905018040121417,0.656801132323314,0.2290390760158422,0.1504331244734907
SSS008-3,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3890.98,-121.0893,46.6592,-3276.0373212975005,409.4129868258281,1188.3218049813931,3.3905018040121417,0.656801132323314,0.2290390760158422,0.1504331244734907
SSS009-1,-121.1511,46.6168,14.2,7.85,8.97,87.47,-2.05,-121.1511,46.6168,-75.43897819701611,120.83614792278703,1119.715005239333,1.5977336595675466,0.2019490511975278,0.1079319411285145,0.0217967531048108
SSS009-2,-121.1511,46.6168,14.2,7.85,8.97,87.47,-2.26,-121.1511,46.6168,-75.43897819701611,120.83614792278703,1119.715005239333,1.5977336595675466,0.2019490511975278,0.1079319411285145,0.0217967531048108
SSS009-3,-121.1511,46.6168,14.2,7.85,8.97,87.47,-3.01,-121.1511,46.6168,-75.43897819701611,120.83614792278703,1119.715005239333,1.5977336595675466,0.2019490511975278,0.1079319411285145,0.0217967531048108
SSS010-1,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.12,-121.0675,46.8095,-83.53395407064554,120.3844128694022,1119.6665662017192,2.547447794585836,0.2011453094558632,0.1720881222891822,0.0346147186115359
SSS010-2,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.35,-121.0675,46.8095,-83.53395407064554,120.3844128694022,1119.6665662017192,2.547447794585836,0.2011453094558632,0.1720881222891822,0.0346147186115359
SSS010-3,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.31,-121.0675,46.8095,-83.53395407064554,120.3844128694022,1119.6665662017192,2.547447794585836,0.2011453094558632,0.1720881222891822,0.0346147186115359
SSS011-1,-121.0672,46.8099,12.59,7.79,9.48,89.11,-11.55,-121.0672,46.8099,-85.77028437217409,120.24204486825222,1119.6511256615972,2.587526261976706,0.2008549130050196,0.1747955489976634,0.0351085447875902
SSS011-2,-121.0672,46.8099,12.59,7.79,9.48,89.11,-9.98,-121.0672,46.8099,-85.77028437217409,120.24204486825222,1119.6511256615972,2.587526261976706,0.2008549130050196,0.1747955489976634,0.0351085447875902
SSS011-3,-121.0672,46.8099,12.59,7.79,9.48,89.11,-10.88,-121.0672,46.8099,-85.77028437217409,120.24204486825222,1119.6511256615972,2.587526261976706,0.2008549130050196,0.1747955489976634,0.0351085447875902
SSS012-1,-120.8178,46.7521,19.15,8.22,9.42,101.88,-35.91,-120.8178,46.7521,-136.31812552858247,117.41161052020377,1119.351051247715,0.7360292935011341,0.19668412738326,0.049721097067285,0.0097793505892172
SSS012-2,-120.8178,46.7521,19.15,8.22,9.42,101.88,-58.05,-120.8178,46.7521,-136.31812552858247,117.41161052020377,1119.351051247715,0.7360292935011341,0.19668412738326,0.049721097067285,0.0097793505892172
SSS012-3,-120.8178,46.7521,19.15,8.22,9.42,101.88,-13.61,-120.8178,46.7521,-136.31812552858247,117.41161052020377,1119.351051247715,0.7360292935011341,0.19668412738326,0.049721097067285,0.0097793505892172
SSS013-1,-119.474,46.2554,22.45,8.19,7.99,92.23,-16.87,-119.474,46.2554,-166.07510030811224,115.9603319574788,1119.1973849017916,2.396182463370798,0.1940663031736293,0.1618696727211199,0.0314134489809129
SSS013-2,-119.474,46.2554,22.45,8.19,7.99,92.23,-12.45,-119.474,46.2554,-166.07510030811224,115.9603319574788,1119.1973849017916,2.396182463370798,0.1940663031736293,0.1618696727211199,0.0314134489809129
SSS013-3,-119.474,46.2554,22.45,8.19,7.99,92.23,-12.89,-119.474,46.2554,-166.07510030811224,115.9603319574788,1119.1973849017916,2.396182463370798,0.1940663031736293,0.1618696727211199,0.0314134489809129
SSS014-1,-119.9999,46.232,22.19,8.22,10.54,121.0,-1599.21,-119.9999,46.232,-2343.670935267067,284.27650191326063,1150.4704171689586,3.576240909592432,0.4461502911661347,0.2415863376252525,0.1077838148732665
SSS014-2,-119.9999,46.232,22.19,8.22,10.54,121.0,-3564.45,-119.9999,46.232,-2343.670935267067,284.27650191326063,1150.4704171689586,3.576240909592432,0.4461502911661347,0.2415863376252525,0.1077838148732665
SSS014-3,-119.9999,46.232,22.19,8.22,10.54,121.0,-3049.36,-119.9999,46.232,-2343.670935267067,284.27650191326063,1150.4704171689586,3.576240909592432,0.4461502911661347,0.2415863376252525,0.1077838148732665
SSS015-1,-120.4704,46.5302,19.08,8.19,9.8,105.77,-13.69,-120.4704,46.5302,-191.17554211542355,114.88970909302108,1119.0872978472837,3.105743792303982,0.1924664775872746,0.2098027754149793,0.040380001172155
SSS015-2,-120.4704,46.5302,19.08,8.19,9.8,105.77,-25.26,-120.4704,46.5302,-191.17554211542355,114.88970909302108,1119.0872978472837,3.105743792303982,0.1924664775872746,0.2098027754149793,0.040380001172155
SSS015-3,-120.4704,46.5302,19.08,8.19,9.8,105.77,-26.77,-120.4704,46.5302,-191.17554211542355,114.88970909302108,1119.0872978472837,3.105743792303982,0.1924664775872746,0.2098027754149793,0.040380001172155
SSS016-1,-120.7135,46.7288,16.28,7.8,9.48,96.65,-132.92,-120.7135,46.7288,-222.77476459075297,113.49004912807132,1118.9426560179113,1.807567684660397,0.1895331833455524,0.1221068904434152,0.023143307654167
SSS016-3,-120.7135,46.7288,16.28,7.8,9.48,96.65,-75.22,-120.7135,46.7288,-222.77476459075297,113.49004912807132,1118.9426560179113,1.807567684660397,0.1895331833455524,0.1221068904434152,0.023143307654167
SSS017-1,-120.6553,46.6856,17.45,7.81,9.98,104.25,-5.13,-120.65529999999998,46.6856,-150.6795802595039,116.67797110472252,1119.2709669986657,1.8198562169871464,0.1948240408624013,0.1229370195076083,0.023951086912052
SSS017-2,-120.6553,46.6856,17.45,7.81,9.98,104.25,-5.38,-120.65529999999998,46.6856,-150.6795802595039,116.67797110472252,1119.2709669986657,1.8198562169871464,0.1948240408624013,0.1229370195076083,0.023951086912052
SSS017-3,-120.6553,46.6856,17.45,7.81,9.98,104.25,-4.77,-120.65529999999998,46.6856,-150.6795802595039,116.67797110472252,1119.2709669986657,1.8198562169871464,0.1948240408624013,0.1229370195076083,0.023951086912052
SSS018-1,-121.1357,47.0171,13.46,7.19,8.5,81.53,-2.02,-121.1357,47.0171,-75.59733577504842,120.7857426063496,1119.7082039428058,1.61988735408675,0.2015475989316847,0.1094284929713748,0.0220550500130933
SSS018-2,-121.1357,47.0171,13.46,7.19,8.5,81.53,-6.06,-121.1357,47.0171,-75.59733577504842,120.7857426063496,1119.7082039428058,1.61988735408675,0.2015475989316847,0.1094284929713748,0.0220550500130933
SSS018-3,-121.1357,47.0171,13.46,7.19,8.5,81.53,-1.54,-121.1357,47.0171,-75.59733577504842,120.7857426063496,1119.7082039428058,1.61988735408675,0.2015475989316847,0.1094284929713748,0.0220550500130933
SSS019-1,-121.1285,47.0195,12.24,8.02,9.45,88.18,-10.78,-121.1285,47.0195,-86.56185972045668,120.17428592993974,1119.6437950447366,2.69803340982013,0.2008021840276375,0.1822606549018257,0.036598337566594
SSS019-2,-121.1285,47.0195,12.24,8.02,9.45,88.18,-18.67,-121.1285,47.0195,-86.56185972045668,120.17428592993974,1119.6437950447366,2.69803340982013,0.2008021840276375,0.1822606549018257,0.036598337566594
SSS019-3,-121.1285,47.0195,12.24,8.02,9.45,88.18,-25.35,-121.1285,47.0195,-86.56185972045668,120.17428592993974,1119.6437950447366,2.69803340982013,0.2008021840276375,0.1822606549018257,0.036598337566594
SSS020-1,-121.0983,46.9891,18.79,8.29,8.56,91.92,-98.57,-121.0983,46.9891,-136.445406773019,117.50733216127364,1119.36357036899,2.1597312746482302,0.1968986306218282,0.1458966501662348,0.0287268506300435
SSS020-2,-121.0983,46.9891,18.79,8.29,8.56,91.92,-33.18,-121.0983,46.9891,-136.445406773019,117.50733216127364,1119.36357036899,2.1597312746482302,0.1968986306218282,0.1458966501662348,0.0287268506300435
SSS020-3,-121.0983,46.9891,18.79,8.29,8.56,91.92,-88.98,-121.0983,46.9891,-136.445406773019,117.50733216127364,1119.36357036899,2.1597312746482302,0.1968986306218282,0.1458966501662348,0.0287268506300435
SSS021-1,-121.1082,47.3543,14.94,7.69,9.05,89.67,-5.01,-121.10819999999998,47.3543,-82.80902209983773,120.42111141718988,1119.6706080932752,2.6467478981726065,0.2012355534322852,0.1787961570546786,0.0359801436164639
SSS021-2,-121.1082,47.3543,14.94,7.69,9.05,89.67,-11.46,-121.10819999999998,47.3543,-82.80902209983773,120.42111141718988,1119.6706080932752,2.6467478981726065,0.2012355534322852,0.1787961570546786,0.0359801436164639
SSS021-3,-121.1082,47.3543,14.94,7.69,9.05,89.67,-14.33,-121.10819999999998,47.3543,-82.80902209983773,120.42111141718988,1119.6706080932752,2.6467478981726065,0.2012355534322852,0.1787961570546786,0.0359801436164639
