Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-73.4270844722,41.1395916761,-215.243424529,82.921671869,1004.45120865,0.053681619459,0.0665050662652,0.00372874575376,0.00024798048344,0,0,69.7489983018,16.8309679079,199.892067858,0,0.110721781906,0,0.000412853374129,100141
-71.9019858951,41.9770770293,-163.01552591,85.9173588512,1004.7116023,0.0538735294607,0.0672246404545,0.00374207589565,0.000251559706639,0,0,176.472999624,19.6421738988,200.100115824,0,0.111215489358,0,0.000416176801951,100054
-73.3986001479,41.4504455218,-164.23278276,84.9175275814,1004.62209319,0.0530483384494,0.0701193604983,0.0036847578134,0.000258372861467,0,0,133.221296468,18.9152009127,200.055190103,0,0.117721110269,0,0.000433773780867,100130
-81.497684454,38.4641215337,-336.345040274,81.8469023618,1004.36286393,0.0947063310586,0.0662036140511,0.00657833786217,0.000435509740924,0,0,98.6805942689,16.6844868751,199.880843274,0,0.110414708866,0,0.000726345259875,103481
-80.2978641547,38.8853855255,-468.654407915,86.7823720193,1004.81785386,0.100352854631,0.0664133960153,0.00697054754226,0.000462937734367,0,0,370.069683945,22.2902865103,200.1995125,0,0.109042678051,0,0.000760087171492,103523
-91.4609446474,37.1432351374,-250.083292246,83.0210600169,1004.46080607,0.101661770636,0.068139068011,0.00706146534695,0.000481161667533,0,0,84.5121752331,18.1837187258,200.002768927,0,0.114516166107,0,0.000808651938632,102154
-71.9851717969,44.1566503267,-59.5699751864,88.3777517866,1004.9205102,0.10906996771,0.071994725306,0.00757604154011,0.000545435029587,0,0,79.377171964,20.1601235721,200.176619782,0,0.120805563505,0,0.000915227967394,100065
-91.0982012264,37.4938527774,-349.344264543,83.6613650385,1004.51554486,0.126937395766,0.066951150032,0.00881711990486,0.0005903163176,0,0,168.72888432,17.8863283259,199.966945252,0,0.111933073412,0,0.000986927329597,102140
-73.7396750721,42.0144464324,-123.217394304,86.4381293124,1004.75329027,0.143180786431,0.0698774916876,0.00994539201324,0.000694959047735,0,0,97.921628804,19.9348808847,200.145679987,0,0.117131608566,0,0.00116491976433,103109
-79.9562532385,41.4395914879,-67.3399093256,87.9514342594,1004.88233231,0.145032203549,0.0712352715875,0.0100739921521,0.000717623566924,0,0,101.110488109,19.5867572,200.124012752,0,0.119345416209,0,0.00120228478628,101051
-91.3899381275,37.3475849153,-422.160625604,83.7611067629,1004.52629186,0.151610261494,0.0702718058991,0.0105309065649,0.000740025822069,0,0,161.476557982,18.7640948995,200.033782101,0,0.118591627712,0,0.00124887735082,102150
-78.6520860266,39.4479244891,-143.578989275,85.259093879,1004.65024612,0.163603717503,0.0687463981923,0.0113639765918,0.000781232459825,0,0,82.3000858538,18.7432434789,200.043336387,0,0.115270609728,0,0.00130993251067,100501
-71.6311427616,42.3273972203,-105.070841195,87.1871000089,1004.82149478,0.168828885481,0.0696099100372,0.0117269187516,0.000816309759312,0,0,111.158729323,20.1259184885,200.145307899,0,0.116260811947,0,0.0013633810957,100030
-75.1854649017,41.4562366442,-189.068913359,84.4974447542,1004.58696642,0.169423194001,0.0704094242263,0.011768199648,0.000828592161392,0,0,139.252697224,19.0124047509,200.062762164,0,0.118468619786,0,0.00139416236966,100298
-73.9140263065,41.8001016617,-465.511769946,85.2709042203,1004.67427836,0.186861490142,0.0662675860728,0.0129794703463,0.000860118168352,0,0,333.167278763,20.2916294701,200.065892459,0,0.10910085689,0,0.00141607133675,103111
-72.4181499338,43.7142450081,-133.420619087,85.6167866244,1004.67952925,0.177079276482,0.070473525396,0.012299994056,0.000866823943477,0,0,107.836921738,18.6871925651,200.044428904,0,0.118428958467,0,0.0014566754852,100068
-86.9979215741,35.0104232589,-228.757509225,83.9147348537,1004.5390672,0.190149978552,0.0662661848,0.013207890005,0.000875236479888,0,0,119.59653872,18.7786580609,200.035407608,0,0.109923093058,0,0.00145185212211,101301
-70.7435056312,43.3151044661,5.22201696141,91.2958139053,1005.19114009,0.176066223535,0.0718677472964,0.0122296270121,0.000878915743632,0,0,117.407586382,21.6091785482,200.273110569,0,0.119520343713,0,0.00146168922396,100017
-73.8645846044,40.9854249643,-333.37653305,82.1460704605,1004.38749983,0.200619885385,0.0663553793966,0.0139351337253,0.000924671085285,0,0,143.342630429,16.8546349881,199.893934113,0,0.110667462778,0,0.00154216589285,100224
-79.1103381165,40.8397782942,-154.488140015,85.2988611238,1004.65475722,0.193988164342,0.0689406804307,0.0134744918533,0.000928940636824,0,0,93.2059831114,18.614126996,200.024943239,0,0.115511872543,0,0.00155646378554,101081
